original	before	after	review_status	concept	changed_tokens
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	Gdtentry	Gdtentry	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	Gdtaddressعالية	Gdtaddressعالية	existing-unreviewed		0
GdtAddressLow	Gdtaddressمنخفض	Gdtaddressمنخفض	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtentry_2	Gdtentry_2	existing-unreviewed		0
GdtSize	Gdtالحجم	Gdtالحجم	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressسجل	Getbaseaddressسجل	existing-unreviewed		0
GetBitmaspSize	Getbitmaspالحجم	Getbitmaspالحجم	existing-unreviewed		0
GetBytesFromPtr	Getبايتfromالمؤشر	Getبايتfromالمؤشر	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	Getاللونفهرس	Getاللونفهرس	existing-unreviewed		0
GetDeviceDescriptor	Getالجهازdescriptor	Getالجهازdescriptor	existing-unreviewed		0
GetDriver	Getمشغل	Getمشغل	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getentry	Getentry	existing-unreviewed		0
GetFileSize	Getملفالحجم	Getملفالحجم	existing-unreviewed		0
GetFocus	Getالتركيز	Getالتركيز	existing-unreviewed		0
GetFrameBufferSegment	Getإطارbuffersegment	Getإطارbuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	Getfuncالمؤشرfromالمؤشر	Getfuncالمؤشرfromالمؤشر	existing-unreviewed		0
GetFunctionName	Getfunctionالاسم	Getfunctionالاسم	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacfromcache	Getmacfromcache	existing-unreviewed		0
GetNextReadyThread	Getالتاليجاهزخيطتنفيذ	Getالتاليجاهزخيطتنفيذ	existing-unreviewed		0
GetNodeAt	Getالعقدةat	Getالعقدةat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32مصفوفةfromالمؤشر	Getunsignedinteger32مصفوفةfromالمؤشر	existing-unreviewed		0
GetUintptrArrayFromPtr	Getunsignedintegerالمؤشرمصفوفةfromالمؤشر	Getunsignedintegerالمؤشرمصفوفةfromالمؤشر	existing-unreviewed		0
GetValue	Getالقيمة	Getالقيمة	existing-unreviewed		0
GetValueInPageDir	Getالقيمةداخلصفحةدليل	Getالقيمةداخلصفحةدليل	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Hالتعاملexception	Hالتعاملexception	existing-unreviewed		0
HandleFatalInterruptFrame	Hالتعاملfatalمقاطعةإطار	Hالتعاملfatalمقاطعةإطار	existing-unreviewed		0
HandleInterrupt	Hالتعاملمقاطعة	Hالتعاملمقاطعة	existing-unreviewed		0
HandleInterrupt1	Hالتعاملمقاطعة1	Hالتعاملمقاطعة1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	Hالتعاملمستخدمdatagramالبروتوكولالرسالة	Hالتعاملمستخدمdatagramالبروتوكولالرسالة	existing-unreviewed		0
IDT_DESC_PRESENT	Idtdescriptorالحالي	Idtdescriptorالحالي	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idtمقاطعةبوابة	Idtمقاطعةبوابة	existing-unreviewed		0
IDriver	Iمشغل	Iمشغل	existing-unreviewed		0
IEtherFrameHandler	Iإيثرنتإطارhandler	Iإيثرنتإطارhandler	existing-unreviewed		0
IInternetProtocolHandler	Iإنترنتالبروتوكولhandler	Iإنترنتالبروتوكولhandler	existing-unreviewed		0
IInterruptHandler	Iمقاطعةhandler	Iمقاطعةhandler	existing-unreviewed		0
IKeyboardEventHandler	Iلوحةمفاتيححدثhandler	Iلوحةمفاتيححدثhandler	existing-unreviewed		0
IMouseEventHandler	Iفأرةحدثhandler	Iفأرةحدثhandler	existing-unreviewed		0
IPCIControllerHandler	Ipciمتحكمhandler	Ipciمتحكمhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	Ipشبكةبايتorder	Ipشبكةبايتorder	existing-unreviewed		0
IRawDataHandler	IRawبياناتhandler	IRawبياناتhandler	existing-unreviewed		0
ITimerEventHandler	Iمؤقتحدثhandler	Iمؤقتحدثhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	Iمستخدمdatagramالبروتوكولhandler	Iمستخدمdatagramالبروتوكولhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	Iمستخدمdatagramالبروتوكولمقبس	Iمستخدمdatagramالبروتوكولمقبس	existing-unreviewed		0
IWidget	Iعنصرواجهة	Iعنصر_شاشة	project-proposal	widget	6
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Iفهرسof	Iفهرسof	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initمشغل	Initمشغل	existing-unreviewed		0
InitialThreadUserJump	Initialخيطتنفيذمستخدمjump	Initialخيطتنفيذمستخدمjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Install	Install	existing-unreviewed		0
Interrupt	Iمقاطعة	Iمقاطعة	existing-unreviewed		0
InterruptActive	Iمقاطعةنشط	Iمقاطعةنشط	existing-unreviewed		0
InterruptDeactive	Iمقاطعةdeactive	Iمقاطعةdeactive	existing-unreviewed		0
InterruptManager	Iمقاطعةمدير	Iمقاطعةمدير	existing-unreviewed		0
InterruptNumber	Iمقاطعةالأرقام	Iمقاطعةالأرقام	existing-unreviewed		0
InvalidOpcode	Iغيرصحيحopcode	Iغيرصحيحopcode	existing-unreviewed		0
InvalidTSS	Iغيرصحيحtss	Iغيرصحيحtss	existing-unreviewed		0
IsKernel	Isنواة	Isنواة	existing-unreviewed		0
IsPresent	Isالحالي	Isالحالي	existing-unreviewed		0
IsUserSpace	Isمستخدمspace	Isمستخدمspace	existing-unreviewed		0
KB	Kb	Kb	existing-unreviewed		0
KCS_INDEX	Kcsفهرس	Kcsفهرس	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	Kdsفهرس	Kdsفهرس	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	Kنواةheapابدأ	Kنواةheapابدأ	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kنواةvirtaddress	Kنواةvirtaddress	existing-unreviewed		0
KGS_INDEX	Kgsفهرس	Kgsفهرس	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Lالأخير	Lالأخير	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Lتحديد	Lتحديد	existing-unreviewed		0
Link	Lرابط	Lرابط	existing-unreviewed		0
LinkMap	Lرابطخريطة	Lرابطخريطة	existing-unreviewed		0
LinkedList	Linkedقائمة	Linkedقائمة	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Lتحميلelf	Lتحميلelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0منفذ	Macaddress0منفذ	existing-unreviewed		0
MACAddress2Port	Macaddress2منفذ	Macaddress2منفذ	existing-unreviewed		0
MACAddress4Port	Macaddress4منفذ	Macaddress4منفذ	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	Mأقصىطابورالحجم	Mأقصىطابورالحجم	existing-unreviewed		0
MB	Mميليبار	Mميليبار	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalاطبع	MHexadecimalاطبع	existing-unreviewed		0
MHex출력XY	MHexadecimalاطبعxy	MHexadecimalاطبعxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16اطبع	MUnsignedinteger16اطبع	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16اطبعxy	MUnsignedinteger16اطبعxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32اطبع	MUnsignedinteger32اطبع	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32اطبعxy	MUnsignedinteger32اطبعxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64اطبع	MUnsignedinteger64اطبع	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64اطبعxy	MUnsignedinteger64اطبعxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	Makeمدىprivatewritable	Makeمدىprivatewritable	existing-unreviewed		0
Malloc	Malloc	Mتخصيص_الذاكرة	project-proposal	allocate_memory	32
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	Memنسخ	Memنسخ	existing-unreviewed		0
MemMove	Memانقل	Memانقل	existing-unreviewed		0
MemSet	Memتحديد	Memتحديد	existing-unreviewed		0
MemoryOper	Mذاكرةoper	Mذاكرةoper	existing-unreviewed		0
Mode	Mوضع	Mوضع	existing-unreviewed		0
ModelToScreen	Mنموذجtoشاشة	Mتعيين_الإحداثيات_المحلية	project-proposal	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	Myالتعاملمقاطعة	Myالتعاملمقاطعة	existing-unreviewed		0
MyTest	Myتجريب	Myتجريب	existing-unreviewed		0
M긴급로그Hex8	MEmergencyالسجلhexadecimal8	MEmergencyالسجلhexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencyالسجلunsignedinteger32	MEmergencyالسجلunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencyالسجلسلسلة	MEmergencyالسجلسلسلة	existing-unreviewed		0
M직렬로그초기화	Mتسلسليالسجلinit	Mتسلسليالسجلinit	existing-unreviewed		0
M출력	Mاطبع	Mاطبع	existing-unreviewed		0
M출력BytesXY	Mاطبعبايتxy	Mاطبعبايتxy	existing-unreviewed		0
M출력Hex	Mاطبعhexadecimal	Mاطبعhexadecimal	existing-unreviewed		0
M출력Uint16	Mاطبعunsignedinteger16	Mاطبعunsignedinteger16	existing-unreviewed		0
M출력Uint32	Mاطبعunsignedinteger32	Mاطبعunsignedinteger32	existing-unreviewed		0
M출력XY	Mاطبعxy	Mاطبعxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nميلبحري	Nميلبحري	existing-unreviewed		0
New	Nجديد	Nجديد	existing-unreviewed		0
NewInterruptHandler	Nجديدمقاطعةhandler	Nجديدمقاطعةhandler	existing-unreviewed		0
Next	Nالتالي	Nالتالي	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Nالعقدة	Tعقدة_قائمة	project-proposal	list_node	16
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	Oإيثرنتإطارreceivewhen	Oإيثرنتإطارreceivewhen	existing-unreviewed		0
OnGetDriver	Oعندgetمشغل	Oعندgetمشغل	existing-unreviewed		0
OnInternetProtocolReceived	Oإنترنتالبروتوكولreceivewhen	Oإنترنتالبروتوكولreceivewhen	existing-unreviewed		0
OnKeyDown	Oعندمفتاحأسفل	Oعندمفتاحأسفل	existing-unreviewed		0
OnKeyUp	Oعندمفتاحأعلى	Oعندمفتاحأعلى	existing-unreviewed		0
OnMouseDown	Oعندفأرةأسفل	Oعندفأرةأسفل	existing-unreviewed		0
OnMouseMove	Oعندفأرةانقل	Oعندفأرةانقل	existing-unreviewed		0
OnMouseUp	Oعندفأرةأعلى	Oعندفأرةأعلى	existing-unreviewed		0
OnRawDataReceived	Oعندrawبياناتreceive	Oعندrawبياناتreceive	existing-unreviewed		0
OnTick	Oعندtick	Oعندtick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	Pالقيمة1رابطخريطة	Pالقيمة1رابطخريطة	existing-unreviewed		0
P2LinkMap	Pالقيمة2رابطخريطة	Pالقيمة2رابطخريطة	existing-unreviewed		0
P3LinkMap	Pالقيمة3رابطخريطة	Pالقيمة3رابطخريطة	existing-unreviewed		0
PAGE_COW	Pصفحةcow	Pصفحةcow	existing-unreviewed		0
PAGE_FRAME	Pصفحةإطار	Pصفحةإطار	existing-unreviewed		0
PAGE_PRESENT	Pصفحةالحالي	Pصفحةالحالي	existing-unreviewed		0
PAGE_USER	Pصفحةمستخدم	Pصفحةمستخدم	existing-unreviewed		0
PAGE_WRITABLE	Pصفحةwritable	Pصفحةwritable	existing-unreviewed		0
PAUSE_LOOP	Pألبثloop	Pألبثloop	existing-unreviewed		0
PICMasterCommandPort	Primarypicأمرioمنفذ	Primarypicأمرioمنفذ	existing-unreviewed		0
PICMasterDataPort	Primarypicبياناتioمنفذ	Primarypicبياناتioمنفذ	existing-unreviewed		0
PICSlaveCommandPort	Secondarypicأمرioمنفذ	Secondarypicأمرioمنفذ	existing-unreviewed		0
PICSlaveDataPort	Secondarypicبياناتioمنفذ	Secondarypicبياناتioمنفذ	existing-unreviewed		0
PRESENT	Pالحالي	Pالحالي	existing-unreviewed		0
PRIV_KERNEL	Privنواة	Privنواة	existing-unreviewed		0
PRIV_USER	Privمستخدم	Privمستخدم	existing-unreviewed		0
PROC_USER_HEAP_SIZE	Procمستخدمheapالحجم	Procمستخدمheapالحجم	existing-unreviewed		0
PageDirEntry	Pصفحةدليلentry	Pصفحةدليلentry	existing-unreviewed		0
PageDirectoryEntry	Pصفحةدليلentry_2	Pصفحةدليلentry_2	existing-unreviewed		0
PageFault	Pصفحةخلل	Pصفحةخلل	existing-unreviewed		0
PageFaultException	Pصفحةخللexception	Pصفحةخللexception	existing-unreviewed		0
PageRoundDown	Pصفحةroundأسفل	Pصفحةroundأسفل	existing-unreviewed		0
PageRoundUp	Pصفحةroundأعلى	Pصفحةroundأعلى	existing-unreviewed		0
PageTableEntry	Pصفحةجدولentry	Pصفحةجدولentry	existing-unreviewed		0
Paging	Pإدارةصفحات	Pإدارةصفحات	existing-unreviewed		0
ParentPid	Pأبالهوية	Pأبالهوية	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Pتجزئةالهوية	Pتجزئةالهوية	existing-unreviewed		0
PhyMemTest	Phymemتجريب	Phymemتجريب	existing-unreviewed		0
PhysicalMemoryManager	Pماديذاكرةمدير	Pماديذاكرةمدير	existing-unreviewed		0
Pid	Pالهوية	Pالهوية	existing-unreviewed		0
Port	Pمنفذ	Pمنفذ	existing-unreviewed		0
PortBase	Pمنفذbase	Pمنفذbase	existing-unreviewed		0
PortInByte	Pمنفذداخلبايت	Pمنفذداخلبايت	existing-unreviewed		0
PortInDword	Pمنفذداخلdword	Pمنفذداخلdword	existing-unreviewed		0
PortInWord	Pمنفذداخلكلمة	Pمنفذداخلكلمة	existing-unreviewed		0
PortOutByte	Pمنفذخارجبايت	Pمنفذخارجبايت	existing-unreviewed		0
PortOutDword	Pمنفذخارجdword	Pمنفذخارجdword	existing-unreviewed		0
PortOutWord	Pمنفذخارجكلمة	Pمنفذخارجكلمة	existing-unreviewed		0
PortReadByte	Pمنفذقراءةبايت	Pمنفذقراءةبايت	existing-unreviewed		0
PortReadDword	Pمنفذقراءةdword	Pمنفذقراءةdword	existing-unreviewed		0
PortReadWord	Pمنفذقراءةكلمة	Pمنفذقراءةكلمة	existing-unreviewed		0
PortWriteByte	Pمنفذكتابةبايت	Pمنفذكتابةبايت	existing-unreviewed		0
PortWriteDword	Pمنفذكتابةdword	Pمنفذكتابةdword	existing-unreviewed		0
PortWriteWord	Pمنفذكتابةكلمة	Pمنفذكتابةكلمة	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primaryتجزئة	Primaryتجزئة	existing-unreviewed		0
Print	Pاطبع	Pاطبع	existing-unreviewed		0
PrintBytes	Pاطبعبايت	Pاطبعبايت	existing-unreviewed		0
PrintStr	Pاطبعstr	Pاطبعstr	existing-unreviewed		0
PrintTLS	Pاطبعtls	Pاطبعtls	existing-unreviewed		0
PrintTest	Pاطبعتجريب	Pاطبعتجريب	existing-unreviewed		0
Process	Pعملية	Pعملية	existing-unreviewed		0
ProcessHelper	Pعمليةhelper	Pعمليةhelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	Pعمليةمعلقلوحةمفاتيحأحداث	Pعمليةمعلقلوحةمفاتيحأحداث	existing-unreviewed		0
ProcessPendingMouseEvents	Pعمليةمعلقفأرةأحداث	Pعمليةمعلقفأرةأحداث	existing-unreviewed		0
PushAt	Pushat	Mإدراج_عند_الفهرس	project-proposal	insert_at	1
