english	localized	language
media	Meedium	et
mem	mem	et
memory	Mälu	et
memorymananger	memorymananger	et
memorytest	memorytest	et
memsz	memsz	et
mesg	mesg	et
message	Teade	et
mics	mics	et
mid	mid	et
minimum	Väikseim	et
mode	REŽIIM	et
model	Mudel	et
mouse	Hiir	et
mousemove	mousemove	et
move	Liiguta	et
msdospart	msdospart	et
msg	msg	et
mtime	mtime	et
multi	multi	et
multiboot	multiboot	et
multitasking	multitasking	et
my	my	et
myfunction	myfunction	et
m긴급로그	m긴급로그	et
m긴급로그문자열	m긴급로그문자열	et
m직렬로그초기화	m직렬로그초기화	et
m출력	m출력	et
m테스트	m테스트	et
n	e	et
name	Nimi	et
namesz	namesz	et
net	net	et
network	Võrk	et
new	Uus	et
next	Järgmine	et
nibble	nibble	et
nlink	nlink	et
nmi	nmi	et
node	Sõlm	et
nodename	nodename	et
noexec	noexec	et
none	Puudub	et
normal	Tavaline	et
norw	norw	et
not	not	et
note	Märkus	et
nsec	nsec	et
num	num	et
number	Arv	et
o	o	et
of	of	et
offset	offset	et
ok	Olgu	et
old	old	et
on	Sees	et
only	only	et
opcode	opcode	et
open	Ava	et
oper	oper	et
operation	operation	et
options	Valikud	et
order	order	et
org	org	et
other	Muu	et
out	Välja	et
output	Väljund	et
overflow	overflow	et
p	p	et
packet	packet	et
packets	paketti	et
paddr	paddr	et
page	Lehekülg	et
pages	pages	et
paging	paging	et
param	param	et
parameter	parameter	et
params	Parameetrid	et
parent	vanem	et
parse	parse	et
part	part	et
partition	partition	et
partitions	partitions	et
path	RADA	et
pause	Paus	et
payload	payload	et
pci	pci	et
pde	pde	et
pdelen	pdelen	et
peer	peer	et
pending	pending	et
per	per	et
peripheral	peripheral	et
phentsize	phentsize	et
phnum	phnum	et
phoff	phoff	et
phy	phy	et
phyaddr	phyaddr	et
phymem	phymem	et
phys	phys	et
physical	physical	et
pic	pic	et
pid	pid	et
pit	pit	et
pixel	pixel	et
point	point	et
pointer	Kursor	et
pointers	pointers	et
poll	poll	et
port	port	et
portnumber	portnumber	et
pos	pos	et
position	Asukoht	et
posix	posix	et
prefetch	prefetch	et
prefetchable	prefetchable	et
present	Olemas	et
prev	prev	et
primary	primary	et
print	Prindi	et
printf	printf	et
println	println	et
printreg	printreg	et
priv	priv	et
private	Privaat	et
privilege	privilege	et
proc	proc	et
process	Protsess	et
processes	Protsessid	et
processing	processing	et
program	programm	et
programmable	programmable	et
protocol	protocol	et
provided	provided	et
provider	provider	et
ps	ps	et
pt	pt	et
pte	pte	et
ptr	ptr	et
push	push	et
put	put	et
pv	Nv	et
queue	queue	et
r	r	et
range	Vahemik	et
raw	raw	et
rdev	rdev	et
read	Lugemine	et
ready	Valmis	et
receive	receive	et
received	Vastuvõetud	et
receiver	receiver	et
receviced	receviced	et
record	Salvesta	et
rectangle	Ristkülik	et
recv	recv	et
ref	ref	et
refs	refs	et
reg	reg	et
region	region	et
register	register	et
registeroffset	registeroffset	et
registers	registers	et
regs	regs	et
regtype	regtype	et
rel	rel	et
rela	rela	et
release	release	et
released	released	et
reload	Laadiuuesti	et
relocation	relocation	et
remaining	remaining	et
remote	Võrgus	et
remove	Eemalda	et
reply	reply	et
request	request	et
requested	requested	et
reserved	reserved	et
reset	Lähtesta	et
resolve	resolve	et
restore	Taasta	et
result	TULEMUS	et
ret	ret	et
revision	revision	et
rgb	PRS	et
right	Paremal	et
root	Juur	et
round	Ümardamine	et
route	route	et
rs	rs	et
rt	rt	et
run	Käivita	et
runnable	runnable	et
rx	rx	et
s	s	et
saved	saved	et
sc	sc	et
scan	Vaataläbi	et
scancode	scancode	et
sche	sche	et
schedule	schedule	et
scheduler	scheduler	et
screen	Ekraan	et
secondary	secondary	et
sect	sect	et
section	section	et
sector	sector	et
sectors	sectors	et
seek	seek	et
seg	seg	et
segment	segment	et
segments	segments	et
select	Vali	et
selector	selector	et
self	ise	et
send	Saada	et
sequencer	sequencer	et
serial	Järjenumber	et
set	Määra	et
setup	setup	et
sh	sh	et
shared	shared	et
shentsize	shentsize	et
shift	shift	et
shndx	shndx	et
shnum	shnum	et
shoff	shoff	et
shstrndx	shstrndx	et
signature	signature	et
simd	simd	et
size	Suurus	et
sl	sl	et
slave	slave	et
sock	sock	et
socket	Sokkel	et
socketcall	socketcall	et
sockets	sockets	et
soft	soft	et
software	Tarkvara	et
source	ALLIKAS	et
space	Tühik	et
spawn	spawn	et
src	src	et
srcptr	srcptr	et
ss	ss	et
st	st	et
stack	stack	et
stackbottom	stackbottom	et
stacktop	stacktop	et
start	Käivita	et
started	Käivitatud	et
starting	starting	et
stat	stat	et
state	Olek	et
status	Olek	et
stderr	stderr	et
stdin	stdin	et
stdout	stdout	et
stop	Peata	et
stopped	Seisatud	et
str	str	et
string	string	et
strtab	strtab	et
subclass	subclass	et
subnet	subnet	et
support	Tugi	et
swap	Saaleala	et
switch	switch	et
sym	sym	et
sync	sync	et
sys	sys	et
syscall	syscall	et
sysname	sysname	et
system	Süsteem	et
systemcall	systemcall	et
t	t	et
table	Tabel	et
tag	Silt	et
tail	tail	et
tamd	tamd	et
tarp	tarp	et
task	task	et
tasking	tasking	et
tasks	Ülesanded	et
tcow	tcow	et
tcpu	tcpu	et
technology	Tehnoloogia	et
temp	temp	et
temporary	temporary	et
tenth	tenth	et
terminated	terminated	et
test	Testi	et
text	Tekst	et
thr	thr	et
thread	thread	et
threads	threads	et
tick	tick	et
ticmp	ticmp	et
time	Aeg	et
timer	timer	et
tip	tip	et
tls	tls	et
tmp	tmp	et
tmsdos	tmsdos	et
to	to	et
top	Üleval	et
tos	tos	et
total	Kokku	et
track	track	et
trap	trap	et
truncate	Kärpimine	et
tss	tss	et
type	Liik	et
t공용서술자테이블	t공용서술자테이블	et
t작업관리자	t작업관리자	et
t조각설명자	t조각설명자	et
t콘솔	t콘솔	et
t함수	t함수	et
udesc	udesc	et
udp	udp	et
udp콘솔	udp콘솔	et
uid	uid	et
uint	uint	et
uintptr	uintptr	et
uname	uname	et
unhandle	unhandle	et
unhandled	unhandled	et
unit	Ühik	et
unset	Määramata	et
unused	kasutamata	et
up	Üles	et
update	Uuenda	et
usable	usable	et
use	Kasutada	et
used	Kasutuses	et
user	Kasutaja	et
userhandler	userhandler	et
usermode	usermode	et
userproc	userproc	et
util	util	et
util콘솔	util콘솔	et
uts	uts	et
utsname	utsname	et
v	v	et
vaddr	vaddr	et
val	val	et
value	Väärtus	et
values	values	et
vector	vector	et
vendor	Tootja	et
ver	ver	et
version	Versioon	et
vfs	vfs	et
vga	vga	et
video	video	et
virt	virt	et
virtlen	virtlen	et
virtmem	virtmem	et
virtual	Virtuaal	et
volume	Valjus	et
w	w	et
wait	Oota	et
waitpid	waitpid	et
wdata	wdata	et
when	when	et
whence	whence	et
widget	Vidin	et
width	Kõrgus	et
word	sõna	et
writable	writable	et
write	Kirjutamine	et
writer	writer	et
x	x	et
xy	xy	et
y	j	et
zero	zero	et
값	값	et
공용서술자테이블	공용서술자테이블	et
기준	기준	et
기준주소	기준주소	et
낮은	낮은	et
넷카드콘솔	넷카드콘솔	et
높은	높은	et
단말기	단말기	et
마우스콘솔	마우스콘솔	et
매개값	매개값	et
매우높은	매우높은	et
멈추기	멈추기	et
목적	목적	et
유형	유형	et
이더넷콘솔	이더넷콘솔	et
인터럽트무시하기	인터럽트무시하기	et
인터럽트예외처리기	인터럽트예외처리기	et
인터럽트요청처리	인터럽트요청처리	et
인터럽트처리기	인터럽트처리기	et
임시	임시	et
자료	자료	et
자신	자신	et
작업관리자	작업관리자	et
작업콘솔	작업콘솔	et
조각설명자	조각설명자	et
출력	출력	et
콘솔	콘솔	et
크기	크기	et
키보드콘솔	키보드콘솔	et
표시들	표시들	et
한도	한도	et
