original	localized	language
OnMouseDown	Oማብሪያአይጥወደታች	am
OnMouseMove	Oማብሪያአይጥመንቀሳቅስ	am
OnMouseUp	Oማብሪያአይጥወደላይ	am
OnRawDataReceived	Oማብሪያrawdatareceive	am
OnTick	Oማብሪያtick	am
Overflow	Overflow	am
P1LinkMap	Pዋጋ1አገናኝmap	am
P2LinkMap	Pዋጋ2አገናኝmap	am
P3LinkMap	Pዋጋ3አገናኝmap	am
PAGE_COW	Pገጽcow	am
PAGE_FRAME	Pገጽክፈፍ	am
PAGE_PRESENT	Pገጽአሁን	am
PAGE_USER	Pገጽተጠቃሚ	am
PAGE_WRITABLE	Pገጽwritable	am
PAUSE_LOOP	Pauseloop	am
PICMasterCommandPort	Primarypicትእዛዝioport	am
PICMasterDataPort	Primarypicdataioport	am
PICSlaveCommandPort	Secondarypicትእዛዝioport	am
PICSlaveDataPort	Secondarypicdataioport	am
PRESENT	Pአሁን	am
PRIV_KERNEL	Privkernel	am
PRIV_USER	Privተጠቃሚ	am
PROC_USER_HEAP_SIZE	Procተጠቃሚheapመጠን	am
PageDirEntry	Pገጽዳይሬክቶሪentry	am
PageDirectoryEntry	Pገጽዳይሬክቶሪentry_2	am
PageFault	Pገጽfault	am
PageFaultException	Pገጽfaultexception	am
PageRoundDown	Pገጽክብወደታች	am
PageRoundUp	Pገጽክብወደላይ	am
PageTableEntry	Pገጽሰንጠረዥentry	am
Paging	Paging	am
ParentPid	Pወላጅpid	am
Parse	Parse	am
Partition_id	Partitionመለያ	am
PhyMemTest	Phymemመሞከሪያ	am
PhysicalMemoryManager	Physicalማስታወሻmanager	am
Pid	Pid	am
Port	Port	am
PortBase	Portbase	am
PortInByte	Portውስጥbyte	am
PortInDword	Portውስጥdword	am
PortInWord	Portውስጥቃላት	am
PortOutByte	Portውጪbyte	am
PortOutDword	Portውጪdword	am
PortOutWord	Portውጪቃላት	am
PortReadByte	Portማንበቢያbyte	am
PortReadDword	Portማንበቢያdword	am
PortReadWord	Portማንበቢያቃላት	am
PortWriteByte	Portመጻፊያbyte	am
PortWriteDword	Portመጻፊያdword	am
PortWriteWord	Portመጻፊያቃላት	am
Prev	Previous	am
PrevTSS	Previoustss	am
PrimaryPartition	Primarypartition	am
Print	Pማተሚያ	am
PrintBytes	Pማተሚያባይትስ	am
PrintStr	Pማተሚያstr	am
PrintTLS	Pማተሚያtls	am
PrintTest	Pማተሚያመሞከሪያ	am
Process	Pሂደቶች	am
ProcessHelper	Pሂደቶችhelper	am
ProcessPendingKeyboardEvents	Pሂደቶችpendingየፊደልሠሌዳevents	am
ProcessPendingMouseEvents	Pሂደቶችpendingአይጥevents	am
PushAt	Insert_at_index	am
PushBack	Append_to_list	am
PushFront	Prepend_to_list	am
PutPixel	Putpixel	am
PutPixelRGB	Putpixelrgb	am
QUEUE_START_ADDR	Queueማስጀመሪያaddress	am
Rdev	Rdev	am
Read	Rማንበቢያ	am
Read28	Rማንበቢያ28	am
ReadFile	Rማንበቢያፋይል	am
ReadPartitions	Rማንበቢያpartition	am
Ready	Rዝግጁ	am
Receive	Receive	am
Ref	Reference	am
Release	Release	am
ReloadCR3	Rእንደገናመጫኛcr3	am
Remove	Rአስወግድ	am
RemoveAt	Rአስወግድat	am
RemoveThread	Rአስወግድthread	am
RemoveThreadAt	Rአስወግድthreadat	am
RequestMacAddress	Requestmacaddress	am
Reset	Rእንደነበረመመለሻ	am
Resolve	Resolve	am
ResolveCopyOnWriteFault	Resolveኮፒማብሪያመጻፊያfault	am
SCHEDULER_FREQUENCY	Schedulerተደጋጋሚነት	am
SEG_BIG_MODE	Segbigዘዴ	am
SEG_EXEC	Segexec	am
SEG_GRAN_4K_PAGE	Seggran4kገጽ	am
SEG_GRAN_BYTE	Seggranbyte	am
SEG_KERNEL_CODE	Segkernelcode	am
SEG_KERNEL_DATA	Segkerneldata	am
SEG_KERNEL_GS	Segkernelgs	am
SEG_NOEXEC	Segnoexec	am
SEG_NORMAL	Segመደበኛ	am
SEG_NORW	Segnorw	am
SEG_R	Segr	am
SEG_SYSTEM	Segስርአት	am
SEG_TASK_STATE	Segtaskሁኔታ	am
SEG_USER_CODE	Segተጠቃሚcode	am
SEG_USER_DATA	Segተጠቃሚdata	am
SEG_USER_GS	Segተጠቃሚgs	am
SEG_W	Segw	am
SIMDFloatingPointException	Simdተንሳፋፊpointexception	am
SIZE	Sመጠን	am
SYS_ACCESS	Sysመድረሻ	am
SYS_BRK	Sysbrk	am
SYS_CHDIR	Syschdir	am
SYS_CLOSE	Sysመዝጊያ	am
SYS_CREAT	Syscreat	am
SYS_DUP	Sysdup	am
SYS_DUP2	Sysdup2	am
SYS_EXECVE	Sysexecve	am
SYS_EXIT	Sysውጣ	am
SYS_FCNTL	Sysfcntl	am
SYS_FORK	Sysfork	am
SYS_FSTAT	Sysfstat	am
SYS_FSYNC	Sysfsync	am
SYS_GETCWD	Sysgetcwd	am
SYS_GETEGID	Sysgetegid	am
SYS_GETEUID	Sysgeteuid	am
SYS_GETGID	Sysgetgid	am
SYS_GETPID	Sysgetpid	am
SYS_GETPPID	Sysgetppid	am
SYS_GETUID	Sysgetuid	am
SYS_LSEEK	Syslseek	am
SYS_LSTAT	Syslstat	am
SYS_OPEN	Sysመክፈቻ	am
SYS_READ	Sysማንበቢያ	am
SYS_RT_EXIT	Sysrtውጣ	am
SYS_SOCKETCALL	Syssocketcall	am
SYS_STAT	Sysstat	am
SYS_SYNC	Syssync	am
SYS_UNAME	Sysuname	am
SYS_WAITPID	Syswaitpid	am
SYS_WRITE	Sysመጻፊያ	am
Schedule	Schedule	am
Scheduler	Scheduler	am
SchedulerData	Schedulerdata	am
SegmentNotPresent	Segmentnotአሁን	am
SelectDrivers	Sይምረጡdriver	am
Send	Send	am
SendEchoRequest	Echorequestsend	am
SendFrame	Sክፈፍsend	am
SerialInit	Serialinit	am
SerialWriteByte	Serialመጻፊያbyte	am
SetBackend	Setbackend	am
SetBit	Setbit	am
SetBlockInPageDir	Setመከልከያውስጥገጽዳይሬክቶሪ	am
SetBuffer	Setbuffer	am
SetByteAtAddr	Setbyteataddress	am
SetByteInPageDir	Setbyteውስጥገጽዳይሬክቶሪ	am
SetCR3	Setcr3	am
SetColor	Setcolor	am
SetDescriptor	Setdescriptor	am
SetHandleInterruptFuction	Sethandleማቋረጫfuction	am
SetHandler	Sethandler	am
SetIPAddress	Setipaddress	am
SetInterruptDescriptorTableEntry	Sማቋረጫdescriptorሰንጠረዥentryset	am
SetInterruptManager	Setማቋረጫmanager	am
SetInterruptNumber	Setማቋረጫቁጥር	am
SetMode	Setዘዴ	am
SetNodeAt	Setnodeat	am
SetStack	Setstack	am
SetTlsSegment	Settlssegment	am
SetUint32AtAddr	Setunsignedinteger32ataddress	am
SetUint32InPageDir	Setunsignedinteger32ውስጥገጽዳይሬክቶሪ	am
SetUint8AtAddr	Setunsignedinteger8ataddress	am
SharedMemoryRegion	Sharedማስታወሻregion	am
Size	Sመጠን_2	am
Spawn	Spawn	am
Ss	Ss	am
Stack	Stack	am
StackSegmentFault	Stacksegmentfault	am
Start_lba	Sማስጀመሪያlba	am
Started	Sጀምሯል	am
StdinPutByte	Stdinputbyte	am
StopCurrentThread	Sማስቆሚያcurrentthread	am
Stopped	Sቆሟል	am
SubnetMask	Subnetmask	am
SupportMode	Supportዘዴ	am
Sys_brk	Sysbrk_2	am
Sys_close	Sysመዝጊያ_2	am
Sys_exit	Sysውጣ_2	am
Sys_getpid	Sysgetpid_2	am
Sys_mousemove	Sysmousemove	am
Sys_open	Sysመክፈቻ_2	am
Sys_printStr	Sysማተሚያstr	am
Sys_printUint32	Sysማተሚያunsignedinteger32	am
Sys_printf	Sysprintf	am
Sys_read	Sysማንበቢያ_2	am
Syscall	Syscall	am
Sysname	Sysname	am
TARPEtherFrameHandler	Arpethernetክፈፍhandler	am
TARPMessage	Arpመልእክት	am
TARPMessageBuffer	Arpመልእክትbuffer	am
TARPProvider	Arpprovider	am
TAdvancedTechnologyAttachment	Tጠለቅቴክኖሎጂattachment	am
TArray	Tማዘጋጃ	am
TBaseAddressRegister	TBaseaddressregister	am
TBiosParameterBlock32	TBiosparameterመከልከያ32	am
TBufferDescriptor	TBufferdescriptor	am
TCOWFrameManager	Tcowክፈፍmanager	am
TCPUState	Tcpuሁኔታ	am
TDefaultKeyboardEventHandler	Tነባርየፊደልሠሌዳeventhandler	am
TDefaultMouseEventHandler	Tነባርአይጥeventhandler	am
TDefaultPCIControllerHandler	Tነባርpcicontrollerhandler	am
TDefaultTimerEventHandler	Tነባርጊዜቆጣሪeventhandler	am
TDirectoryEntryFat32	Tዳይሬክቶሪentryfat32	am
TDriverManager	TDrivermanager	am
TEtherFrameHandler	TEthernetክፈፍhandler	am
TEtherFrameHeader	TEthernetክፈፍheader	am
TEtherFrameHeaderBuffer	TEthernetክፈፍheaderbuffer	am
TEtherFrameProvider	TEthernetክፈፍprovider	am
TEtherFrameRawDataHandler	TEthernetክፈፍrawdatahandler	am
TGateDescriptor	TGatedescriptor	am
THREAD_STACK_SIZE	Threadstackመጠን	am
TICMPHandler	Icmphandler	am
TIPEtherFrameHandler	Ipethernetክፈፍhandler	am
TInitializationBlock	TInitializationመከልከያ	am
TInternetControlMessageProtocol	Tኢንተርኔትcontrolመልእክትprotocol	am
TInternetControlMessageProtocolMessage	Tኢንተርኔትcontrolመልእክትprotocolመልእክት	am
TInternetControlMessageProtocolMessageBuffer	Tኢንተርኔትcontrolመልእክትprotocolመልእክትbuffer	am
TInternetProtocolHandler	Tኢንተርኔትprotocolhandler	am
TInternetProtocolProvider	Tኢንተርኔትprotocolprovider	am
TInternetProtocolV4Message	Tኢንተርኔትprotocolv4መልእክት	am
TInternetProtocolV4MessageBuffer	Tኢንተርኔትprotocolv4መልእክትbuffer	am
TInterruptDescriptorTablePointer	Tማቋረጫdescriptorሰንጠረዥጠቋሚ	am
TInterruptHandler	Tማቋረጫhandler	am
TInterruptManager	Tማቋረጫmanager	am
TKeyboardDriver	Tየፊደልሠሌዳdriver	am
TLS_START	Tlsማስጀመሪያ	am
TMSDOSPartitionTable	Tmsdospartitionሰንጠረዥ	am
TMasterBootRecord	Tዋናውbootመቅረጫ	am
TMemoryChunk	Tማስታወሻchunk	am
TMemoryManager	Tማስታወሻmanager	am
TMouseDriver	Tአይጥdriver	am
TMyKeyboardEventHandler	TMyየፊደልሠሌዳeventhandler	am
TMyMouseEventHandler	TMyአይጥeventhandler	am
TMyPCIControllerHandler	TMypcicontrollerhandler	am
TPartitionTableEntry	TPartitionሰንጠረዥentry	am
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	am
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectዲቫይስdescriptor	am
TPort	TPort	am
TPort16Bit	TPort16bit	am
TPort32Bit	TPort32bit	am
TPort8Bit	TPort8bit	am
TRawDataHandler	TRawdatahandler	am
TSSEntry	Tssentry	am
TSyscall	TSyscall	am
TTask	TTask	am
TThread	TThread	am
TThreadHelper	TThreadhelper	am
TTimerDriver	Tጊዜቆጣሪdriver	am
TUserDatagramProtocolHandler	Tተጠቃሚdatagramprotocolhandler	am
TUserDatagramProtocolHeader	Tተጠቃሚdatagramprotocolheader	am
TUserDatagramProtocolHeaderBuffer	Tተጠቃሚdatagramprotocolheaderbuffer	am
TUserDatagramProtocolProvider	Tተጠቃሚdatagramprotocolprovider	am
TUserDatagramProtocolSocket	Tተጠቃሚdatagramprotocolሶኬት	am
TVideoGraphicsArray	Tቪዲዮንድፎችማዘጋጃ	am
TWidget	TWidget	am
TWidgetMouseEventHandler	TWidgetአይጥeventhandler	am
Tamd_am79c973	Tamdam79c973	am
Test	Tመሞከሪያ	am
TestBit	Tመሞከሪያbit	am
TestPrint	Tመሞከሪያማተሚያ	am
Thread	Thread	am
ThreadList	Threadዝርዝር	am
ThreadState	Threadሁኔታ	am
Threads	Threads	am
TlsSegments	Tlssegments	am
TotalBlocks	Tጠቅላላመከልከያ	am
Type	Tአይነት	am
TypeTest	Tአይነትመሞከሪያ	am
T공용서술자테이블	TShareddescriptorሰንጠረዥ	am
T공용서술자테이블_자료	TShareddescriptorሰንጠረዥdata	am
T작업관리자	TTaskmanager	am
T조각설명자	TSegmentdescriptor	am
T콘솔	TConsole	am
T함수1	TFunction1	am
UDESC_32SEG	Udesc32seg	am
UDESC_CONTENTS	Udescይዞታዎች	am
UDESC_LIMIT_IN_PAGES	Udescገደብውስጥገጾች	am
UDESC_RX_ONLY	Udescrxonly	am
UDESC_SEG_NOT_PRESENT	Udescsegnotአሁን	am
UDESC_USABLE	Udescusable	am
USER_STACK	Uተጠቃሚstack	am
USER_STACK_SIZE	Uተጠቃሚstackመጠን	am
USER_STACK_TOP	Uተጠቃሚstackወደላይ	am
Uid	Uid	am
Uint16ToArray	Unsignedinteger16toማዘጋጃ	am
Uint16ToArray_BE	Unsignedinteger16toማዘጋጃbe	am
Uint16_R	Unsignedinteger16r	am
Uint32ToArray	Unsignedinteger32toማዘጋጃ	am
Uint32_R	Unsignedinteger32r	am
Uint48ToArray	Unsignedinteger48toማዘጋጃ	am
Uint48ToArray_BE	Unsignedinteger48toማዘጋጃbe	am
Uint48_R	Unsignedinteger48r	am
Uint64ToArray	Unsignedinteger64toማዘጋጃ	am
Uint64_R	Unsignedinteger64r	am
UnhandleInterrupt	Unhandleማቋረጫ	am
UnsetBit	Toggle_allocation_bit	am
UsedBlocks	Uየተጠቀሙትመከልከያ	am
UserDesc	Uተጠቃሚdescriptor	am
UserStack	Uተጠቃሚstack_2	am
UserStackSize	Uተጠቃሚstackመጠን_2	am
Vendor_id	Vሻጭመለያ	am
Version	Vእትም	am
VirtTest	Virtመሞከሪያ	am
Write	Wመጻፊያ	am
Write28	Wመጻፊያ28	am
WriteRegisters	Wመጻፊያregister	am
X	X	am
Y	Y	am
Zero	Zero	am
ZeroBlockInPageDir	Zeroመከልከያውስጥገጽዳይሬክቶሪ	am
a	a	am
aTime	aሰዓት	am
access	መድረሻ	am
accessMode	መድረሻዘዴ	am
ack	ack	am
activeKeyboardDriver	አሰራየፊደልሠሌዳdriver	am
activeMouseDriver	አሰራአይጥdriver	am
addr	address	am
addrPtr	addressጠቋሚ	am
address	address_2	am
addressError	addressስህተት	am
afInet	afinet	am
allocFD	allocatefd	am
allocOpenFile	allocateመክፈቻፋይል	am
allocProcess	allocateሂደቶች	am
allocateSocket	allocateሶኬት	am
allocated	allocated	am
amd_am79c973	amdam79c973	am
args	arguments	am
argument	argument	am
argumentPointers	argumentpointers	am
arguments	arguments_2	am
arp	arp	am
arpBuffer	arpbuffer	am
arpMesgSize	arpmesgመጠን	am
arpProvider	arpprovider	am
arp콘솔	arpconsole	am
array	ማዘጋጃ	am
ata	ata	am
ata0s	ata0s	am
attempts	attempts	am
attr	መለያ	am
attributeControllerIndexPort	መለያcontrollerማውጫport	am
attributeControllerReadPort	መለያcontrollerማንበቢያport	am
attributeControllerResetPort	መለያcontrollerእንደነበረመመለሻport	am
attributeControllerWritePort	መለያcontrollerመጻፊያport	am
attributes	attributes	am
aux	aux	am
avail	ዝግጁ	am
b	b	am
backend	backend	am
backupFpRegs	backupfpregs	am
backupSector	backupsector	am
bar	መደርደሪያ	am
barNum	መደርደሪያቁጥር	am
bar_value	መደርደሪያዋጋ	am
base	base	am
baseCode	basecode	am
baseHigh	baseከፍተኛ	am
baseLow	baseዝቅተኛ	am
baseMid	basemid	am
base_addr_high	baseaddressከፍተኛ	am
base_addr_low	baseaddressዝቅተኛ	am
bh	bh	am
bindEphemeral	bindephemeral	am
bindError	bindስህተት	am
bios	bios	am
bit	bit	am
bitmap	bitmap	am
bootSignature	bootsignature	am
bootable	bootable	am
bootloader	bootloader	am
bound	bound	am
bpb	bpb	am
bpbBytes	bpbባይትስ	am
bpbPtr	bpbጠቋሚ	am
buf	buffer	am
buf1	buffer1	am
buf2	buffer2	am
buf3	buffer3	am
buf4	buffer4	am
buf6	buffer6	am
buffer	buffer_2	am
buffer1	buffer1_2	am
buffer2	buffer2_2	am
bufferAddr	bufferaddress	am
bufferAddress	bufferaddress_2	am
bufptr	bufferጠቋሚ	am
bus	bus	am
busControlRegisterDataPort	buscontrolregisterdataport	am
button	button	am
buttons	button_2	am
bytesPerSector	ባይትስpersector	am
c	c	am
cDate	cቀን	am
