original	before	after	review_status	concept	changed_tokens
IInterruptHandler	Iማቋረጫhandler	Iማቋረጫhandler	existing-unreviewed		0
IKeyboardEventHandler	Iየፊደልሠሌዳeventhandler	Iየፊደልሠሌዳeventhandler	existing-unreviewed		0
IMouseEventHandler	Iአይጥeventhandler	Iአይጥeventhandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	Ipኔትዎርክbyteorder	Ipኔትዎርክbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	Iጊዜቆጣሪeventhandler	Iጊዜቆጣሪeventhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	Iተጠቃሚdatagramprotocolhandler	Iተጠቃሚdatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	Iተጠቃሚdatagramprotocolሶኬት	Iተጠቃሚdatagramprotocolሶኬት	existing-unreviewed		0
IWidget	IWidget	IWidget	pending-language-review	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Iማውጫከ	Iማውጫከ	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	Initialthreadተጠቃሚjump	Initialthreadተጠቃሚjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Iመግጠም	Iመግጠም	existing-unreviewed		0
Interrupt	Iማቋረጫ	Iማቋረጫ	existing-unreviewed		0
InterruptActive	Iማቋረጫአሰራ	Iማቋረጫአሰራ	existing-unreviewed		0
InterruptDeactive	Iማቋረጫdeactive	Iማቋረጫdeactive	existing-unreviewed		0
InterruptManager	Iማቋረጫmanager	Iማቋረጫmanager	existing-unreviewed		0
InterruptNumber	Iማቋረጫቁጥር	Iማቋረጫቁጥር	existing-unreviewed		0
InvalidOpcode	Iየማይሰራopcode	Iየማይሰራopcode	existing-unreviewed		0
InvalidTSS	Iየማይሰራtss	Iየማይሰራtss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	Isአሁን	Isአሁን	existing-unreviewed		0
IsUserSpace	Isተጠቃሚspace	Isተጠቃሚspace	existing-unreviewed		0
KB	Kኪቢ	Kኪቢ	existing-unreviewed		0
KCS_INDEX	Kcsማውጫ	Kcsማውጫ	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	Kdsማውጫ	Kdsማውጫ	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	Kernelheapማስጀመሪያ	Kernelheapማስጀመሪያ	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	Kgsማውጫ	Kgsማውጫ	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Last	Last	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Lገደብ	Lገደብ	existing-unreviewed		0
Link	Lአገናኝ	Lአገናኝ	existing-unreviewed		0
LinkMap	Lአገናኝmap	Lአገናኝmap	existing-unreviewed		0
LinkedList	Linkedዝርዝር	Linkedዝርዝር	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Lመጫኛelf	Lመጫኛelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0port	Macaddress0port	existing-unreviewed		0
MACAddress2Port	Macaddress2port	Macaddress2port	existing-unreviewed		0
MACAddress4Port	Macaddress4port	Macaddress4port	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	Maxqueueመጠን	Maxqueueመጠን	existing-unreviewed		0
MB	Mሚሊባር	Mሚሊባር	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalማተሚያ	MHexadecimalማተሚያ	existing-unreviewed		0
MHex출력XY	MHexadecimalማተሚያxy	MHexadecimalማተሚያxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16ማተሚያ	MUnsignedinteger16ማተሚያ	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16ማተሚያxy	MUnsignedinteger16ማተሚያxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32ማተሚያ	MUnsignedinteger32ማተሚያ	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32ማተሚያxy	MUnsignedinteger32ማተሚያxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64ማተሚያ	MUnsignedinteger64ማተሚያ	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64ማተሚያxy	MUnsignedinteger64ማተሚያxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	Makeመጠንprivatewritable	Makeመጠንprivatewritable	existing-unreviewed		0
Malloc	Malloc	Malloc	pending-language-review	allocate_memory	0
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	Memኮፒ	Memኮፒ	existing-unreviewed		0
MemMove	Memመንቀሳቅስ	Memመንቀሳቅስ	existing-unreviewed		0
MemSet	Memset	Memset	existing-unreviewed		0
MemoryOper	Mማስታወሻoper	Mማስታወሻoper	existing-unreviewed		0
Mode	Mዘዴ	Mዘዴ	existing-unreviewed		0
ModelToScreen	Mአይነቱtoscreen	Set_local_coordinates	pending-language-review	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	Myhandleማቋረጫ	Myhandleማቋረጫ	existing-unreviewed		0
MyTest	Myመሞከሪያ	Myመሞከሪያ	existing-unreviewed		0
M긴급로그Hex8	MEmergencyloghexadecimal8	MEmergencyloghexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencylogunsignedinteger32	MEmergencylogunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencylogሐረግ	MEmergencylogሐረግ	existing-unreviewed		0
M직렬로그초기화	MSerialloginit	MSerialloginit	existing-unreviewed		0
M출력	Mማተሚያ	Mማተሚያ	existing-unreviewed		0
M출력BytesXY	Mማተሚያባይትስxy	Mማተሚያባይትስxy	existing-unreviewed		0
M출력Hex	Mማተሚያhexadecimal	Mማተሚያhexadecimal	existing-unreviewed		0
M출력Uint16	Mማተሚያunsignedinteger16	Mማተሚያunsignedinteger16	existing-unreviewed		0
M출력Uint32	Mማተሚያunsignedinteger32	Mማተሚያunsignedinteger32	existing-unreviewed		0
M출력XY	Mማተሚያxy	Mማተሚያxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nmi	Nmi	existing-unreviewed		0
New	Nአዲስ	Nአዲስ	existing-unreviewed		0
NewInterruptHandler	Nአዲስማቋረጫhandler	Nአዲስማቋረጫhandler	existing-unreviewed		0
Next	Nየሚቀጥለው	Nየሚቀጥለው	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Node	Node	pending-language-review	list_node	0
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	Ethernetክፈፍreceivewhen	Ethernetክፈፍreceivewhen	existing-unreviewed		0
OnGetDriver	Oማብሪያgetdriver	Oማብሪያgetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Oኢንተርኔትprotocolreceivewhen	Oኢንተርኔትprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	Oማብሪያቁልፍወደታች	Oማብሪያቁልፍወደታች	existing-unreviewed		0
OnKeyUp	Oማብሪያቁልፍወደላይ	Oማብሪያቁልፍወደላይ	existing-unreviewed		0
OnMouseDown	Oማብሪያአይጥወደታች	Oማብሪያአይጥወደታች	existing-unreviewed		0
OnMouseMove	Oማብሪያአይጥመንቀሳቅስ	Oማብሪያአይጥመንቀሳቅስ	existing-unreviewed		0
OnMouseUp	Oማብሪያአይጥወደላይ	Oማብሪያአይጥወደላይ	existing-unreviewed		0
OnRawDataReceived	Oማብሪያrawdatareceive	Oማብሪያrawdatareceive	existing-unreviewed		0
OnTick	Oማብሪያtick	Oማብሪያtick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	Pዋጋ1አገናኝmap	Pዋጋ1አገናኝmap	existing-unreviewed		0
P2LinkMap	Pዋጋ2አገናኝmap	Pዋጋ2አገናኝmap	existing-unreviewed		0
P3LinkMap	Pዋጋ3አገናኝmap	Pዋጋ3አገናኝmap	existing-unreviewed		0
PAGE_COW	Pገጽcow	Pገጽcow	existing-unreviewed		0
PAGE_FRAME	Pገጽክፈፍ	Pገጽክፈፍ	existing-unreviewed		0
PAGE_PRESENT	Pገጽአሁን	Pገጽአሁን	existing-unreviewed		0
PAGE_USER	Pገጽተጠቃሚ	Pገጽተጠቃሚ	existing-unreviewed		0
PAGE_WRITABLE	Pገጽwritable	Pገጽwritable	existing-unreviewed		0
PAUSE_LOOP	Pauseloop	Pauseloop	existing-unreviewed		0
PICMasterCommandPort	Primarypicትእዛዝioport	Primarypicትእዛዝioport	existing-unreviewed		0
PICMasterDataPort	Primarypicdataioport	Primarypicdataioport	existing-unreviewed		0
PICSlaveCommandPort	Secondarypicትእዛዝioport	Secondarypicትእዛዝioport	existing-unreviewed		0
PICSlaveDataPort	Secondarypicdataioport	Secondarypicdataioport	existing-unreviewed		0
PRESENT	Pአሁን	Pአሁን	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	Privተጠቃሚ	Privተጠቃሚ	existing-unreviewed		0
PROC_USER_HEAP_SIZE	Procተጠቃሚheapመጠን	Procተጠቃሚheapመጠን	existing-unreviewed		0
PageDirEntry	Pገጽዳይሬክቶሪentry	Pገጽዳይሬክቶሪentry	existing-unreviewed		0
PageDirectoryEntry	Pገጽዳይሬክቶሪentry_2	Pገጽዳይሬክቶሪentry_2	existing-unreviewed		0
PageFault	Pገጽfault	Pገጽfault	existing-unreviewed		0
PageFaultException	Pገጽfaultexception	Pገጽfaultexception	existing-unreviewed		0
PageRoundDown	Pገጽክብወደታች	Pገጽክብወደታች	existing-unreviewed		0
PageRoundUp	Pገጽክብወደላይ	Pገጽክብወደላይ	existing-unreviewed		0
PageTableEntry	Pገጽሰንጠረዥentry	Pገጽሰንጠረዥentry	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Pወላጅpid	Pወላጅpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Partitionመለያ	Partitionመለያ	existing-unreviewed		0
PhyMemTest	Phymemመሞከሪያ	Phymemመሞከሪያ	existing-unreviewed		0
PhysicalMemoryManager	Physicalማስታወሻmanager	Physicalማስታወሻmanager	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Port	Port	existing-unreviewed		0
PortBase	Portbase	Portbase	existing-unreviewed		0
PortInByte	Portውስጥbyte	Portውስጥbyte	existing-unreviewed		0
PortInDword	Portውስጥdword	Portውስጥdword	existing-unreviewed		0
PortInWord	Portውስጥቃላት	Portውስጥቃላት	existing-unreviewed		0
PortOutByte	Portውጪbyte	Portውጪbyte	existing-unreviewed		0
PortOutDword	Portውጪdword	Portውጪdword	existing-unreviewed		0
PortOutWord	Portውጪቃላት	Portውጪቃላት	existing-unreviewed		0
PortReadByte	Portማንበቢያbyte	Portማንበቢያbyte	existing-unreviewed		0
PortReadDword	Portማንበቢያdword	Portማንበቢያdword	existing-unreviewed		0
PortReadWord	Portማንበቢያቃላት	Portማንበቢያቃላት	existing-unreviewed		0
PortWriteByte	Portመጻፊያbyte	Portመጻፊያbyte	existing-unreviewed		0
PortWriteDword	Portመጻፊያdword	Portመጻፊያdword	existing-unreviewed		0
PortWriteWord	Portመጻፊያቃላት	Portመጻፊያቃላት	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Pማተሚያ	Pማተሚያ	existing-unreviewed		0
PrintBytes	Pማተሚያባይትስ	Pማተሚያባይትስ	existing-unreviewed		0
PrintStr	Pማተሚያstr	Pማተሚያstr	existing-unreviewed		0
PrintTLS	Pማተሚያtls	Pማተሚያtls	existing-unreviewed		0
PrintTest	Pማተሚያመሞከሪያ	Pማተሚያመሞከሪያ	existing-unreviewed		0
Process	Pሂደቶች	Pሂደቶች	existing-unreviewed		0
ProcessHelper	Pሂደቶችhelper	Pሂደቶችhelper	existing-unreviewed		0
