original	before	after	review_status	concept	changed_tokens
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	GdtaddressԲարձր	GdtaddressԲարձր	existing-unreviewed		0
GdtAddressLow	GdtaddressՑածր	GdtaddressՑածր	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtentry_2	Gdtentry_2	existing-unreviewed		0
GdtSize	GdtՉափս	GdtՉափս	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	GetbitmaspՉափս	GetbitmaspՉափս	existing-unreviewed		0
GetBytesFromPtr	GetԲայթերիցՑուցիչ	GetԲայթերիցՑուցիչ	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetԳույնԻնդեքս	GetԳույնԻնդեքս	existing-unreviewed		0
GetDeviceDescriptor	GetՍարքdescriptor	GetՍարքdescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getentry	Getentry	existing-unreviewed		0
GetFileSize	GetՖայլՉափս	GetՖայլՉափս	existing-unreviewed		0
GetFocus	Getfocus	Getfocus	existing-unreviewed		0
GetFrameBufferSegment	GetՇրջանակbuffersegment	GetՇրջանակbuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	GetfuncՑուցիչիցՑուցիչ	GetfuncՑուցիչիցՑուցիչ	existing-unreviewed		0
GetFunctionName	GetfunctionԱնուն	GetfunctionԱնուն	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacիցcache	Getmacիցcache	existing-unreviewed		0
GetNextReadyThread	GetՀաջորդՊատրաստthread	GetՀաջորդՊատրաստthread	existing-unreviewed		0
GetNodeAt	Getnodeat	Getnodeat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32ԶանգվածիցՑուցիչ	Getunsignedinteger32ԶանգվածիցՑուցիչ	existing-unreviewed		0
GetUintptrArrayFromPtr	GetunsignedintegerՑուցիչԶանգվածիցՑուցիչ	GetunsignedintegerՑուցիչԶանգվածիցՑուցիչ	existing-unreviewed		0
GetValue	GetԱրժեք	GetԱրժեք	existing-unreviewed		0
GetValueInPageDir	GetԱրժեքՄեջԷջֆայլապանակ	GetԱրժեքՄեջԷջֆայլապանակ	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Handleexception	Handleexception	existing-unreviewed		0
HandleFatalInterruptFrame	HandlefatalԸնդհատելՇրջանակ	HandlefatalԸնդհատելՇրջանակ	existing-unreviewed		0
HandleInterrupt	HandleԸնդհատել	HandleԸնդհատել	existing-unreviewed		0
HandleInterrupt1	HandleԸնդհատել1	HandleԸնդհատել1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	HandleՕգտագործողdatagramprotocolՀԱՂՈՐԴԱԳՐՈՒԹՅՈՒՆ	HandleՕգտագործողdatagramprotocolՀԱՂՈՐԴԱԳՐՈՒԹՅՈՒՆ	existing-unreviewed		0
IDT_DESC_PRESENT	IdtdescriptorՆերկա	IdtdescriptorՆերկա	existing-unreviewed		0
IDT_INTERRUPT_GATE	IdtԸնդհատելgate	IdtԸնդհատելgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IEthernetՇրջանակhandler	IEthernetՇրջանակhandler	existing-unreviewed		0
IInternetProtocolHandler	IՀամացանցprotocolhandler	IՀամացանցprotocolhandler	existing-unreviewed		0
IInterruptHandler	IԸնդհատելhandler	IԸնդհատելhandler	existing-unreviewed		0
IKeyboardEventHandler	IՍտեղնաշարeventhandler	IՍտեղնաշարeventhandler	existing-unreviewed		0
IMouseEventHandler	IՄկնիկeventhandler	IՄկնիկeventhandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	IpՑանցbyteorder	IpՑանցbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	IԺամանակաչափeventhandler	IԺամանակաչափeventhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	IՕգտագործողdatagramprotocolhandler	IՕգտագործողdatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	IՕգտագործողdatagramprotocolsocket	IՕգտագործողdatagramprotocolsocket	existing-unreviewed		0
IWidget	IWidget	IWidget	pending-language-review	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Ինդեքսof	Ինդեքսof	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	InitialthreadՕգտագործողjump	InitialthreadՕգտագործողjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Տեղադրել	Տեղադրել	existing-unreviewed		0
Interrupt	Ընդհատել	Ընդհատել	existing-unreviewed		0
InterruptActive	ԸնդհատելԱկտիվ	ԸնդհատելԱկտիվ	existing-unreviewed		0
InterruptDeactive	Ընդհատելdeactive	Ընդհատելdeactive	existing-unreviewed		0
InterruptManager	Ընդհատելmanager	Ընդհատելmanager	existing-unreviewed		0
InterruptNumber	ԸնդհատելՀԱՄԱՐ	ԸնդհատելՀԱՄԱՐ	existing-unreviewed		0
InvalidOpcode	Անթույլատրելիopcode	Անթույլատրելիopcode	existing-unreviewed		0
InvalidTSS	Անթույլատրելիtss	Անթույլատրելիtss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	IsՆերկա	IsՆերկա	existing-unreviewed		0
IsUserSpace	IsՕգտագործողԲացատ	IsՕգտագործողԲացատ	existing-unreviewed		0
KB	Կբ	Կբ	existing-unreviewed		0
KCS_INDEX	KcsԻնդեքս	KcsԻնդեքս	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	KdsԻնդեքս	KdsԻնդեքս	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	KernelheapՍկիզբ	KernelheapՍկիզբ	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	KgsԻնդեքս	KgsԻնդեքս	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Վերջին	Վերջին	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Limit	Limit	existing-unreviewed		0
Link	Հղում	Հղում	existing-unreviewed		0
LinkMap	Հղումmap	Հղումmap	existing-unreviewed		0
LinkedList	LinkedՑուցակ	LinkedՑուցակ	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Բեռնումelf	Բեռնումelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0Պորտ	Macaddress0Պորտ	existing-unreviewed		0
MACAddress2Port	Macaddress2Պորտ	Macaddress2Պորտ	existing-unreviewed		0
MACAddress4Port	Macaddress4Պորտ	Macaddress4Պորտ	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	MaxqueueՉափս	MaxqueueՉափս	existing-unreviewed		0
MB	Միլիբար	Միլիբար	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalՏպել	MHexadecimalՏպել	existing-unreviewed		0
MHex출력XY	MHexadecimalՏպելxy	MHexadecimalՏպելxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16Տպել	MUnsignedinteger16Տպել	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16Տպելxy	MUnsignedinteger16Տպելxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32Տպել	MUnsignedinteger32Տպել	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32Տպելxy	MUnsignedinteger32Տպելxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64Տպել	MUnsignedinteger64Տպել	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64Տպելxy	MUnsignedinteger64Տպելxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	MakeՄիջակայքprivatewritable	MakeՄիջակայքprivatewritable	existing-unreviewed		0
Malloc	Malloc	Malloc	pending-language-review	allocate_memory	0
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	MemՊատճենել	MemՊատճենել	existing-unreviewed		0
MemMove	MemՏեղաշարժել	MemՏեղաշարժել	existing-unreviewed		0
MemSet	Memset	Memset	existing-unreviewed		0
MemoryOper	Հիշողությունoper	Հիշողությունoper	existing-unreviewed		0
Mode	Ռեժիմ	Ռեժիմ	existing-unreviewed		0
ModelToScreen	Մոդելtoscreen	Set_local_coordinates	pending-language-review	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	MyhandleԸնդհատել	MyhandleԸնդհատել	existing-unreviewed		0
MyTest	MyԹեստ	MyԹեստ	existing-unreviewed		0
M긴급로그Hex8	MEmergencyloghexadecimal8	MEmergencyloghexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencylogunsignedinteger32	MEmergencylogunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencylogՏՈՂ	MEmergencylogՏՈՂ	existing-unreviewed		0
M직렬로그초기화	MSerialloginit	MSerialloginit	existing-unreviewed		0
M출력	MՏպել	MՏպել	existing-unreviewed		0
M출력BytesXY	MՏպելԲայթերxy	MՏպելԲայթերxy	existing-unreviewed		0
M출력Hex	MՏպելhexadecimal	MՏպելhexadecimal	existing-unreviewed		0
M출력Uint16	MՏպելunsignedinteger16	MՏպելunsignedinteger16	existing-unreviewed		0
M출력Uint32	MՏպելunsignedinteger32	MՏպելunsignedinteger32	existing-unreviewed		0
M출력XY	MՏպելxy	MՏպելxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Ծմղ	Ծմղ	existing-unreviewed		0
New	Նոր	Նոր	existing-unreviewed		0
NewInterruptHandler	ՆորԸնդհատելhandler	ՆորԸնդհատելhandler	existing-unreviewed		0
Next	Հաջորդ	Հաջորդ	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Node	Node	pending-language-review	list_node	0
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	EthernetՇրջանակreceivewhen	EthernetՇրջանակreceivewhen	existing-unreviewed		0
OnGetDriver	Միացնելgetdriver	Միացնելgetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Համացանցprotocolreceivewhen	Համացանցprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	ՄիացնելԲանալիՆերքև	ՄիացնելԲանալիՆերքև	existing-unreviewed		0
OnKeyUp	ՄիացնելԲանալիՎերև	ՄիացնելԲանալիՎերև	existing-unreviewed		0
OnMouseDown	ՄիացնելՄկնիկՆերքև	ՄիացնելՄկնիկՆերքև	existing-unreviewed		0
OnMouseMove	ՄիացնելՄկնիկՏեղաշարժել	ՄիացնելՄկնիկՏեղաշարժել	existing-unreviewed		0
OnMouseUp	ՄիացնելՄկնիկՎերև	ՄիացնելՄկնիկՎերև	existing-unreviewed		0
OnRawDataReceived	Միացնելrawdatareceive	Միացնելrawdatareceive	existing-unreviewed		0
OnTick	Միացնելtick	Միացնելtick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	PԱրժեք1հղումmap	PԱրժեք1հղումmap	existing-unreviewed		0
P2LinkMap	PԱրժեք2հղումmap	PԱրժեք2հղումmap	existing-unreviewed		0
P3LinkMap	PԱրժեք3հղումmap	PԱրժեք3հղումmap	existing-unreviewed		0
PAGE_COW	Էջcow	Էջcow	existing-unreviewed		0
PAGE_FRAME	ԷջՇրջանակ	ԷջՇրջանակ	existing-unreviewed		0
PAGE_PRESENT	ԷջՆերկա	ԷջՆերկա	existing-unreviewed		0
PAGE_USER	ԷջՕգտագործող	ԷջՕգտագործող	existing-unreviewed		0
PAGE_WRITABLE	Էջwritable	Էջwritable	existing-unreviewed		0
PAUSE_LOOP	Pauseloop	Pauseloop	existing-unreviewed		0
PICMasterCommandPort	PrimarypicՀրահանգioՊորտ	PrimarypicՀրահանգioՊորտ	existing-unreviewed		0
PICMasterDataPort	PrimarypicdataioՊորտ	PrimarypicdataioՊորտ	existing-unreviewed		0
PICSlaveCommandPort	SecondarypicՀրահանգioՊորտ	SecondarypicՀրահանգioՊորտ	existing-unreviewed		0
PICSlaveDataPort	SecondarypicdataioՊորտ	SecondarypicdataioՊորտ	existing-unreviewed		0
PRESENT	Ներկա	Ներկա	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	PrivՕգտագործող	PrivՕգտագործող	existing-unreviewed		0
PROC_USER_HEAP_SIZE	ProcՕգտագործողheapՉափս	ProcՕգտագործողheapՉափս	existing-unreviewed		0
PageDirEntry	Էջֆայլապանակentry	Էջֆայլապանակentry	existing-unreviewed		0
PageDirectoryEntry	Էջֆայլապանակentry_2	Էջֆայլապանակentry_2	existing-unreviewed		0
PageFault	Էջfault	Էջfault	existing-unreviewed		0
PageFaultException	Էջfaultexception	Էջfaultexception	existing-unreviewed		0
PageRoundDown	ԷջՄոտարկումՆերքև	ԷջՄոտարկումՆերքև	existing-unreviewed		0
PageRoundUp	ԷջՄոտարկումՎերև	ԷջՄոտարկումՎերև	existing-unreviewed		0
PageTableEntry	ԷջԱղյուսակentry	ԷջԱղյուսակentry	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Ծնողpid	Ծնողpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Partitionid	Partitionid	existing-unreviewed		0
PhyMemTest	PhymemԹեստ	PhymemԹեստ	existing-unreviewed		0
PhysicalMemoryManager	PhysicalՀիշողությունmanager	PhysicalՀիշողությունmanager	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Պորտ	Պորտ	existing-unreviewed		0
PortBase	Պորտbase	Պորտbase	existing-unreviewed		0
PortInByte	ՊորտՄեջbyte	ՊորտՄեջbyte	existing-unreviewed		0
PortInDword	ՊորտՄեջdword	ՊորտՄեջdword	existing-unreviewed		0
PortInWord	ՊորտՄեջբառ	ՊորտՄեջբառ	existing-unreviewed		0
PortOutByte	ՊորտԴուրսbyte	ՊորտԴուրսbyte	existing-unreviewed		0
PortOutDword	ՊորտԴուրսdword	ՊորտԴուրսdword	existing-unreviewed		0
PortOutWord	ՊորտԴուրսբառ	ՊորտԴուրսբառ	existing-unreviewed		0
PortReadByte	ՊորտԸնթերցումbyte	ՊորտԸնթերցումbyte	existing-unreviewed		0
PortReadDword	ՊորտԸնթերցումdword	ՊորտԸնթերցումdword	existing-unreviewed		0
PortReadWord	ՊորտԸնթերցումբառ	ՊորտԸնթերցումբառ	existing-unreviewed		0
PortWriteByte	ՊորտԳրելbyte	ՊորտԳրելbyte	existing-unreviewed		0
PortWriteDword	ՊորտԳրելdword	ՊորտԳրելdword	existing-unreviewed		0
PortWriteWord	ՊորտԳրելբառ	ՊորտԳրելբառ	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Տպել	Տպել	existing-unreviewed		0
PrintBytes	ՏպելԲայթեր	ՏպելԲայթեր	existing-unreviewed		0
PrintStr	Տպելstr	Տպելstr	existing-unreviewed		0
PrintTLS	Տպելtls	Տպելtls	existing-unreviewed		0
PrintTest	ՏպելԹեստ	ՏպելԹեստ	existing-unreviewed		0
Process	Գործընթաց	Գործընթաց	existing-unreviewed		0
ProcessHelper	Գործընթացhelper	Գործընթացhelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	ԳործընթացpendingՍտեղնաշարevents	ԳործընթացpendingՍտեղնաշարevents	existing-unreviewed		0
ProcessPendingMouseEvents	ԳործընթացpendingՄկնիկevents	ԳործընթացpendingՄկնիկevents	existing-unreviewed		0
PushAt	Pushat	Insert_at_index	pending-language-review	insert_at	1
