english	localized	source	evidence_count
bufptr	bufptr	fallback-English	0
bus	bus	fallback-English	0
button	زر	gettext	7
buttons	أزرار	gettext	5
by	by	fallback-English	0
byte	بايت	curated-seed	0
bytes	بايت	gettext	12
c	مئوية	gettext	1
cache	cache	fallback-English	0
call	نداء	curated-seed	0
candidate	candidate	fallback-English	0
cap	cap	fallback-English	0
capable	capable	fallback-English	0
card	ورق	gettext	1
central	central	fallback-English	0
char	char	fallback-English	0
chdir	chdir	fallback-English	0
check	check	fallback-English	0
checked	checked	fallback-English	0
checksum	checksum	fallback-English	0
child	ابنة	gettext	5
chunk	chunk	fallback-English	0
class	الفئة	gettext	6
clear	امح	gettext	5
cloexec	cloexec	fallback-English	0
clone	clone	fallback-English	0
close	إغلاق	curated-seed	31
cluster	cluster	fallback-English	0
cmp	cmp	fallback-English	0
code	code	fallback-English	0
col	col	fallback-English	0
color	اللون	gettext	2
colordepth	colordepth	fallback-English	0
command	أمر	gettext	17
commandport	commandport	fallback-English	0
common	مشترك	curated-seed	1
component	component	fallback-English	0
connect	connect	fallback-English	0
connected	connected	fallback-English	0
console	طرفية	curated-seed	0
constant	ثابت	curated-seed	0
contains	contains	fallback-English	0
contents	المحتويات	gettext	52
control	تحكم	gettext	2
controller	متحكم	curated-seed	0
coordinate	coordinate	fallback-English	0
copies	copies	fallback-English	0
copy	نسخ	curated-seed	25
count	count	fallback-English	0
cow	cow	fallback-English	0
cpu	المعالج	gettext	5
cpustate	cpustate	fallback-English	0
cpy	cpy	fallback-English	0
cr	cr	fallback-English	0
creat	creat	fallback-English	0
create	إنشاء	curated-seed	0
crtc	crtc	fallback-English	0
cs	cs	fallback-English	0
ctime	ctime	fallback-English	0
cur	cur	fallback-English	0
current	الحالي	gettext	5
cursor	مؤشر	gettext	5
cylinder	cylinder	fallback-English	0
d	d	fallback-English	0
data	بيانات	curated-seed	0
databuffer	databuffer	fallback-English	0
datagram	datagram	fallback-English	0
dataport	dataport	fallback-English	0
date	التاريخ	gettext	6
deactivate	deactivate	fallback-English	0
deactive	deactive	fallback-English	0
debug	تنقيح	gettext	5
decrement	decrement	fallback-English	0
default	الافتراضي	gettext	11
delete	حذف	curated-seed	25
delta	delta	fallback-English	0
depth	depth	fallback-English	0
desc	desc	fallback-English	0
descr	descr	fallback-English	0
description	الوصف	gettext	35
descriptor	descriptor	fallback-English	0
descriptors	descriptors	fallback-English	0
descsz	descsz	fallback-English	0
destination	المقصد	gettext	10
destroy	destroy	fallback-English	0
dev	dev	fallback-English	0
device	الجهاز	gettext	11
diff	diff	fallback-English	0
digits	digits	fallback-English	0
dir	dir	fallback-English	0
directory	دليل	gettext	6
dirent	dirent	fallback-English	0
disable	disable	fallback-English	0
discard	ارفض	gettext	1
disconnect	قطعالإتصال	gettext	6
dispatch	dispatch	fallback-English	0
divide	divide	fallback-English	0
divisor	divisor	fallback-English	0
do	do	fallback-English	0
domain	المجال	gettext	5
double	مضاعف	gettext	5
down	أسفل	gettext	6
draw	draw	fallback-English	0
drive	drive	fallback-English	0
driver	مشغل	curated-seed	0
drivercount	drivercount	fallback-English	0
drivers	drivers	fallback-English	0
drv	drv	fallback-English	0
ds	ds	fallback-English	0
dst	dst	fallback-English	0
dstptr	dstptr	fallback-English	0
dup	dup	fallback-English	0
dword	dword	fallback-English	0
dyn	dyn	fallback-English	0
dynamic	dynamic	fallback-English	0
e	شر	gettext	1
eacces	eacces	fallback-English	0
eaddrinuse	eaddrinuse	fallback-English	0
eafnosupport	eafnosupport	fallback-English	0
eagain	eagain	fallback-English	0
eax	eax	fallback-English	0
ebadf	ebadf	fallback-English	0
ebp	ebp	fallback-English	0
ebusy	ebusy	fallback-English	0
ebx	ebx	fallback-English	0
echild	echild	fallback-English	0
echo	echo	fallback-English	0
ecx	ecx	fallback-English	0
edi	edi	fallback-English	0
edx	edx	fallback-English	0
eexist	eexist	fallback-English	0
ef	ef	fallback-English	0
efault	efault	fallback-English	0
efbig	efbig	fallback-English	0
eflags	eflags	fallback-English	0
ehsize	ehsize	fallback-English	0
eintr	eintr	fallback-English	0
einval	einval	fallback-English	0
eio	eio	fallback-English	0
eip	eip	fallback-English	0
eisdir	eisdir	fallback-English	0
elf	elf	fallback-English	0
emfile	emfile	fallback-English	0
empty	فارغ	gettext	11
emsgsize	emsgsize	fallback-English	0
enable	enable	fallback-English	0
enabled	مفعل	gettext	1
end	نهاية	gettext	1
enetunreach	enetunreach	fallback-English	0
enfile	enfile	fallback-English	0
enodev	enodev	fallback-English	0
enoent	enoent	fallback-English	0
enoexec	enoexec	fallback-English	0
enomem	enomem	fallback-English	0
enospc	enospc	fallback-English	0
enosys	enosys	fallback-English	0
enotconn	enotconn	fallback-English	0
enotdir	enotdir	fallback-English	0
enotty	enotty	fallback-English	0
ensure	ensure	fallback-English	0
entries	entries	fallback-English	0
entry	entry	fallback-English	0
entrypoint	entrypoint	fallback-English	0
entsize	entsize	fallback-English	0
environment	environment	fallback-English	0
eopnotsupp	eopnotsupp	fallback-English	0
eperm	eperm	fallback-English	0
ephemeral	ephemeral	fallback-English	0
eprotonosupport	eprotonosupport	fallback-English	0
equal	مساوي	gettext	1
erange	erange	fallback-English	0
erofs	erofs	fallback-English	0
err	خطأ	gettext	1
error	خطأ	gettext	35
errorln	errorln	fallback-English	0
es	es	fallback-English	0
esi	esi	fallback-English	0
esp	esp	fallback-English	0
espipe	espipe	fallback-English	0
esrch	esrch	fallback-English	0
ether	ether	fallback-English	0
etherframe	etherframe	fallback-English	0
ethernet	إيثرنت	curated-seed	1
event	حدث	curated-seed	1
events	أحداث	curated-seed	1
exceeded	exceeded	fallback-English	0
except	except	fallback-English	0
exception	exception	fallback-English	0
exec	exec	fallback-English	0
execve	execve	fallback-English	0
exists	exists	fallback-English	0
exit	خروج	gettext	1
exited	exited	fallback-English	0
ext	ext	fallback-English	0
extended	extended	fallback-English	0
f	فهرنهايت	gettext	1
family	family	fallback-English	0
fat	fat	fallback-English	0
fatal	fatal	fallback-English	0
fatbuf	fatbuf	fallback-English	0
fatbuffer	fatbuffer	fallback-English	0
fault	خلل	curated-seed	0
fb	fb	fallback-English	0
fcntl	fcntl	fallback-English	0
fd	fd	fallback-English	0
fds	fds	fallback-English	0
field	field	fallback-English	0
file	ملف	curated-seed	62
filename	اسمالملف	gettext	11
files	ملفات	gettext	1
filesz	filesz	fallback-English	0
fill	fill	fallback-English	0
find	ابحث	gettext	14
first	first	fallback-English	0
fl	fl	fallback-English	0
flag	العلم	gettext	1
flags	خيارات	gettext	5
floating	عائم	gettext	1
flush	flush	fallback-English	0
fn	fn	fallback-English	0
focus	التركيز	gettext	1
focussable	focussable	fallback-English	0
foo	foo	fallback-English	0
for	for	fallback-English	0
forced	forced	fallback-English	0
fork	fork	fallback-English	0
found	found	fallback-English	0
fp	fp	fallback-English	0
fpu	fpu	fallback-English	0
frame	إطار	curated-seed	5
free	خالي	gettext	7
frequency	التردد	gettext	1
from	from	fallback-English	0
front	المقدمة	gettext	1
fs	fs	fallback-English	0
fstat	fstat	fallback-English	0
fsync	fsync	fallback-English	0
fuction	fuction	fallback-English	0
full	كامل	gettext	8
func	func	fallback-English	0
function	function	fallback-English	0
functions	functions	fallback-English	0
fxrstor	fxrstor	fallback-English	0
fxsave	fxsave	fallback-English	0
g	g	fallback-English	0
gate	بوابة	curated-seed	0
gateway	gateway	fallback-English	0
gb	gb	fallback-English	0
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	الاختصارالعام	gettext	1
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	رسوميات	gettext	2
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	س	gettext	1
halt	halt	fallback-English	0
handle	التعامل	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	العتاد	gettext	7
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	ترويسة	curated-seed	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	الارتفاع	gettext	6
helper	helper	fallback-English	0
hex	hex	fallback-English	0
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	مخفي	gettext	1
high	عالية	gettext	6
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	الهوية	gettext	5
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	داخل	gettext	3
increment	increment	fallback-English	0
index	فهرس	gettext	1
inet	inet	fallback-English	0
info	معلومات	gettext	1
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	inode	fallback-English	0
input	دخل	gettext	1
install	install	fallback-English	0
int	عددصحيح	gettext	5
interconnect	interconnect	fallback-English	0
interface	الواجهة	gettext	6
internet	إنترنت	gettext	3
internetprotocol	internetprotocol	fallback-English	0
interrupt	مقاطعة	curated-seed	0
interrupts	interrupts	fallback-English	0
invalid	غيرصحيح	gettext	1
io	io	fallback-English	0
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	كلفن	gettext	1
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	نواة	curated-seed	0
key	مفتاح	gettext	1
keyboard	لوحةمفاتيح	curated-seed	10
kgs	kgs	fallback-English	0
kind	kind	fallback-English	0
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	تسمية	gettext	5
last	الأخير	gettext	2
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	يسار	gettext	17
len	len	fallback-English	0
length	المدة	gettext	2
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	تحديد	gettext	1
line	line	fallback-English	0
link	رابط	curated-seed	11
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	قائمة	curated-seed	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	تحميل	curated-seed	0
loader	loader	fallback-English	0
local	محلي	gettext	2
log	السجل	gettext	1
logical	logical	fallback-English	0
loop	loop	fallback-English	0
low	منخفض	gettext	8
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	م	gettext	2
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	رئيسي	curated-seed	0
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	مدير	curated-seed	0
map	خريطة	curated-seed	0
mask	mask	fallback-English	0
master	رئيسي	gettext	1
matches	matches	fallback-English	0
max	أقصى	gettext	2
maximum	أقصى	gettext	1
mb	ميليبار	gettext	3
mbr	mbr	fallback-English	0
media	وسائط	gettext	5
mem	mem	fallback-English	0
memory	ذاكرة	curated-seed	10
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	الرسالة	gettext	3
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	أدنى	gettext	1
mode	وضع	curated-seed	5
model	نموذج	gettext	1
mouse	فأرة	curated-seed	6
mousemove	mousemove	fallback-English	0
move	انقل	gettext	9
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	متعدد	curated-seed	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	ش	gettext	1
name	الاسم	gettext	51
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	شبكة	curated-seed	22
new	جديد	gettext	22
next	التالي	gettext	15
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	ميلبحري	gettext	1
node	العقدة	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	لاشيء	gettext	33
normal	عادي	gettext	13
norw	norw	fallback-English	0
not	not	fallback-English	0
note	ملاحظة	gettext	7
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	الأرقام	gettext	5
o	o	fallback-English	0
of	of	fallback-English	0
offset	offset	fallback-English	0
ok	موافق	gettext	14
old	old	fallback-English	0
on	عند	curated-seed	1
only	فقط	curated-seed	0
opcode	opcode	fallback-English	0
open	فتح	curated-seed	35
oper	oper	fallback-English	0
operation	تشغيل	curated-seed	0
options	خيارات	gettext	13
order	order	fallback-English	0
org	org	fallback-English	0
other	أخرى	gettext	16
out	خارج	gettext	3
output	الخرج	gettext	5
overflow	overflow	fallback-English	0
p	p	fallback-English	0
packet	packet	fallback-English	0
packets	packets	fallback-English	0
paddr	paddr	fallback-English	0
page	صفحة	curated-seed	3
pages	صفحات	gettext	1
paging	إدارةصفحات	curated-seed	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	المعاملات	gettext	5
parent	أب	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	تجزئة	curated-seed	0
partitions	partitions	fallback-English	0
path	مسار	gettext	7
pause	ألبث	gettext	6
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	معلق	curated-seed	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	مادي	curated-seed	0
pic	pic	fallback-English	0
pid	الهوية	gettext	1
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	المؤشر	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	منفذ	curated-seed	6
portnumber	portnumber	fallback-English	0
pos	pos	fallback-English	0
position	الموضع	gettext	6
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	الحالي	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	اطبع	gettext	11
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	private	fallback-English	0
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	عملية	curated-seed	0
processes	processes	fallback-English	0
processing	processing	fallback-English	0
program	برنامج	gettext	6
programmable	programmable	fallback-English	0
protocol	البروتوكول	gettext	1
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	القيمةالحالية	gettext	1
queue	طابور	curated-seed	0
r	r	fallback-English	0
range	مدى	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	قراءة	curated-seed	12
ready	جاهز	gettext	2
receive	receive	fallback-English	0
received	تماستقبال	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	تسجيل	gettext	1
rectangle	مستطيل	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	سجل	curated-seed	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	أعدالتحميل	gettext	19
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	البعيد	gettext	15
remove	أزل	gettext	12
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	reserved	fallback-English	0
reset	أعدالضبط	gettext	15
resolve	حل	curated-seed	0
restore	استعد	gettext	10
result	result	fallback-English	0
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	حﺥﺯ	gettext	1
right	يمين	gettext	22
root	الجذر	gettext	10
round	round	fallback-English	0
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	run	fallback-English	0
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	ث	gettext	2
saved	saved	fallback-English	0
sc	sc	fallback-English	0
scan	افحص	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	مجدول	curated-seed	0
screen	شاشة	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	قسم	curated-seed	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	segments	fallback-English	0
select	إختيار	gettext	5
selector	selector	fallback-English	0
self	نفسه	gettext	5
send	أرسل	gettext	1
sequencer	sequencer	fallback-English	0
serial	تسلسلي	curated-seed	1
set	تحديد	gettext	1
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	مفتاحShift	gettext	1
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	الحجم	gettext	30
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	مقبس	curated-seed	1
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	البرمجيات	gettext	5
source	المصدر	gettext	17
space	space	fallback-English	0
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	ابدأ	gettext	11
started	وقتالبداية	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	الحالة	gettext	4
status	الحالة	gettext	17
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	أوقف	gettext	13
stopped	متوقفة	gettext	5
str	str	fallback-English	0
string	سلسلة	gettext	10
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	support	fallback-English	0
swap	مساحةالتبديل	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	نظام	curated-seed	8
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	جدول	gettext	5
tag	الوسم	gettext	5
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	مهمة	curated-seed	1
tasking	إدارةمهام	curated-seed	0
tasks	المهمات	gettext	1
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	التقنية	gettext	1
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	تجريب	gettext	1
text	نص	curated-seed	16
thr	thr	fallback-English	0
thread	خيطتنفيذ	curated-seed	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	الوقت	gettext	3
timer	مؤقت	curated-seed	0
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	الأعلى	gettext	7
tos	tos	fallback-English	0
total	المجموع	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	ناقص	gettext	1
tss	tss	fallback-English	0
type	نوع	curated-seed	14
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	وحدة	gettext	5
unset	غيرمحدد	gettext	1
unused	غيرمستخدمة	gettext	1
up	أعلى	gettext	16
update	update	fallback-English	0
usable	usable	fallback-English	0
use	استخدم	gettext	1
used	used	fallback-English	0
user	مستخدم	curated-seed	13
userhandler	userhandler	fallback-English	0
usermode	usermode	fallback-English	0
userproc	userproc	fallback-English	0
util	أداة	curated-seed	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	القيمة	gettext	13
values	قيم	gettext	1
vector	vector	fallback-English	0
vendor	بائع	gettext	1
ver	ver	fallback-English	0
version	إصدار	gettext	1
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	فيديو	gettext	6
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	افتراضي	curated-seed	0
volume	الحجم	gettext	1
w	غ	gettext	1
wait	انتظر	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	عنصرواجهة	curated-seed	1
width	العرض	gettext	7
word	كلمة	curated-seed	5
writable	writable	fallback-English	0
write	كتابة	curated-seed	12
writer	writer	fallback-English	0
x	س	gettext	7
xy	xy	fallback-English	0
y	ع	gettext	5
zero	zero	fallback-English	0
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
