original	before	after	review_status	concept	changed_tokens
Disconnect	Déconnecter	Déconnecter	existing-unreviewed		0
DivideByZero	DivisionbyZéro	DivisionbyZéro	existing-unreviewed		0
DoHandleInterrupt	DoPoignéeinterruption	DoPoignéeinterruption	existing-unreviewed		0
DoubleFault	Doubledéfaut	Doubledéfaut	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	Pilotegestionnaire	Pilotegestionnaire	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dynamique	Dynamique	existing-unreviewed		0
E2BIG	E2Élevé	E2Élevé	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32note	Elf32note	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	ElfenTête	ElfenTête	existing-unreviewed		0
ElfProgramHeader	ElfprogrammeenTête	ElfprogrammeenTête	existing-unreviewed		0
ElfSectionHeader	ElfsectionenTête	ElfsectionenTête	existing-unreviewed		0
EnablePaging	Activerpagination	Activerpagination	existing-unreviewed		0
Enabled	Activé	Activé	existing-unreviewed		0
EntryNumber	ÉlémentNombre	ÉlémentNombre	existing-unreviewed		0
EqualBytes	ÉgalOctets	ÉgalOctets	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	FpuDécalage	FpuDécalage	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	FichierNom	FichierNom	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	Fillrectangle	Fillrectangle	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	FirstLibre	FirstLibre	existing-unreviewed		0
FirstFreeSize	FirstLibreTaille	FirstLibreTaille	existing-unreviewed		0
Flags	Attributs	Attributs	existing-unreviewed		0
FloatingPointException	Flottantepointexception	Flottantepointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	FlushtlsTableau	FlushtlsTableau	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Libre	Libre	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Go	Go	existing-unreviewed		0
GDT_ENTRIES	Gdtélément	Gdtélément	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	GdtaddressÉlevée	GdtaddressÉlevée	existing-unreviewed		0
GdtAddressLow	GdtaddressBasse	GdtaddressBasse	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtélément_2	Gdtélément_2	existing-unreviewed		0
GdtSize	GdtTaille	GdtTaille	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregistre	Getbaseaddressregistre	existing-unreviewed		0
GetBitmaspSize	GetbitmaspTaille	GetbitmaspTaille	existing-unreviewed		0
GetBytesFromPtr	GetOctetsdePointeur	GetOctetsdePointeur	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetCouleurindex	GetCouleurindex	existing-unreviewed		0
GetDeviceDescriptor	GetPériphériquedescriptor	GetPériphériquedescriptor	existing-unreviewed		0
GetDriver	Getpilote	Getpilote	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getélément	Getélément	existing-unreviewed		0
GetFileSize	GetfichierTaille	GetfichierTaille	existing-unreviewed		0
GetFocus	GetFocalisation	GetFocalisation	existing-unreviewed		0
GetFrameBufferSegment	Gettramebuffersegment	Gettramebuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	GetfuncPointeurdePointeur	GetfuncPointeurdePointeur	existing-unreviewed		0
GetFunctionName	GetFonctionNom	GetFonctionNom	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacdecache	Getmacdecache	existing-unreviewed		0
GetNextReadyThread	GetSuivantPrêtfilExécution	GetSuivantPrêtfilExécution	existing-unreviewed		0
GetNodeAt	GetNœudat	GetNœudat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32tableaudePointeur	Getunsignedinteger32tableaudePointeur	existing-unreviewed		0
GetUintptrArrayFromPtr	GetunsignedintegerPointeurtableaudePointeur	GetunsignedintegerPointeurtableaudePointeur	existing-unreviewed		0
GetValue	GetValeur	GetValeur	existing-unreviewed		0
GetValueInPageDir	GetValeurEntrantepagerépertoire	GetValeurEntrantepagerépertoire	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Poignéeexception	Poignéeexception	existing-unreviewed		0
HandleFatalInterruptFrame	Poignéefatalinterruptiontrame	Poignéefatalinterruptiontrame	existing-unreviewed		0
HandleInterrupt	Poignéeinterruption	Poignéeinterruption	existing-unreviewed		0
HandleInterrupt1	Poignéeinterruption1	Poignéeinterruption1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	Poignéeutilisateurdatagramprotocolmessage	Poignéeutilisateurdatagramprotocolmessage	existing-unreviewed		0
IDT_DESC_PRESENT	IdtdescriptorPrésente	IdtdescriptorPrésente	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idtinterruptionporte	Idtinterruptionporte	existing-unreviewed		0
IDriver	IPilote	IPilote	existing-unreviewed		0
IEtherFrameHandler	IEthernettramehandler	IEthernettramehandler	existing-unreviewed		0
IInternetProtocolHandler	IInternetprotocolhandler	IInternetprotocolhandler	existing-unreviewed		0
IInterruptHandler	IInterruptionhandler	IInterruptionhandler	existing-unreviewed		0
IKeyboardEventHandler	IClavierévénementhandler	IClavierévénementhandler	existing-unreviewed		0
IMouseEventHandler	ISourisévénementhandler	ISourisévénementhandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrôleurhandler	Ipcicontrôleurhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	Ipréseauoctetorder	Ipréseauoctetorder	existing-unreviewed		0
IRawDataHandler	IRawdonnéeshandler	IRawdonnéeshandler	existing-unreviewed		0
ITimerEventHandler	IMinuterieévénementhandler	IMinuterieévénementhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	IUtilisateurdatagramprotocolhandler	IUtilisateurdatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	IUtilisateurdatagramprotocolpriseRéseau	IUtilisateurdatagramprotocolpriseRéseau	existing-unreviewed		0
IWidget	IComposant	IÉlément_graphique	project-proposal	widget	6
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Indexsur	Indexsur	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initpilote	Initpilote	existing-unreviewed		0
InitialThreadUserJump	InitialfilExécutionutilisateurjump	InitialfilExécutionutilisateurjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Installer	Installer	existing-unreviewed		0
Interrupt	Interruption	Interruption	existing-unreviewed		0
InterruptActive	InterruptionActif	InterruptionActif	existing-unreviewed		0
InterruptDeactive	Interruptiondeactive	Interruptiondeactive	existing-unreviewed		0
InterruptManager	Interruptiongestionnaire	Interruptiongestionnaire	existing-unreviewed		0
InterruptNumber	InterruptionNombre	InterruptionNombre	existing-unreviewed		0
InvalidOpcode	Nonvalideopcode	Nonvalideopcode	existing-unreviewed		0
InvalidTSS	Nonvalidetss	Nonvalidetss	existing-unreviewed		0
IsKernel	Isnoyau	Isnoyau	existing-unreviewed		0
IsPresent	IsPrésente	IsPrésente	existing-unreviewed		0
IsUserSpace	IsutilisateurEspace	IsutilisateurEspace	existing-unreviewed		0
KB	Ko	Ko	existing-unreviewed		0
KCS_INDEX	Kcsindex	Kcsindex	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	Kdsindex	Kdsindex	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	NoyauheapDémarrer	NoyauheapDémarrer	existing-unreviewed		0
KERNEL_VIRT_ADDR	Noyauvirtaddress	Noyauvirtaddress	existing-unreviewed		0
KGS_INDEX	Kgsindex	Kgsindex	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Dernière	Dernière	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Limite	Limite	existing-unreviewed		0
Link	Lien	Lien	existing-unreviewed		0
LinkMap	Liencarte	Liencarte	existing-unreviewed		0
LinkedList	Linkedliste	Linkedliste	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Chargerelf	Chargerelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0port	Macaddress0port	existing-unreviewed		0
MACAddress2Port	Macaddress2port	Macaddress2port	existing-unreviewed		0
MACAddress4Port	Macaddress4port	Macaddress4port	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	MaxfileAttenteTaille	MaxfileAttenteTaille	existing-unreviewed		0
MB	Mo	Mo	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalImprimer	MHexadecimalImprimer	existing-unreviewed		0
MHex출력XY	MHexadecimalImprimerxy	MHexadecimalImprimerxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16Imprimer	MUnsignedinteger16Imprimer	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16Imprimerxy	MUnsignedinteger16Imprimerxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32Imprimer	MUnsignedinteger32Imprimer	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32Imprimerxy	MUnsignedinteger32Imprimerxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64Imprimer	MUnsignedinteger64Imprimer	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64Imprimerxy	MUnsignedinteger64Imprimerxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	MakeIntervallePrivéwritable	MakeIntervallePrivéwritable	existing-unreviewed		0
Malloc	Malloc	Allouer_la_mémoire	project-proposal	allocate_memory	32
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	Memcopier	Memcopier	existing-unreviewed		0
MemMove	MemDéplacer	MemDéplacer	existing-unreviewed		0
MemSet	Memensemble	Memensemble	existing-unreviewed		0
MemoryOper	Mémoireoper	Mémoireoper	existing-unreviewed		0
Mode	Mode	Mode	existing-unreviewed		0
ModelToScreen	ModèletoÉcran	Définir_les_coordonnées_locales	project-proposal	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	MyPoignéeinterruption	MyPoignéeinterruption	existing-unreviewed		0
MyTest	MyTester	MyTester	existing-unreviewed		0
M긴급로그Hex8	MEmergencyJournalhexadecimal8	MEmergencyJournalhexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencyJournalunsignedinteger32	MEmergencyJournalunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencyJournalChaîne	MEmergencyJournalChaîne	existing-unreviewed		0
M직렬로그초기화	MSérieJournalinit	MSérieJournalinit	existing-unreviewed		0
M출력	MImprimer	MImprimer	existing-unreviewed		0
M출력BytesXY	MImprimerOctetsxy	MImprimerOctetsxy	existing-unreviewed		0
M출력Hex	MImprimerhexadecimal	MImprimerhexadecimal	existing-unreviewed		0
M출력Uint16	MImprimerunsignedinteger16	MImprimerunsignedinteger16	existing-unreviewed		0
M출력Uint32	MImprimerunsignedinteger32	MImprimerunsignedinteger32	existing-unreviewed		0
M출력XY	MImprimerxy	MImprimerxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nmi	Nmi	existing-unreviewed		0
New	Nouveau	Nouveau	existing-unreviewed		0
NewInterruptHandler	Nouveauinterruptionhandler	Nouveauinterruptionhandler	existing-unreviewed		0
Next	Suivant	Suivant	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Nœud	TMaillon_de_liste	project-proposal	list_node	16
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	Ethernettramereceivewhen	Ethernettramereceivewhen	existing-unreviewed		0
OnGetDriver	Surgetpilote	Surgetpilote	existing-unreviewed		0
OnInternetProtocolReceived	Internetprotocolreceivewhen	Internetprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	SurCléVerslebas	SurCléVerslebas	existing-unreviewed		0
OnKeyUp	SurCléHaut	SurCléHaut	existing-unreviewed		0
OnMouseDown	SursourisVerslebas	SursourisVerslebas	existing-unreviewed		0
OnMouseMove	SursourisDéplacer	SursourisDéplacer	existing-unreviewed		0
OnMouseUp	SursourisHaut	SursourisHaut	existing-unreviewed		0
OnRawDataReceived	Surrawdonnéesreceive	Surrawdonnéesreceive	existing-unreviewed		0
OnTick	Surtick	Surtick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	PValeur1liencarte	PValeur1liencarte	existing-unreviewed		0
P2LinkMap	PValeur2liencarte	PValeur2liencarte	existing-unreviewed		0
P3LinkMap	PValeur3liencarte	PValeur3liencarte	existing-unreviewed		0
PAGE_COW	Pagecow	Pagecow	existing-unreviewed		0
PAGE_FRAME	Pagetrame	Pagetrame	existing-unreviewed		0
PAGE_PRESENT	PagePrésente	PagePrésente	existing-unreviewed		0
PAGE_USER	Pageutilisateur	Pageutilisateur	existing-unreviewed		0
PAGE_WRITABLE	Pagewritable	Pagewritable	existing-unreviewed		0
PAUSE_LOOP	SuspendreBoucles	SuspendreBoucles	existing-unreviewed		0
PICMasterCommandPort	PrimarypicCommandeESport	PrimarypicCommandeESport	existing-unreviewed		0
PICMasterDataPort	PrimarypicdonnéesESport	PrimarypicdonnéesESport	existing-unreviewed		0
PICSlaveCommandPort	SecondarypicCommandeESport	SecondarypicCommandeESport	existing-unreviewed		0
PICSlaveDataPort	SecondarypicdonnéesESport	SecondarypicdonnéesESport	existing-unreviewed		0
PRESENT	Présente	Présente	existing-unreviewed		0
PRIV_KERNEL	Privnoyau	Privnoyau	existing-unreviewed		0
PRIV_USER	Privutilisateur	Privutilisateur	existing-unreviewed		0
PROC_USER_HEAP_SIZE	ProcutilisateurheapTaille	ProcutilisateurheapTaille	existing-unreviewed		0
PageDirEntry	Pagerépertoireélément	Pagerépertoireélément	existing-unreviewed		0
PageDirectoryEntry	Pagerépertoireélément_2	Pagerépertoireélément_2	existing-unreviewed		0
PageFault	Pagedéfaut	Pagedéfaut	existing-unreviewed		0
PageFaultException	Pagedéfautexception	Pagedéfautexception	existing-unreviewed		0
PageRoundDown	PageArrondiVerslebas	PageArrondiVerslebas	existing-unreviewed		0
PageRoundUp	PageArrondiHaut	PageArrondiHaut	existing-unreviewed		0
PageTableEntry	PageTableauélément	PageTableauélément	existing-unreviewed		0
Paging	Pagination	Pagination	existing-unreviewed		0
ParentPid	Parentpid	Parentpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	PartitionIdentifiant	PartitionIdentifiant	existing-unreviewed		0
PhyMemTest	PhymemTester	PhymemTester	existing-unreviewed		0
PhysicalMemoryManager	Physiquemémoiregestionnaire	Physiquemémoiregestionnaire	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Port	Port	existing-unreviewed		0
PortBase	Portbase	Portbase	existing-unreviewed		0
PortInByte	PortEntranteoctet	PortEntranteoctet	existing-unreviewed		0
PortInDword	PortEntrantedword	PortEntrantedword	existing-unreviewed		0
PortInWord	PortEntrantemot	PortEntrantemot	existing-unreviewed		0
PortOutByte	PortSortanteoctet	PortSortanteoctet	existing-unreviewed		0
PortOutDword	PortSortantedword	PortSortantedword	existing-unreviewed		0
PortOutWord	PortSortantemot	PortSortantemot	existing-unreviewed		0
PortReadByte	Portlireoctet	Portlireoctet	existing-unreviewed		0
PortReadDword	Portliredword	Portliredword	existing-unreviewed		0
PortReadWord	Portliremot	Portliremot	existing-unreviewed		0
PortWriteByte	Portécrireoctet	Portécrireoctet	existing-unreviewed		0
PortWriteDword	Portécriredword	Portécriredword	existing-unreviewed		0
PortWriteWord	Portécriremot	Portécriremot	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Imprimer	Imprimer	existing-unreviewed		0
PrintBytes	ImprimerOctets	ImprimerOctets	existing-unreviewed		0
PrintStr	Imprimerstr	Imprimerstr	existing-unreviewed		0
PrintTLS	Imprimertls	Imprimertls	existing-unreviewed		0
PrintTest	ImprimerTester	ImprimerTester	existing-unreviewed		0
Process	Processus	Processus	existing-unreviewed		0
ProcessHelper	Processushelper	Processushelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	Processusattenteclavierévénements	Processusattenteclavierévénements	existing-unreviewed		0
ProcessPendingMouseEvents	Processusattentesourisévénements	Processusattentesourisévénements	existing-unreviewed		0
PushAt	Pushat	Insérer_à_la_position	project-proposal	insert_at	1
PushBack	PushPrécédent	Ajouter_en_fin_de_liste	project-proposal	append	12
PushFront	PushAvant	Ajouter_en_tête_de_liste	project-proposal	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	PutpixelRVB	PutpixelRVB	existing-unreviewed		0
QUEUE_START_ADDR	FileAttenteDémarreraddress	FileAttenteDémarreraddress	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Lire	Lire	existing-unreviewed		0
Read28	Lire28	Lire28	existing-unreviewed		0
ReadFile	Lirefichier	Lire_le_fichier	project-proposal	file_read	7
ReadPartitions	Lirepartition	Lirepartition	existing-unreviewed		0
Ready	Prêt	Prêt	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Rechargercr3	Rechargercr3	existing-unreviewed		0
Remove	Supprimer_2	Supprimer_2	existing-unreviewed		0
RemoveAt	Supprimerat	Supprimerat	existing-unreviewed		0
RemoveThread	SupprimerfilExécution	SupprimerfilExécution	existing-unreviewed		0
RemoveThreadAt	SupprimerfilExécutionat	SupprimerfilExécutionat	existing-unreviewed		0
RequestMacAddress	Requestmacaddress	Requestmacaddress	existing-unreviewed		0
Reset	Réinitialiser	Réinitialiser	existing-unreviewed		0
Resolve	Résoudre	Résoudre	existing-unreviewed		0
ResolveCopyOnWriteFault	Résoudrecopiersurécriredéfaut	Résoudrecopiersurécriredéfaut	existing-unreviewed		0
SCHEDULER_FREQUENCY	OrdonnanceurFréquence	OrdonnanceurFréquence	existing-unreviewed		0
SEG_BIG_MODE	SegÉlevémode	SegÉlevémode	existing-unreviewed		0
SEG_EXEC	SegExécution	SegExécution	existing-unreviewed		0
SEG_GRAN_4K_PAGE	Seggran4kpage	Seggran4kpage	existing-unreviewed		0
SEG_GRAN_BYTE	Seggranoctet	Seggranoctet	existing-unreviewed		0
SEG_KERNEL_CODE	Segnoyaucode	Segnoyaucode	existing-unreviewed		0
