original	localized	language
DescriptorType	Descriptorტიპი	ka
Destroy	Destroy	ka
Dev	Dმოწყობილობა	ka
DeviceHasFunctions	Dმოწყობილობაhasfunctions	ka
DeviceNotAvailable	Dმოწყობილობაnotხელმისაწვდომი	ka
Device_id	Dმოწყობილობაid	ka
DisableInt	Disableint	ka
Disconnect	Dგათიშვა	ka
DivideByZero	Dividebyzero	ka
DoHandleInterrupt	Dohandleinterrupt	ka
DoubleFault	Doublefault	ka
Draw	Draw	ka
DriverManager	Drivermanager	ka
Ds	Ds	ka
Dynamic	Dynamic	ka
E2BIG	E2big	ka
EACCES	Eacces	ka
EADDRINUSE	Eaddrinuse	ka
EAFNOSUPPORT	Eafnosupport	ka
EAGAIN	Eagain	ka
EBADF	Ebadf	ka
EBUSY	Ebusy	ka
ECHILD	Echild	ka
EEXIST	Eexist	ka
EFAULT	Efault	ka
EFBIG	Efbig	ka
EINTR	Eintr	ka
EINVAL	Einval	ka
EIO	Eio	ka
EISDIR	Eisdir	ka
EMFILE	Emfile	ka
EMSGSIZE	Emsgsize	ka
ENETUNREACH	Enetunreach	ka
ENFILE	Enfile	ka
ENODEV	Enodev	ka
ENOENT	Enoent	ka
ENOEXEC	Enoexec	ka
ENOMEM	Enomem	ka
ENOSPC	Enospc	ka
ENOSYS	Enosys	ka
ENOTCONN	Enotconn	ka
ENOTDIR	Enotdir	ka
ENOTTY	Enotty	ka
EOPNOTSUPP	Eopnotsupp	ka
EPERM	Eperm	ka
EPROTONOSUPPORT	Eprotonosupport	ka
ERANGE	Erange	ka
EROFS	Erofs	ka
ESPIPE	Espipe	ka
ESRCH	Esrch	ka
Eax	Eax	ka
Ebp	Ebp	ka
Ebx	Ebx	ka
Ecx	Ecx	ka
Edi	Edi	ka
Edx	Edx	ka
Eflags	Eflags	ka
Eip	Eip	ka
Elf	Elf	ka
Elf32Dyn	Elf32dyn	ka
Elf32Note	Elf32შენიშვნა	ka
Elf32Rel	Elf32rel	ka
Elf32Rela	Elf32rela	ka
Elf32Sym	Elf32sym	ka
ElfHeader	Elfheader	ka
ElfProgramHeader	Elfპროგრამაheader	ka
ElfSectionHeader	Elfsectionheader	ka
EnablePaging	Enablepaging	ka
Enabled	Eჩართულია	ka
EntryNumber	Entryრიცხვი	ka
EqualBytes	Equalბაიტი	ka
Es	Es	ka
Esi	Esi	ka
Esp	Esp	ka
FPUBuffer	Fpubuffer	ka
FPUOffset	Fpuoffset	ka
Family	Family	ka
FileName	Fფაილისახელი	ka
Fill	Fill	ka
FillRectangle	Fillrectangle	ka
First	First	ka
FirstFree	Firstთავისუფალი	ka
FirstFreeSize	Firstთავისუფალიზომა	ka
Flags	Fალმები	ka
FloatingPointException	Floatingpointexception	ka
Flush	Flush	ka
FlushTlsTable	Flushtlsცხრილი	ka
Focussable	Focussable	ka
Free	Fთავისუფალი	ka
Fs	Fs	ka
GB	Gb	ka
GDT_ENTRIES	Gdtentry	ka
GOT	Got	ka
GPFException	Gpfexception	ka
GatewayIP	Gatewayip	ka
GdtAddressHigh	Gdtaddresshigh	ka
GdtAddressLow	Gdtaddresslow	ka
GdtDescriptor	Gdtdescriptor	ka
GdtEntry	Gdtentry_2	ka
GdtSize	Gdtზომა	ka
GetAt	Getat	ka
GetBackend	Getbackend	ka
GetBaseAddressRegister	Getbaseaddressregister	ka
GetBitmaspSize	Getbitmaspზომა	ka
GetBytesFromPtr	Getბაიტიfromკურსორი	ka
GetCR0	Getcr0	ka
GetCR2	Getcr2	ka
GetCR3	Getcr3	ka
GetCR4	Getcr4	ka
GetColorIndex	Getფერიინდექსი	ka
GetDeviceDescriptor	Getმოწყობილობაdescriptor	ka
GetDriver	Getdriver	ka
GetESP0	Getesp0	ka
GetEntry	Getentry	ka
GetFileSize	Getფაილიზომა	ka
GetFocus	Getfocus	ka
GetFrameBufferSegment	Getframebuffersegment	ka
GetFuncPtrFromPtr	Getfuncკურსორიfromკურსორი	ka
GetFunctionName	Getფუნქციასახელი	ka
GetHandler	Gethandler	ka
GetIPAddress	Getipaddress	ka
GetMACAddress	Getmacaddress	ka
GetMACFromCache	Getmacfromcache	ka
GetNextReadyThread	Getშემდეგიreadythread	ka
GetNodeAt	Getnodeat	ka
GetProvider	Providerget	ka
GetSS0	Getss0	ka
GetStr	Getstr	ka
GetUint32ArrayFromPtr	Getunsignedinteger32მასივიfromკურსორი	ka
GetUintptrArrayFromPtr	Getunsignedintegerკურსორიმასივიfromკურსორი	ka
GetValue	Getმნიშვნელობა	ka
GetValueInPageDir	Getმნიშვნელობაგადიდებაგვერდიდასტა	ka
Gid	Gid	ka
Gs	Gs	ka
HandleException	Handleexception	ka
HandleFatalInterruptFrame	Handlefatalinterruptframe	ka
HandleInterrupt	Handleinterrupt	ka
HandleInterrupt1	Handleinterrupt1	ka
HandleUserDatagramProtocolMessage	Handleმომხმარებელიdatagramprotocolშეტყობინება	ka
IDT_DESC_PRESENT	Idtdescriptorpresent	ka
IDT_INTERRUPT_GATE	Idtinterruptgate	ka
IDriver	IDriver	ka
IEtherFrameHandler	IEthernetframehandler	ka
IInternetProtocolHandler	Iინტერნეტიprotocolhandler	ka
IInterruptHandler	IInterrupthandler	ka
IKeyboardEventHandler	Iკლავიატურაeventhandler	ka
IMouseEventHandler	Iთაგვიeventhandler	ka
IPCIControllerHandler	Ipcicontrollerhandler	ka
IPCache	Ipcache	ka
IP_BE	Ipქსელიbyteorder	ka
IRawDataHandler	IRawdatahandler	ka
ITimerEventHandler	ITimereventhandler	ka
IUserDatagramProtocolHandler	Iმომხმარებელიdatagramprotocolhandler	ka
IUserDatagramProtocolSocket	Iმომხმარებელიdatagramprotocolsocket	ka
IWidget	IWidget	ka
Identify	Identify	ka
Increment	Increment	ka
IndexOf	Iინდექსიof	ka
Init	Init	ka
InitDriver	Initdriver	ka
InitialThreadUserJump	Initialthreadმომხმარებელიjump	ka
Ino	Ino	ka
Install	Iდაყენება	ka
Interrupt	Interrupt	ka
InterruptActive	Interruptაქტიური	ka
InterruptDeactive	Interruptdeactive	ka
InterruptManager	Interruptmanager	ka
InterruptNumber	Interruptრიცხვი	ka
InvalidOpcode	Iმიუღებელიopcode	ka
InvalidTSS	Iმიუღებელიtss	ka
IsKernel	Iskernel	ka
IsPresent	Ispresent	ka
IsUserSpace	Isმომხმარებელიspace	ka
KB	Kb	ka
KCS_INDEX	Kcsინდექსი	ka
KCS_SELECTOR	Kcsselector	ka
KDS_INDEX	Kdsინდექსი	ka
KDS_SELECTOR	Kdsselector	ka
KERNEL_HEAP_START	Kernelheapstart	ka
KERNEL_VIRT_ADDR	Kernelvirtaddress	ka
KGS_INDEX	Kgsინდექსი	ka
KGS_SELECTOR	Kgsselector	ka
K핵심	KKernelEntry	ka
LIDT	Lidt	ka
Last	Last	ka
Len	Len	ka
Limit	Limit	ka
Link	Lბმული	ka
LinkMap	Lბმულიmap	ka
LinkedList	Linkedსია	ka
Listen	Listen	ka
LoadElf	Lჩატვირთვაelf	ka
MAC	Mac	ka
MAC0	Mac0	ka
MAC1	Mac1	ka
MAC2	Mac2	ka
MAC3	Mac3	ka
MAC4	Mac4	ka
MAC5	Mac5	ka
MACAddress0Port	Macaddress0პორტი	ka
MACAddress2Port	Macaddress2პორტი	ka
MACAddress4Port	Macaddress4პორტი	ka
MACCache	Maccache	ka
MAX_QUEUE_SIZE	Maxqueueზომა	ka
MB	Mმილიბარი	ka
MBR	Mbr	ka
MHex출력	MHexadecimalბეჭდვა	ka
MHex출력XY	MHexadecimalბეჭდვაxy	ka
MUint16출력	MUnsignedinteger16ბეჭდვა	ka
MUint16출력XY	MUnsignedinteger16ბეჭდვაxy	ka
MUint32출력	MUnsignedinteger32ბეჭდვა	ka
MUint32출력XY	MUnsignedinteger32ბეჭდვაxy	ka
MUint64출력	MUnsignedinteger64ბეჭდვა	ka
MUint64출력XY	MUnsignedinteger64ბეჭდვაxy	ka
Machine	Machine	ka
MachineCheck	Machinecheck	ka
MakeRangePrivateWritable	Makerangeprivatewritable	ka
Malloc	Malloc	ka
MemCmp	Memcmp	ka
MemCpy	Memდააკოპირე	ka
MemMove	Memგადაადგილება	ka
MemSet	Memset	ka
MemoryOper	Mმეხსიერებაoper	ka
Mode	Mრეჟიმი	ka
ModelToScreen	Set_local_coordinates	ka
Mtime	Mtime	ka
MtimeNsec	Mtimensec	ka
MyHandleInterrupt	Myhandleinterrupt	ka
MyTest	Mytest	ka
M긴급로그Hex8	MEmergencyloghexadecimal8	ka
M긴급로그Uint32	MEmergencylogunsignedinteger32	ka
M긴급로그문자열	MEmergencylogstring	ka
M직렬로그초기화	MSerialloginit	ka
M출력	Mბეჭდვა	ka
M출력BytesXY	Mბეჭდვაბაიტიxy	ka
M출력Hex	Mბეჭდვაhexadecimal	ka
M출력Uint16	Mბეჭდვაunsignedinteger16	ka
M출력Uint32	Mბეჭდვაunsignedinteger32	ka
M출력XY	Mბეჭდვაxy	ka
M테스트	M테스트	ka
NMI	Nmi	ka
New	Nახალი	ka
NewInterruptHandler	Nახალიinterrupthandler	ka
Next	Nშემდეგი	ka
Nlink	Nlink	ka
Node	Node	ka
Nodename	Nodename	ka
OnEtherFrameReceived	Ethernetframereceivewhen	ka
OnGetDriver	Ongetdriver	ka
OnInternetProtocolReceived	Oინტერნეტიprotocolreceivewhen	ka
OnKeyDown	Onkeydown	ka
OnKeyUp	Onkeyზემოთ	ka
OnMouseDown	Onთაგვიdown	ka
OnMouseMove	Onთაგვიგადაადგილება	ka
OnMouseUp	Onთაგვიზემოთ	ka
OnRawDataReceived	Onrawdatareceive	ka
OnTick	Ontick	ka
Overflow	Overflow	ka
P1LinkMap	Pმნიშვნელობა1ბმულიmap	ka
P2LinkMap	Pმნიშვნელობა2ბმულიmap	ka
P3LinkMap	Pმნიშვნელობა3ბმულიmap	ka
PAGE_COW	Pგვერდიcow	ka
PAGE_FRAME	Pგვერდიframe	ka
PAGE_PRESENT	Pგვერდიpresent	ka
PAGE_USER	Pგვერდიმომხმარებელი	ka
PAGE_WRITABLE	Pგვერდიwritable	ka
PAUSE_LOOP	Pauseloop	ka
PICMasterCommandPort	Primarypicბრძანებაioპორტი	ka
PICMasterDataPort	Primarypicdataioპორტი	ka
PICSlaveCommandPort	Secondarypicბრძანებაioპორტი	ka
PICSlaveDataPort	Secondarypicdataioპორტი	ka
PRESENT	Present	ka
PRIV_KERNEL	Privkernel	ka
PRIV_USER	Privმომხმარებელი	ka
PROC_USER_HEAP_SIZE	Procმომხმარებელიheapზომა	ka
PageDirEntry	Pგვერდიდასტაentry	ka
PageDirectoryEntry	Pგვერდიდასტაentry_2	ka
PageFault	Pგვერდიfault	ka
PageFaultException	Pგვერდიfaultexception	ka
PageRoundDown	Pგვერდიrounddown	ka
PageRoundUp	Pგვერდიroundზემოთ	ka
PageTableEntry	Pგვერდიცხრილიentry	ka
Paging	Paging	ka
ParentPid	Parentpid	ka
Parse	Parse	ka
Partition_id	Partitionid	ka
PhyMemTest	Phymemtest	ka
PhysicalMemoryManager	Physicalმეხსიერებაmanager	ka
Pid	Pid	ka
Port	Pპორტი	ka
PortBase	Pპორტიbase	ka
PortInByte	Pპორტიგადიდებაbyte	ka
PortInDword	Pპორტიგადიდებაdword	ka
PortInWord	Pპორტიგადიდებასიტყვა	ka
PortOutByte	Pპორტიდაპატარავებაbyte	ka
PortOutDword	Pპორტიდაპატარავებაdword	ka
PortOutWord	Pპორტიდაპატარავებასიტყვა	ka
PortReadByte	Pპორტიკითხვაbyte	ka
PortReadDword	Pპორტიკითხვაdword	ka
PortReadWord	Pპორტიკითხვასიტყვა	ka
PortWriteByte	Pპორტიჩაწერაbyte	ka
PortWriteDword	Pპორტიჩაწერაdword	ka
PortWriteWord	Pპორტიჩაწერასიტყვა	ka
Prev	Previous	ka
PrevTSS	Previoustss	ka
PrimaryPartition	Primarypartition	ka
Print	Pბეჭდვა	ka
PrintBytes	Pბეჭდვაბაიტი	ka
PrintStr	Pბეჭდვაstr	ka
PrintTLS	Pბეჭდვაtls	ka
PrintTest	Pბეჭდვაtest	ka
Process	Pპროცესი	ka
ProcessHelper	Pპროცესიhelper	ka
ProcessPendingKeyboardEvents	Pპროცესიpendingკლავიატურაevents	ka
ProcessPendingMouseEvents	Pპროცესიpendingთაგვიevents	ka
PushAt	Insert_at_index	ka
PushBack	Append_to_list	ka
PushFront	Prepend_to_list	ka
PutPixel	Putpixel	ka
PutPixelRGB	Putpixelrgb	ka
QUEUE_START_ADDR	Queuestartaddress	ka
Rdev	Rdev	ka
Read	Rკითხვა	ka
Read28	Rკითხვა28	ka
ReadFile	Rკითხვაფაილი	ka
ReadPartitions	Rკითხვაpartition	ka
Ready	Ready	ka
Receive	Receive	ka
Ref	Reference	ka
Release	Release	ka
ReloadCR3	Rგადატვირთვაcr3	ka
Remove	Rწაშლა	ka
RemoveAt	Rწაშლაat	ka
RemoveThread	Rწაშლაthread	ka
RemoveThreadAt	Rწაშლაthreadat	ka
RequestMacAddress	Requestmacaddress	ka
Reset	Rგანულება	ka
Resolve	Resolve	ka
ResolveCopyOnWriteFault	Resolveდააკოპირეonჩაწერაfault	ka
SCHEDULER_FREQUENCY	Schedulerfrequency	ka
SEG_BIG_MODE	Segbigრეჟიმი	ka
SEG_EXEC	Segexec	ka
SEG_GRAN_4K_PAGE	Seggran4kგვერდი	ka
SEG_GRAN_BYTE	Seggranbyte	ka
SEG_KERNEL_CODE	Segkernelcode	ka
SEG_KERNEL_DATA	Segkerneldata	ka
SEG_KERNEL_GS	Segkernelgs	ka
SEG_NOEXEC	Segnoexec	ka
SEG_NORMAL	Segჩვეულებრივი	ka
SEG_NORW	Segnorw	ka
SEG_R	Segr	ka
SEG_SYSTEM	Segსისტემა	ka
SEG_TASK_STATE	Segtaskstate	ka
SEG_USER_CODE	Segმომხმარებელიcode	ka
SEG_USER_DATA	Segმომხმარებელიdata	ka
SEG_USER_GS	Segმომხმარებელიgs	ka
SEG_W	Segw	ka
SIMDFloatingPointException	Simdfloatingpointexception	ka
SIZE	Sზომა	ka
SYS_ACCESS	Sysწვდომა	ka
SYS_BRK	Sysbrk	ka
SYS_CHDIR	Syschdir	ka
SYS_CLOSE	Sysდახურვა	ka
SYS_CREAT	Syscreat	ka
SYS_DUP	Sysdup	ka
SYS_DUP2	Sysdup2	ka
SYS_EXECVE	Sysexecve	ka
SYS_EXIT	Sysგასვლა	ka
SYS_FCNTL	Sysfcntl	ka
SYS_FORK	Sysfork	ka
SYS_FSTAT	Sysfstat	ka
SYS_FSYNC	Sysfsync	ka
SYS_GETCWD	Sysgetcwd	ka
SYS_GETEGID	Sysgetegid	ka
SYS_GETEUID	Sysgeteuid	ka
SYS_GETGID	Sysgetgid	ka
SYS_GETPID	Sysgetpid	ka
SYS_GETPPID	Sysgetppid	ka
SYS_GETUID	Sysgetuid	ka
SYS_LSEEK	Syslseek	ka
SYS_LSTAT	Syslstat	ka
SYS_OPEN	Sysგახსნა	ka
SYS_READ	Sysკითხვა	ka
SYS_RT_EXIT	Sysrtგასვლა	ka
SYS_SOCKETCALL	Syssocketcall	ka
SYS_STAT	Sysstat	ka
SYS_SYNC	Syssync	ka
SYS_UNAME	Sysuname	ka
SYS_WAITPID	Syswaitpid	ka
SYS_WRITE	Sysჩაწერა	ka
Schedule	Schedule	ka
Scheduler	Scheduler	ka
SchedulerData	Schedulerdata	ka
SegmentNotPresent	Segmentnotpresent	ka
SelectDrivers	Selectdriver	ka
Send	Sგაგზავნა	ka
SendEchoRequest	Echorequestგაგზავნა	ka
SendFrame	Frameგაგზავნა	ka
SerialInit	Serialinit	ka
SerialWriteByte	Serialჩაწერაbyte	ka
SetBackend	Setbackend	ka
SetBit	Setbit	ka
SetBlockInPageDir	Setblockგადიდებაგვერდიდასტა	ka
SetBuffer	Setbuffer	ka
SetByteAtAddr	Setbyteataddress	ka
SetByteInPageDir	Setbyteგადიდებაგვერდიდასტა	ka
SetCR3	Setcr3	ka
SetColor	Setფერი	ka
SetDescriptor	Setdescriptor	ka
SetHandleInterruptFuction	Sethandleinterruptfuction	ka
SetHandler	Sethandler	ka
SetIPAddress	Setipaddress	ka
SetInterruptDescriptorTableEntry	Interruptdescriptorცხრილიentryset	ka
SetInterruptManager	Setinterruptmanager	ka
SetInterruptNumber	Setinterruptრიცხვი	ka
SetMode	Setრეჟიმი	ka
SetNodeAt	Setnodeat	ka
SetStack	Setstack	ka
SetTlsSegment	Settlssegment	ka
SetUint32AtAddr	Setunsignedinteger32ataddress	ka
SetUint32InPageDir	Setunsignedinteger32გადიდებაგვერდიდასტა	ka
SetUint8AtAddr	Setunsignedinteger8ataddress	ka
SharedMemoryRegion	Sharedმეხსიერებაregion	ka
Size	Sზომა_2	ka
Spawn	Spawn	ka
Ss	Ss	ka
Stack	Stack	ka
StackSegmentFault	Stacksegmentfault	ka
Start_lba	Startlba	ka
Started	Sგაშვებული	ka
StdinPutByte	Stdinputbyte	ka
StopCurrentThread	Sშეჩერებაcurrentthread	ka
Stopped	Sგაჩერებულია	ka
SubnetMask	Subnetmask	ka
SupportMode	Supportრეჟიმი	ka
Sys_brk	Sysbrk_2	ka
Sys_close	Sysდახურვა_2	ka
Sys_exit	Sysგასვლა_2	ka
Sys_getpid	Sysgetpid_2	ka
Sys_mousemove	Sysmousemove	ka
Sys_open	Sysგახსნა_2	ka
Sys_printStr	Sysბეჭდვაstr	ka
Sys_printUint32	Sysბეჭდვაunsignedinteger32	ka
Sys_printf	Sysprintf	ka
Sys_read	Sysკითხვა_2	ka
Syscall	Syscall	ka
Sysname	Sysname	ka
TARPEtherFrameHandler	Arpethernetframehandler	ka
TARPMessage	Arpშეტყობინება	ka
TARPMessageBuffer	Arpშეტყობინებაbuffer	ka
TARPProvider	Arpprovider	ka
TAdvancedTechnologyAttachment	Tდეტალურიtechnologyattachment	ka
TArray	Tმასივი	ka
TBaseAddressRegister	TBaseaddressregister	ka
TBiosParameterBlock32	TBiosparameterblock32	ka
TBufferDescriptor	TBufferdescriptor	ka
TCOWFrameManager	Tcowframemanager	ka
TCPUState	Tcpustate	ka
TDefaultKeyboardEventHandler	Tნაგულისხმევიკლავიატურაeventhandler	ka
TDefaultMouseEventHandler	Tნაგულისხმევითაგვიeventhandler	ka
TDefaultPCIControllerHandler	Tნაგულისხმევიpcicontrollerhandler	ka
TDefaultTimerEventHandler	Tნაგულისხმევიtimereventhandler	ka
TDirectoryEntryFat32	Tდასტაentryfat32	ka
TDriverManager	TDrivermanager	ka
TEtherFrameHandler	TEthernetframehandler	ka
TEtherFrameHeader	TEthernetframeheader	ka
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	ka
TEtherFrameProvider	TEthernetframeprovider	ka
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	ka
TGateDescriptor	TGatedescriptor	ka
THREAD_STACK_SIZE	Threadstackზომა	ka
TICMPHandler	Icmphandler	ka
TIPEtherFrameHandler	Ipethernetframehandler	ka
TInitializationBlock	TInitializationblock	ka
TInternetControlMessageProtocol	Tინტერნეტიcontrolშეტყობინებაprotocol	ka
TInternetControlMessageProtocolMessage	Tინტერნეტიcontrolშეტყობინებაprotocolშეტყობინება	ka
TInternetControlMessageProtocolMessageBuffer	Tინტერნეტიcontrolშეტყობინებაprotocolშეტყობინებაbuffer	ka
TInternetProtocolHandler	Tინტერნეტიprotocolhandler	ka
TInternetProtocolProvider	Tინტერნეტიprotocolprovider	ka
TInternetProtocolV4Message	Tინტერნეტიprotocolv4შეტყობინება	ka
TInternetProtocolV4MessageBuffer	Tინტერნეტიprotocolv4შეტყობინებაbuffer	ka
TInterruptDescriptorTablePointer	TInterruptdescriptorცხრილიკურსორი	ka
TInterruptHandler	TInterrupthandler	ka
TInterruptManager	TInterruptmanager	ka
TKeyboardDriver	Tკლავიატურაdriver	ka
TLS_START	Tlsstart	ka
TMSDOSPartitionTable	Tmsdospartitionცხრილი	ka
TMasterBootRecord	TMasterჩატვირთვაrecord	ka
TMemoryChunk	Tმეხსიერებაchunk	ka
TMemoryManager	Tმეხსიერებაmanager	ka
TMouseDriver	Tთაგვიdriver	ka
TMyKeyboardEventHandler	TMyკლავიატურაeventhandler	ka
TMyMouseEventHandler	TMyთაგვიeventhandler	ka
TMyPCIControllerHandler	TMypcicontrollerhandler	ka
TPartitionTableEntry	TPartitionცხრილიentry	ka
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	ka
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectმოწყობილობაdescriptor	ka
TPort	Tპორტი	ka
TPort16Bit	Tპორტი16bit	ka
TPort32Bit	Tპორტი32bit	ka
TPort8Bit	Tპორტი8bit	ka
TRawDataHandler	TRawdatahandler	ka
TSSEntry	Tssentry	ka
TSyscall	TSyscall	ka
TTask	TTask	ka
TThread	TThread	ka
TThreadHelper	TThreadhelper	ka
TTimerDriver	TTimerdriver	ka
TUserDatagramProtocolHandler	Tმომხმარებელიdatagramprotocolhandler	ka
TUserDatagramProtocolHeader	Tმომხმარებელიdatagramprotocolheader	ka
TUserDatagramProtocolHeaderBuffer	Tმომხმარებელიdatagramprotocolheaderbuffer	ka
TUserDatagramProtocolProvider	Tმომხმარებელიdatagramprotocolprovider	ka
TUserDatagramProtocolSocket	Tმომხმარებელიdatagramprotocolsocket	ka
TVideoGraphicsArray	Tვიდეოგრაფიკამასივი	ka
TWidget	TWidget	ka
TWidgetMouseEventHandler	TWidgetთაგვიeventhandler	ka
Tamd_am79c973	Tamdam79c973	ka
Test	Test	ka
TestBit	Testbit	ka
TestPrint	Testბეჭდვა	ka
Thread	Thread	ka
ThreadList	Threadსია	ka
ThreadState	Threadstate	ka
Threads	Threads	ka
TlsSegments	Tlssegments	ka
TotalBlocks	Tსულblock	ka
Type	Tტიპი	ka
TypeTest	Tტიპიtest	ka
T공용서술자테이블	TShareddescriptorცხრილი	ka
T공용서술자테이블_자료	TShareddescriptorცხრილიdata	ka
T작업관리자	TTaskmanager	ka
T조각설명자	TSegmentdescriptor	ka
T콘솔	TConsole	ka
T함수1	Tფუნქცია1	ka
UDESC_32SEG	Udesc32seg	ka
UDESC_CONTENTS	Udescშინაარსი	ka
UDESC_LIMIT_IN_PAGES	Udesclimitგადიდებაpages	ka
UDESC_RX_ONLY	Udescrxonly	ka
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	ka
UDESC_USABLE	Udescusable	ka
USER_STACK	Uმომხმარებელიstack	ka
USER_STACK_SIZE	Uმომხმარებელიstackზომა	ka
USER_STACK_TOP	Uმომხმარებელიstackზემოთ	ka
Uid	Uid	ka
Uint16ToArray	Unsignedinteger16toმასივი	ka
Uint16ToArray_BE	Unsignedinteger16toმასივიbe	ka
Uint16_R	Unsignedinteger16r	ka
Uint32ToArray	Unsignedinteger32toმასივი	ka
Uint32_R	Unsignedinteger32r	ka
Uint48ToArray	Unsignedinteger48toმასივი	ka
Uint48ToArray_BE	Unsignedinteger48toმასივიbe	ka
Uint48_R	Unsignedinteger48r	ka
Uint64ToArray	Unsignedinteger64toმასივი	ka
Uint64_R	Unsignedinteger64r	ka
UnhandleInterrupt	Unhandleinterrupt	ka
UnsetBit	Toggle_allocation_bit	ka
UsedBlocks	Uგამოყეებულიაblock	ka
UserDesc	Uმომხმარებელიdescriptor	ka
UserStack	Uმომხმარებელიstack_2	ka
UserStackSize	Uმომხმარებელიstackზომა_2	ka
Vendor_id	Vendorid	ka
Version	Version	ka
VirtTest	Virttest	ka
Write	Wჩაწერა	ka
Write28	Wჩაწერა28	ka
WriteRegisters	Wჩაწერაregister	ka
X	X	ka
Y	Y	ka
Zero	Zero	ka
ZeroBlockInPageDir	Zeroblockგადიდებაგვერდიდასტა	ka
a	a	ka
aTime	aდრო	ka
access	წვდომა	ka
accessMode	წვდომარეჟიმი	ka
ack	ack	ka
activeKeyboardDriver	აქტიურიკლავიატურაdriver	ka
activeMouseDriver	აქტიურითაგვიdriver	ka
addr	address	ka
addrPtr	addressკურსორი	ka
address	address_2	ka
addressError	addressშეცდომა	ka
afInet	afinet	ka
allocFD	allocatefd	ka
allocOpenFile	allocateგახსნაფაილი	ka
allocProcess	allocateპროცესი	ka
allocateSocket	allocatesocket	ka
allocated	allocated	ka
amd_am79c973	amdam79c973	ka
args	arguments	ka
argument	argument	ka
argumentPointers	argumentpointers	ka
arguments	arguments_2	ka
arp	arp	ka
arpBuffer	arpbuffer	ka
arpMesgSize	arpmesgზომა	ka
arpProvider	arpprovider	ka
arp콘솔	arpconsole	ka
array	მასივი	ka
ata	ata	ka
ata0s	ata0s	ka
attempts	attempts	ka
attr	ატრიბუტი	ka
attributeControllerIndexPort	ატრიბუტიcontrollerინდექსიპორტი	ka
attributeControllerReadPort	ატრიბუტიcontrollerკითხვაპორტი	ka
attributeControllerResetPort	ატრიბუტიcontrollerგანულებაპორტი	ka
attributeControllerWritePort	ატრიბუტიcontrollerჩაწერაპორტი	ka
attributes	attributes	ka
aux	aux	ka
avail	ხელმისაწვდომი	ka
b	b	ka
backend	backend	ka
backupFpRegs	backupfpregs	ka
backupSector	backupsector	ka
bar	ზოლი	ka
barNum	ზოლირიცხვი	ka
bar_value	ზოლიმნიშვნელობა	ka
base	base	ka
baseCode	basecode	ka
baseHigh	basehigh	ka
baseLow	baselow	ka
baseMid	basemid	ka
base_addr_high	baseaddresshigh	ka
base_addr_low	baseaddresslow	ka
bh	bh	ka
bindEphemeral	bindephemeral	ka
bindError	bindშეცდომა	ka
