original	before	after	review_status	concept	changed_tokens
Disconnect	Dგათიშვა	Dგათიშვა	existing-unreviewed		0
DivideByZero	Dividebyzero	Dividebyzero	existing-unreviewed		0
DoHandleInterrupt	Dohandleinterrupt	Dohandleinterrupt	existing-unreviewed		0
DoubleFault	Doublefault	Doublefault	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	Drivermanager	Drivermanager	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dynamic	Dynamic	existing-unreviewed		0
E2BIG	E2big	E2big	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32შენიშვნა	Elf32შენიშვნა	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfheader	Elfheader	existing-unreviewed		0
ElfProgramHeader	Elfპროგრამაheader	Elfპროგრამაheader	existing-unreviewed		0
ElfSectionHeader	Elfsectionheader	Elfsectionheader	existing-unreviewed		0
EnablePaging	Enablepaging	Enablepaging	existing-unreviewed		0
Enabled	Eჩართულია	Eჩართულია	existing-unreviewed		0
EntryNumber	Entryრიცხვი	Entryრიცხვი	existing-unreviewed		0
EqualBytes	Equalბაიტი	Equalბაიტი	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	Fpuoffset	Fpuoffset	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	Fფაილისახელი	Fფაილისახელი	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	Fillrectangle	Fillrectangle	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	Firstთავისუფალი	Firstთავისუფალი	existing-unreviewed		0
FirstFreeSize	Firstთავისუფალიზომა	Firstთავისუფალიზომა	existing-unreviewed		0
Flags	Fალმები	Fალმები	existing-unreviewed		0
FloatingPointException	Floatingpointexception	Floatingpointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	Flushtlsცხრილი	Flushtlsცხრილი	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Fთავისუფალი	Fთავისუფალი	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	Gdtentry	Gdtentry	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	Gdtaddresshigh	Gdtaddresshigh	existing-unreviewed		0
GdtAddressLow	Gdtaddresslow	Gdtaddresslow	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtentry_2	Gdtentry_2	existing-unreviewed		0
GdtSize	Gdtზომა	Gdtზომა	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	Getbitmaspზომა	Getbitmaspზომა	existing-unreviewed		0
GetBytesFromPtr	Getბაიტიfromკურსორი	Getბაიტიfromკურსორი	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	Getფერიინდექსი	Getფერიინდექსი	existing-unreviewed		0
GetDeviceDescriptor	Getმოწყობილობაdescriptor	Getმოწყობილობაdescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getentry	Getentry	existing-unreviewed		0
GetFileSize	Getფაილიზომა	Getფაილიზომა	existing-unreviewed		0
GetFocus	Getfocus	Getfocus	existing-unreviewed		0
GetFrameBufferSegment	Getframebuffersegment	Getframebuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	Getfuncკურსორიfromკურსორი	Getfuncკურსორიfromკურსორი	existing-unreviewed		0
GetFunctionName	Getფუნქციასახელი	Getფუნქციასახელი	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacfromcache	Getmacfromcache	existing-unreviewed		0
GetNextReadyThread	Getშემდეგიreadythread	Getშემდეგიreadythread	existing-unreviewed		0
GetNodeAt	Getnodeat	Getnodeat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32მასივიfromკურსორი	Getunsignedinteger32მასივიfromკურსორი	existing-unreviewed		0
GetUintptrArrayFromPtr	Getunsignedintegerკურსორიმასივიfromკურსორი	Getunsignedintegerკურსორიმასივიfromკურსორი	existing-unreviewed		0
GetValue	Getმნიშვნელობა	Getმნიშვნელობა	existing-unreviewed		0
GetValueInPageDir	Getმნიშვნელობაგადიდებაგვერდიდასტა	Getმნიშვნელობაგადიდებაგვერდიდასტა	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Handleexception	Handleexception	existing-unreviewed		0
HandleFatalInterruptFrame	Handlefatalinterruptframe	Handlefatalinterruptframe	existing-unreviewed		0
HandleInterrupt	Handleinterrupt	Handleinterrupt	existing-unreviewed		0
HandleInterrupt1	Handleinterrupt1	Handleinterrupt1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	Handleმომხმარებელიdatagramprotocolშეტყობინება	Handleმომხმარებელიdatagramprotocolშეტყობინება	existing-unreviewed		0
IDT_DESC_PRESENT	Idtdescriptorpresent	Idtdescriptorpresent	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idtinterruptgate	Idtinterruptgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IEthernetframehandler	IEthernetframehandler	existing-unreviewed		0
IInternetProtocolHandler	Iინტერნეტიprotocolhandler	Iინტერნეტიprotocolhandler	existing-unreviewed		0
IInterruptHandler	IInterrupthandler	IInterrupthandler	existing-unreviewed		0
IKeyboardEventHandler	Iკლავიატურაeventhandler	Iკლავიატურაeventhandler	existing-unreviewed		0
IMouseEventHandler	Iთაგვიeventhandler	Iთაგვიeventhandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	Ipქსელიbyteorder	Ipქსელიbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	ITimereventhandler	ITimereventhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	Iმომხმარებელიdatagramprotocolhandler	Iმომხმარებელიdatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	Iმომხმარებელიdatagramprotocolsocket	Iმომხმარებელიdatagramprotocolsocket	existing-unreviewed		0
IWidget	IWidget	IWidget	pending-language-review	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Iინდექსიof	Iინდექსიof	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	Initialthreadმომხმარებელიjump	Initialthreadმომხმარებელიjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Iდაყენება	Iდაყენება	existing-unreviewed		0
Interrupt	Interrupt	Interrupt	existing-unreviewed		0
InterruptActive	Interruptაქტიური	Interruptაქტიური	existing-unreviewed		0
InterruptDeactive	Interruptdeactive	Interruptdeactive	existing-unreviewed		0
InterruptManager	Interruptmanager	Interruptmanager	existing-unreviewed		0
InterruptNumber	Interruptრიცხვი	Interruptრიცხვი	existing-unreviewed		0
InvalidOpcode	Iმიუღებელიopcode	Iმიუღებელიopcode	existing-unreviewed		0
InvalidTSS	Iმიუღებელიtss	Iმიუღებელიtss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	Ispresent	Ispresent	existing-unreviewed		0
IsUserSpace	Isმომხმარებელიspace	Isმომხმარებელიspace	existing-unreviewed		0
KB	Kb	Kb	existing-unreviewed		0
KCS_INDEX	Kcsინდექსი	Kcsინდექსი	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	Kdsინდექსი	Kdsინდექსი	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	Kernelheapstart	Kernelheapstart	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	Kgsინდექსი	Kgsინდექსი	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Last	Last	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Limit	Limit	existing-unreviewed		0
Link	Lბმული	Lბმული	existing-unreviewed		0
LinkMap	Lბმულიmap	Lბმულიmap	existing-unreviewed		0
LinkedList	Linkedსია	Linkedსია	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Lჩატვირთვაelf	Lჩატვირთვაelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0პორტი	Macaddress0პორტი	existing-unreviewed		0
MACAddress2Port	Macaddress2პორტი	Macaddress2პორტი	existing-unreviewed		0
MACAddress4Port	Macaddress4პორტი	Macaddress4პორტი	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	Maxqueueზომა	Maxqueueზომა	existing-unreviewed		0
MB	Mმილიბარი	Mმილიბარი	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalბეჭდვა	MHexadecimalბეჭდვა	existing-unreviewed		0
MHex출력XY	MHexadecimalბეჭდვაxy	MHexadecimalბეჭდვაxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16ბეჭდვა	MUnsignedinteger16ბეჭდვა	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16ბეჭდვაxy	MUnsignedinteger16ბეჭდვაxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32ბეჭდვა	MUnsignedinteger32ბეჭდვა	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32ბეჭდვაxy	MUnsignedinteger32ბეჭდვაxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64ბეჭდვა	MUnsignedinteger64ბეჭდვა	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64ბეჭდვაxy	MUnsignedinteger64ბეჭდვაxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	Makerangeprivatewritable	Makerangeprivatewritable	existing-unreviewed		0
Malloc	Malloc	Malloc	pending-language-review	allocate_memory	0
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	Memდააკოპირე	Memდააკოპირე	existing-unreviewed		0
MemMove	Memგადაადგილება	Memგადაადგილება	existing-unreviewed		0
MemSet	Memset	Memset	existing-unreviewed		0
MemoryOper	Mმეხსიერებაoper	Mმეხსიერებაoper	existing-unreviewed		0
Mode	Mრეჟიმი	Mრეჟიმი	existing-unreviewed		0
ModelToScreen	Modeltoეკრანი	Set_local_coordinates	pending-language-review	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	Myhandleinterrupt	Myhandleinterrupt	existing-unreviewed		0
MyTest	Mytest	Mytest	existing-unreviewed		0
M긴급로그Hex8	MEmergencyloghexadecimal8	MEmergencyloghexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencylogunsignedinteger32	MEmergencylogunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencylogstring	MEmergencylogstring	existing-unreviewed		0
M직렬로그초기화	MSerialloginit	MSerialloginit	existing-unreviewed		0
M출력	Mბეჭდვა	Mბეჭდვა	existing-unreviewed		0
M출력BytesXY	Mბეჭდვაბაიტიxy	Mბეჭდვაბაიტიxy	existing-unreviewed		0
M출력Hex	Mბეჭდვაhexadecimal	Mბეჭდვაhexadecimal	existing-unreviewed		0
M출력Uint16	Mბეჭდვაunsignedinteger16	Mბეჭდვაunsignedinteger16	existing-unreviewed		0
M출력Uint32	Mბეჭდვაunsignedinteger32	Mბეჭდვაunsignedinteger32	existing-unreviewed		0
M출력XY	Mბეჭდვაxy	Mბეჭდვაxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nmi	Nmi	existing-unreviewed		0
New	Nახალი	Nახალი	existing-unreviewed		0
NewInterruptHandler	Nახალიinterrupthandler	Nახალიinterrupthandler	existing-unreviewed		0
Next	Nშემდეგი	Nშემდეგი	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Node	Node	pending-language-review	list_node	0
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	Ethernetframereceivewhen	Ethernetframereceivewhen	existing-unreviewed		0
OnGetDriver	Ongetdriver	Ongetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Oინტერნეტიprotocolreceivewhen	Oინტერნეტიprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	Onkeydown	Onkeydown	existing-unreviewed		0
OnKeyUp	Onkeyზემოთ	Onkeyზემოთ	existing-unreviewed		0
OnMouseDown	Onთაგვიdown	Onთაგვიdown	existing-unreviewed		0
OnMouseMove	Onთაგვიგადაადგილება	Onთაგვიგადაადგილება	existing-unreviewed		0
OnMouseUp	Onთაგვიზემოთ	Onთაგვიზემოთ	existing-unreviewed		0
OnRawDataReceived	Onrawdatareceive	Onrawdatareceive	existing-unreviewed		0
OnTick	Ontick	Ontick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	Pმნიშვნელობა1ბმულიmap	Pმნიშვნელობა1ბმულიmap	existing-unreviewed		0
P2LinkMap	Pმნიშვნელობა2ბმულიmap	Pმნიშვნელობა2ბმულიmap	existing-unreviewed		0
P3LinkMap	Pმნიშვნელობა3ბმულიmap	Pმნიშვნელობა3ბმულიmap	existing-unreviewed		0
PAGE_COW	Pგვერდიcow	Pგვერდიcow	existing-unreviewed		0
PAGE_FRAME	Pგვერდიframe	Pგვერდიframe	existing-unreviewed		0
PAGE_PRESENT	Pგვერდიpresent	Pგვერდიpresent	existing-unreviewed		0
PAGE_USER	Pგვერდიმომხმარებელი	Pგვერდიმომხმარებელი	existing-unreviewed		0
PAGE_WRITABLE	Pგვერდიwritable	Pგვერდიwritable	existing-unreviewed		0
PAUSE_LOOP	Pauseloop	Pauseloop	existing-unreviewed		0
PICMasterCommandPort	Primarypicბრძანებაioპორტი	Primarypicბრძანებაioპორტი	existing-unreviewed		0
PICMasterDataPort	Primarypicdataioპორტი	Primarypicdataioპორტი	existing-unreviewed		0
PICSlaveCommandPort	Secondarypicბრძანებაioპორტი	Secondarypicბრძანებაioპორტი	existing-unreviewed		0
PICSlaveDataPort	Secondarypicdataioპორტი	Secondarypicdataioპორტი	existing-unreviewed		0
PRESENT	Present	Present	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	Privმომხმარებელი	Privმომხმარებელი	existing-unreviewed		0
PROC_USER_HEAP_SIZE	Procმომხმარებელიheapზომა	Procმომხმარებელიheapზომა	existing-unreviewed		0
PageDirEntry	Pგვერდიდასტაentry	Pგვერდიდასტაentry	existing-unreviewed		0
PageDirectoryEntry	Pგვერდიდასტაentry_2	Pგვერდიდასტაentry_2	existing-unreviewed		0
PageFault	Pგვერდიfault	Pგვერდიfault	existing-unreviewed		0
PageFaultException	Pგვერდიfaultexception	Pგვერდიfaultexception	existing-unreviewed		0
PageRoundDown	Pგვერდიrounddown	Pგვერდიrounddown	existing-unreviewed		0
PageRoundUp	Pგვერდიroundზემოთ	Pგვერდიroundზემოთ	existing-unreviewed		0
PageTableEntry	Pგვერდიცხრილიentry	Pგვერდიცხრილიentry	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Parentpid	Parentpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Partitionid	Partitionid	existing-unreviewed		0
PhyMemTest	Phymemtest	Phymemtest	existing-unreviewed		0
PhysicalMemoryManager	Physicalმეხსიერებაmanager	Physicalმეხსიერებაmanager	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Pპორტი	Pპორტი	existing-unreviewed		0
PortBase	Pპორტიbase	Pპორტიbase	existing-unreviewed		0
PortInByte	Pპორტიგადიდებაbyte	Pპორტიგადიდებაbyte	existing-unreviewed		0
PortInDword	Pპორტიგადიდებაdword	Pპორტიგადიდებაdword	existing-unreviewed		0
PortInWord	Pპორტიგადიდებასიტყვა	Pპორტიგადიდებასიტყვა	existing-unreviewed		0
PortOutByte	Pპორტიდაპატარავებაbyte	Pპორტიდაპატარავებაbyte	existing-unreviewed		0
PortOutDword	Pპორტიდაპატარავებაdword	Pპორტიდაპატარავებაdword	existing-unreviewed		0
PortOutWord	Pპორტიდაპატარავებასიტყვა	Pპორტიდაპატარავებასიტყვა	existing-unreviewed		0
PortReadByte	Pპორტიკითხვაbyte	Pპორტიკითხვაbyte	existing-unreviewed		0
PortReadDword	Pპორტიკითხვაdword	Pპორტიკითხვაdword	existing-unreviewed		0
PortReadWord	Pპორტიკითხვასიტყვა	Pპორტიკითხვასიტყვა	existing-unreviewed		0
PortWriteByte	Pპორტიჩაწერაbyte	Pპორტიჩაწერაbyte	existing-unreviewed		0
PortWriteDword	Pპორტიჩაწერაdword	Pპორტიჩაწერაdword	existing-unreviewed		0
PortWriteWord	Pპორტიჩაწერასიტყვა	Pპორტიჩაწერასიტყვა	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Pბეჭდვა	Pბეჭდვა	existing-unreviewed		0
PrintBytes	Pბეჭდვაბაიტი	Pბეჭდვაბაიტი	existing-unreviewed		0
PrintStr	Pბეჭდვაstr	Pბეჭდვაstr	existing-unreviewed		0
PrintTLS	Pბეჭდვაtls	Pბეჭდვაtls	existing-unreviewed		0
PrintTest	Pბეჭდვაtest	Pბეჭდვაtest	existing-unreviewed		0
Process	Pპროცესი	Pპროცესი	existing-unreviewed		0
ProcessHelper	Pპროცესიhelper	Pპროცესიhelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	Pპროცესიpendingკლავიატურაevents	Pპროცესიpendingკლავიატურაevents	existing-unreviewed		0
ProcessPendingMouseEvents	Pპროცესიpendingთაგვიevents	Pპროცესიpendingთაგვიevents	existing-unreviewed		0
PushAt	Pushat	Insert_at_index	pending-language-review	insert_at	1
PushBack	Pushუკან	Append_to_list	pending-language-review	append	12
PushFront	Pushfront	Prepend_to_list	pending-language-review	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
