english	localized	source	evidence_count
clear	Leeren	gettext	8
cloexec	cloexec	fallback-English	0
clone	clone	fallback-English	0
close	Schließen	curated-seed	60
cluster	cluster	fallback-English	0
cmp	cmp	fallback-English	0
code	code	fallback-English	0
col	Kol	gettext	2
color	Farbe	gettext	3
colordepth	colordepth	fallback-English	0
command	Befehl	gettext	29
commandport	commandport	fallback-English	0
common	gemeinsam	curated-seed	6
component	component	fallback-English	0
connect	Verbinden	gettext	10
connected	connected	fallback-English	0
console	Konsole	curated-seed	10
constant	Konstante	curated-seed	1
contains	contains	fallback-English	0
contents	Inhalt	gettext	51
control	Strg	gettext	2
controller	Steuerung	curated-seed	5
coordinate	coordinate	fallback-English	0
copies	copies	fallback-English	0
copy	Kopieren	curated-seed	42
count	Anzahl	gettext	6
cow	cow	fallback-English	0
cpu	cpu	fallback-English	0
cpustate	cpustate	fallback-English	0
cpy	cpy	fallback-English	0
cr	cr	fallback-English	0
creat	creat	fallback-English	0
create	Erstellen	curated-seed	0
crtc	crtc	fallback-English	0
cs	cs	fallback-English	0
ctime	ctime	fallback-English	0
cur	cur	fallback-English	0
current	Systemzeit	gettext	5
cursor	Eingabemarke	gettext	10
cylinder	cylinder	fallback-English	0
d	TP	gettext	1
data	Daten	curated-seed	0
databuffer	databuffer	fallback-English	0
datagram	datagram	fallback-English	0
dataport	dataport	fallback-English	0
date	Datum	gettext	13
deactivate	Deaktivieren	gettext	3
deactive	deactive	fallback-English	0
debug	Debuggen	gettext	5
decrement	decrement	fallback-English	0
default	Standard	gettext	37
delete	Löschen	curated-seed	44
delta	delta	fallback-English	0
depth	Tiefe	gettext	1
desc	desc	fallback-English	0
descr	descr	fallback-English	0
description	Beschreibung	gettext	39
descriptor	descriptor	fallback-English	0
descriptors	descriptors	fallback-English	0
descsz	descsz	fallback-English	0
destination	Ziel	gettext	11
destroy	Zerstören	gettext	1
dev	dev	fallback-English	0
device	Gerät	gettext	16
diff	diff	fallback-English	0
digits	digits	fallback-English	0
dir	ORDNER	gettext	1
directory	Ordner	gettext	12
dirent	dirent	fallback-English	0
disable	Deaktivieren	gettext	3
discard	Verwerfen	gettext	1
disconnect	Trennen	gettext	7
dispatch	dispatch	fallback-English	0
divide	Dividieren	gettext	1
divisor	divisor	fallback-English	0
do	do	fallback-English	0
domain	Domäne	gettext	5
double	Gleitkommazahl	gettext	5
down	Abwärts	gettext	10
draw	draw	fallback-English	0
drive	drive	fallback-English	0
driver	Treiber	curated-seed	5
drivercount	drivercount	fallback-English	0
drivers	drivers	fallback-English	0
drv	drv	fallback-English	0
ds	ds	fallback-English	0
dst	dst	fallback-English	0
dstptr	dstptr	fallback-English	0
dup	dup	fallback-English	0
dword	dword	fallback-English	0
dyn	dyn	fallback-English	0
dynamic	Dynamisch	gettext	1
e	O	gettext	1
eacces	eacces	fallback-English	0
eaddrinuse	eaddrinuse	fallback-English	0
eafnosupport	eafnosupport	fallback-English	0
eagain	eagain	fallback-English	0
eax	eax	fallback-English	0
ebadf	ebadf	fallback-English	0
ebp	ebp	fallback-English	0
ebusy	ebusy	fallback-English	0
ebx	ebx	fallback-English	0
echild	echild	fallback-English	0
echo	echo	fallback-English	0
ecx	ecx	fallback-English	0
edi	edi	fallback-English	0
edx	edx	fallback-English	0
eexist	eexist	fallback-English	0
ef	ef	fallback-English	0
efault	efault	fallback-English	0
efbig	efbig	fallback-English	0
eflags	eflags	fallback-English	0
ehsize	ehsize	fallback-English	0
eintr	eintr	fallback-English	0
einval	einval	fallback-English	0
eio	eio	fallback-English	0
eip	eip	fallback-English	0
eisdir	eisdir	fallback-English	0
elf	elf	fallback-English	0
emfile	emfile	fallback-English	0
empty	Leer	gettext	14
emsgsize	emsgsize	fallback-English	0
enable	Aktivieren	gettext	2
enabled	Aktiviert	gettext	3
end	Ende	gettext	3
enetunreach	enetunreach	fallback-English	0
enfile	enfile	fallback-English	0
enodev	enodev	fallback-English	0
enoent	enoent	fallback-English	0
enoexec	enoexec	fallback-English	0
enomem	enomem	fallback-English	0
enospc	enospc	fallback-English	0
enosys	enosys	fallback-English	0
enotconn	enotconn	fallback-English	0
enotdir	enotdir	fallback-English	0
enotty	enotty	fallback-English	0
ensure	ensure	fallback-English	0
entries	entries	fallback-English	0
entry	Eintrag	gettext	6
entrypoint	entrypoint	fallback-English	0
entsize	entsize	fallback-English	0
environment	environment	fallback-English	0
eopnotsupp	eopnotsupp	fallback-English	0
eperm	eperm	fallback-English	0
ephemeral	ephemeral	fallback-English	0
eprotonosupport	eprotonosupport	fallback-English	0
equal	Entsprechend	gettext	1
erange	erange	fallback-English	0
erofs	erofs	fallback-English	0
err	err	fallback-English	0
error	Fehler	gettext	42
errorln	errorln	fallback-English	0
es	es	fallback-English	0
esi	esi	fallback-English	0
esp	esp	fallback-English	0
espipe	espipe	fallback-English	0
esrch	esrch	fallback-English	0
ether	ether	fallback-English	0
etherframe	etherframe	fallback-English	0
ethernet	Ethernet	curated-seed	0
event	Ereignis	curated-seed	1
events	Ereignisse	curated-seed	1
exceeded	exceeded	fallback-English	0
except	except	fallback-English	0
exception	exception	fallback-English	0
exec	Ausführen	gettext	5
execve	execve	fallback-English	0
exists	exists	fallback-English	0
exit	Beenden	gettext	3
exited	Beendet	gettext	5
ext	ext	fallback-English	0
extended	extended	fallback-English	0
f	N	gettext	1
family	family	fallback-English	0
fat	fat	fallback-English	0
fatal	fatal	fallback-English	0
fatbuf	fatbuf	fallback-English	0
fatbuffer	fatbuffer	fallback-English	0
fault	Fehler	curated-seed	0
fb	fb	fallback-English	0
fcntl	fcntl	fallback-English	0
fd	fd	fallback-English	0
fds	fds	fallback-English	0
field	Feld	gettext	5
file	Datei	curated-seed	131
filename	Dateiname	gettext	16
files	DATEIEN	gettext	1
filesz	filesz	fallback-English	0
fill	fill	fallback-English	0
find	Suchen	gettext	22
first	first	fallback-English	0
fl	fl	fallback-English	0
flag	Flagge	gettext	2
flags	Optionen	gettext	5
floating	gleitend	gettext	1
flush	flush	fallback-English	0
fn	fn	fallback-English	0
focus	Fokus	gettext	1
focussable	focussable	fallback-English	0
foo	foo	fallback-English	0
for	for	fallback-English	0
forced	forced	fallback-English	0
fork	fork	fallback-English	0
found	found	fallback-English	0
fp	fp	fallback-English	0
fpu	fpu	fallback-English	0
frame	Rahmen	curated-seed	0
free	Frei	gettext	8
frequency	Häufigkeit	gettext	1
from	von	gettext	1
front	Vorn	gettext	1
fs	fs	fallback-English	0
fstat	fstat	fallback-English	0
fsync	fsync	fallback-English	0
fuction	fuction	fallback-English	0
full	Stark	gettext	6
func	func	fallback-English	0
function	Funktion	gettext	13
functions	Funktionen	gettext	8
fxrstor	fxrstor	fallback-English	0
fxsave	fxsave	fallback-English	0
g	g	fallback-English	0
gate	Tor	curated-seed	0
gateway	gateway	fallback-English	0
gb	gb	fallback-English	0
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	global	fallback-English	0
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	Grafik	gettext	10
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	LF	gettext	1
halt	halt	fallback-English	0
handle	Griff	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	Geräte	gettext	8
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	Kopf	curated-seed	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	Höhe	gettext	5
helper	helper	fallback-English	0
hex	hex	fallback-English	0
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	Versteckt	gettext	2
high	Hoch	gettext	9
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	Kennung	gettext	23
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	Ein	gettext	2
increment	increment	fallback-English	0
index	Inhalt	gettext	1
inet	inet	fallback-English	0
info	info	fallback-English	0
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	inode	fallback-English	0
input	Eingabe	gettext	8
install	Installieren	gettext	7
int	Ganzzahl	gettext	5
interconnect	interconnect	fallback-English	0
interface	Schnittstelle	gettext	8
internet	internet	fallback-English	0
internetprotocol	internetprotocol	fallback-English	0
interrupt	Unterbrechung	curated-seed	1
interrupts	interrupts	fallback-English	0
invalid	Ungültig	gettext	1
io	EA	gettext	5
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kbit	gettext	1
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	Kern	curated-seed	0
key	Schlüssel	gettext	1
keyboard	Tastatur	curated-seed	17
kgs	kgs	fallback-English	0
kind	Art	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	Beschriftung	gettext	10
last	Letzter	gettext	1
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Links	gettext	27
len	len	fallback-English	0
length	Länge	gettext	3
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	Beschränkung	gettext	1
line	Zeile	gettext	26
link	Verknüpfung	curated-seed	16
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	Liste	curated-seed	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	Laden	curated-seed	4
loader	loader	fallback-English	0
local	Lokal	gettext	7
log	Protokoll	gettext	1
logical	Logik	gettext	1
loop	Schleife	gettext	1
low	Niedrig	gettext	12
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	Minuten	gettext	1
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	Haupt	curated-seed	0
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	Verwalter	curated-seed	0
map	Abbildung	curated-seed	0
mask	Maske	gettext	5
master	Haupt	gettext	1
matches	matches	fallback-English	0
max	Maximum	gettext	1
maximum	maximum	fallback-English	0
mb	mbar	gettext	3
mbr	mbr	fallback-English	0
media	Datenträger	gettext	5
mem	mem	fallback-English	0
memory	Speicher	curated-seed	13
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Nachricht	gettext	11
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	minimum	fallback-English	0
mode	Modus	curated-seed	8
model	Modell	gettext	2
mouse	Maus	curated-seed	15
mousemove	mousemove	fallback-English	0
move	Verschieben	gettext	14
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	mehrfach	curated-seed	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	n	fallback-English	0
name	Elementname	gettext	5
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	Netzwerk	curated-seed	42
new	Neu	gettext	32
next	Weiter	gettext	9
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	sm	gettext	1
node	Knoten	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Keine	gettext	37
normal	normal	fallback-English	0
norw	norw	fallback-English	0
not	Nicht	gettext	1
note	Notiz	gettext	6
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Nummer	gettext	5
o	o	fallback-English	0
of	von	gettext	5
offset	Versatz	gettext	1
ok	Bestätigen	gettext	6
old	Alt	gettext	1
on	bei	curated-seed	6
only	nur	curated-seed	0
opcode	opcode	fallback-English	0
open	Öffnen	curated-seed	63
oper	oper	fallback-English	0
operation	Vorgang	curated-seed	0
options	Optionen	gettext	21
order	order	fallback-English	0
org	org	fallback-English	0
other	Weitere	gettext	8
out	Aus	gettext	2
output	Ausgabe	gettext	6
overflow	overflow	fallback-English	0
p	LD	gettext	1
packet	PAKET	gettext	1
packets	Pakete	gettext	1
paddr	paddr	fallback-English	0
page	Seite	curated-seed	3
pages	pages	fallback-English	0
paging	Seitenverwaltung	curated-seed	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Parameter	gettext	5
parent	Elternelement	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	Partition	curated-seed	0
partitions	partitions	fallback-English	0
path	PFAD	gettext	7
pause	Anhalten	gettext	1
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	ausstehend	curated-seed	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	physisch	curated-seed	0
pic	pic	fallback-English	0
pid	Prozesskennung	gettext	5
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Zeiger	gettext	2
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	Anschluss	curated-seed	1
portnumber	portnumber	fallback-English	0
pos	Position	gettext	1
position	position	fallback-English	0
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Vorhanden	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	Drucken	gettext	10
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Privat	gettext	5
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	Prozess	curated-seed	5
processes	Prozesse	gettext	5
processing	processing	fallback-English	0
program	Programm	gettext	12
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	Bw	gettext	1
queue	Warteschlange	curated-seed	0
r	r	fallback-English	0
range	Spannweite	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	Lesen	curated-seed	12
ready	Bereit	gettext	2
receive	receive	fallback-English	0
received	Empfangen	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	Aufnahme	gettext	1
rectangle	Rechteck	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	Register	curated-seed	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Neuladen	gettext	20
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	Entfernt	gettext	5
remove	Entfernen	gettext	28
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	Reserviert	gettext	5
reset	Zurücksetzen	gettext	27
resolve	Auflösen	curated-seed	0
restore	Wiederherstellen	gettext	15
result	Ergebnis	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	Rechts	gettext	32
root	Basisordner	gettext	5
round	Runden	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Ausführen	gettext	19
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	Sekunden	gettext	1
saved	Gespeichert	gettext	5
sc	sc	fallback-English	0
scan	Einlesen	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	Planer	curated-seed	0
screen	Bildschirm	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	Abschnitt	curated-seed	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	Segmente	gettext	1
select	Auswählen	gettext	8
selector	selector	fallback-English	0
self	Selbst	gettext	5
send	Senden	gettext	1
sequencer	sequencer	fallback-English	0
serial	seriell	curated-seed	6
set	Setzen	gettext	2
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	Umschalt	gettext	3
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Größe	gettext	45
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	Netzanschluss	curated-seed	0
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	Anwendungen	gettext	5
source	Quelle	gettext	12
space	Leerzeichen	gettext	5
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	Starten	gettext	5
started	Gestartet	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Status	gettext	3
status	status	fallback-English	0
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Anhalten	gettext	22
stopped	Angehalten	gettext	5
str	str	fallback-English	0
string	Zeichenkette	gettext	11
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	Unterstützung	gettext	1
swap	Auslagerungsspeicher	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	System	curated-seed	0
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	Tabelle	gettext	5
tag	Attribut	gettext	1
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	Aufgabe	curated-seed	1
tasking	Aufgabenverwaltung	curated-seed	0
tasks	Aufgaben	gettext	2
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Technik	gettext	1
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	Testen	gettext	2
text	Text	curated-seed	0
thr	thr	fallback-English	0
thread	Ausführungsfaden	curated-seed	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Zeit	gettext	2
timer	Zeitgeber	curated-seed	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	Oben	gettext	13
tos	tos	fallback-English	0
total	Gesamt	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Wertabschneiden	gettext	1
tss	tss	fallback-English	0
type	Typ	curated-seed	52
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	Einheit	gettext	5
unset	Nichtzugewiesen	gettext	1
unused	unbenutzt	gettext	1
up	Aufwärts	gettext	6
update	Aktualisieren	gettext	19
usable	usable	fallback-English	0
use	Verwenden	gettext	2
used	Belegt	gettext	7
user	Benutzer	curated-seed	24
userhandler	userhandler	fallback-English	0
usermode	Benutzermodus	gettext	5
userproc	userproc	fallback-English	0
util	Hilfswerkzeug	curated-seed	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Wert	gettext	14
values	Werte	gettext	1
vector	vector	fallback-English	0
vendor	Hersteller	gettext	2
ver	ver	fallback-English	0
version	version	fallback-English	0
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	video	fallback-English	0
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	virtuell	curated-seed	0
volume	Lautstärke	gettext	2
w	w	fallback-English	0
wait	Warten	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	Steuerelement	curated-seed	1
width	Breite	gettext	6
word	Wort	curated-seed	6
writable	writable	fallback-English	0
write	Schreiben	curated-seed	12
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	J	gettext	1
zero	Null	gettext	1
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
