original	before	after	review_status	concept	changed_tokens
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32備考	Elf32備考	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfヘッダ	Elfヘッダ	existing-unreviewed		0
ElfProgramHeader	Elfプログラムヘッダ	Elfプログラムヘッダ	existing-unreviewed		0
ElfSectionHeader	Elf区画ヘッダ	Elf区画ヘッダ	existing-unreviewed		0
EnablePaging	Enableページ管理	Enableページ管理	existing-unreviewed		0
Enabled	E有効	E有効	existing-unreviewed		0
EntryNumber	Entrynumber	Entrynumber	existing-unreviewed		0
EqualBytes	Eすべて同じバイト	Eすべて同じバイト	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	Fpuoffset	Fpuoffset	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	Fファイル名前	Fファイル名前	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	Fill矩形	Fill矩形	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	First空き	First空き	existing-unreviewed		0
FirstFreeSize	First空きサイズ	First空きサイズ	existing-unreviewed		0
Flags	Fフラグ	Fフラグ	existing-unreviewed		0
FloatingPointException	Fフローティングpointexception	Fフローティングpointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	Flushtlstable	Flushtlstable	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	F空き	F空き	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	Gdtentry	Gdtentry	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	Gdtaddress高い	Gdtaddress高い	existing-unreviewed		0
GdtAddressLow	Gdtaddress低い	Gdtaddress低い	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtentry_2	Gdtentry_2	existing-unreviewed		0
GdtSize	Gdtサイズ	Gdtサイズ	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressレジスタ	Getbaseaddressレジスタ	existing-unreviewed		0
GetBitmaspSize	Getbitmaspサイズ	Getbitmaspサイズ	existing-unreviewed		0
GetBytesFromPtr	Getバイトからポインタ	Getバイトからポインタ	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	Get色目次	Get色目次	existing-unreviewed		0
GetDeviceDescriptor	Getデバイスdescriptor	Getデバイスdescriptor	existing-unreviewed		0
GetDriver	Getドライバー	Getドライバー	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getentry	Getentry	existing-unreviewed		0
GetFileSize	Getファイルサイズ	Getファイルサイズ	existing-unreviewed		0
GetFocus	Getフォーカス	Getフォーカス	existing-unreviewed		0
GetFrameBufferSegment	Getフレームbuffersegment	Getフレームbuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	Getfuncポインタからポインタ	Getfuncポインタからポインタ	existing-unreviewed		0
GetFunctionName	Get関数名前	Get関数名前	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacからcache	Getmacからcache	existing-unreviewed		0
GetNextReadyThread	Get次準備OKスレッド	Get次準備OKスレッド	existing-unreviewed		0
GetNodeAt	Getノードat	Getノードat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32配列からポインタ	Getunsignedinteger32配列からポインタ	existing-unreviewed		0
GetUintptrArrayFromPtr	Getunsignedintegerポインタ配列からポインタ	Getunsignedintegerポインタ配列からポインタ	existing-unreviewed		0
GetValue	Get値	Get値	existing-unreviewed		0
GetValueInPageDir	Get値受信ページディレクトリ	Get値受信ページディレクトリ	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	H取っ手exception	H取っ手exception	existing-unreviewed		0
HandleFatalInterruptFrame	H取っ手fatal割込みフレーム	H取っ手fatal割込みフレーム	existing-unreviewed		0
HandleInterrupt	H取っ手割込み	H取っ手割込み	existing-unreviewed		0
HandleInterrupt1	H取っ手割込み1	H取っ手割込み1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	H取っ手利用者datagramprotocolメッセージ	H取っ手利用者datagramprotocolメッセージ	existing-unreviewed		0
IDT_DESC_PRESENT	Idtdescriptor現在	Idtdescriptor現在	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idt割込みゲート	Idt割込みゲート	existing-unreviewed		0
IDriver	Iドライバー	Iドライバー	existing-unreviewed		0
IEtherFrameHandler	Iイーサネットフレームhandler	Iイーサネットフレームhandler	existing-unreviewed		0
IInternetProtocolHandler	Iインターネットprotocolhandler	Iインターネットprotocolhandler	existing-unreviewed		0
IInterruptHandler	I割込みhandler	I割込みhandler	existing-unreviewed		0
IKeyboardEventHandler	Iキーボード事象handler	Iキーボード事象handler	existing-unreviewed		0
IMouseEventHandler	Iマウス事象handler	Iマウス事象handler	existing-unreviewed		0
IPCIControllerHandler	Ipci制御器handler	Ipci制御器handler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	Ipネットワークバイトorder	Ipネットワークバイトorder	existing-unreviewed		0
IRawDataHandler	IRawデータhandler	IRawデータhandler	existing-unreviewed		0
ITimerEventHandler	Iタイマー事象handler	Iタイマー事象handler	existing-unreviewed		0
IUserDatagramProtocolHandler	I利用者datagramprotocolhandler	I利用者datagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	I利用者datagramprotocolソケット	I利用者datagramprotocolソケット	existing-unreviewed		0
IWidget	I画面要素	I画面要素	project-proposal	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	I目次of	I目次of	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initドライバー	Initドライバー	existing-unreviewed		0
InitialThreadUserJump	Initialスレッド利用者jump	Initialスレッド利用者jump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Iインストール	Iインストール	existing-unreviewed		0
Interrupt	I割込み	I割込み	existing-unreviewed		0
InterruptActive	I割込み有効	I割込み有効	existing-unreviewed		0
InterruptDeactive	I割込みdeactive	I割込みdeactive	existing-unreviewed		0
InterruptManager	I割込み管理者	I割込み管理者	existing-unreviewed		0
InterruptNumber	I割込みnumber	I割込みnumber	existing-unreviewed		0
InvalidOpcode	I不正opcode	I不正opcode	existing-unreviewed		0
InvalidTSS	I不正tss	I不正tss	existing-unreviewed		0
IsKernel	Is中核	Is中核	existing-unreviewed		0
IsPresent	Is現在	Is現在	existing-unreviewed		0
IsUserSpace	Is利用者スペース	Is利用者スペース	existing-unreviewed		0
KB	Kb	Kb	existing-unreviewed		0
KCS_INDEX	Kcs目次	Kcs目次	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	Kds目次	Kds目次	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	K中核heap開始	K中核heap開始	existing-unreviewed		0
KERNEL_VIRT_ADDR	K中核virtaddress	K中核virtaddress	existing-unreviewed		0
KGS_INDEX	Kgs目次	Kgs目次	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	L最後	L最後	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	L制限	L制限	existing-unreviewed		0
Link	L連結	L連結	existing-unreviewed		0
LinkMap	L連結対応表	L連結対応表	existing-unreviewed		0
LinkedList	Linked一覧	Linked一覧	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	L読込みelf	L読込みelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0ポート	Macaddress0ポート	existing-unreviewed		0
MACAddress2Port	Macaddress2ポート	Macaddress2ポート	existing-unreviewed		0
MACAddress4Port	Macaddress4ポート	Macaddress4ポート	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	M最大待ち行列サイズ	M最大待ち行列サイズ	existing-unreviewed		0
MB	Mミリバール	Mミリバール	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimal印刷	MHexadecimal印刷	existing-unreviewed		0
MHex출력XY	MHexadecimal印刷xy	MHexadecimal印刷xy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16印刷	MUnsignedinteger16印刷	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16印刷xy	MUnsignedinteger16印刷xy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32印刷	MUnsignedinteger32印刷	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32印刷xy	MUnsignedinteger32印刷xy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64印刷	MUnsignedinteger64印刷	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64印刷xy	MUnsignedinteger64印刷xy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	Makerangeプライベートwritable	Makerangeプライベートwritable	existing-unreviewed		0
Malloc	Malloc	M記憶領域を確保	project-proposal	allocate_memory	32
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	Mem複製	Mem複製	existing-unreviewed		0
MemMove	Mem移動	Mem移動	existing-unreviewed		0
MemSet	Memあり	Memあり	existing-unreviewed		0
MemoryOper	Mメモリoper	Mメモリoper	existing-unreviewed		0
Mode	Mモード	Mモード	existing-unreviewed		0
ModelToScreen	Mモデルto画面	M局所座標を設定	project-proposal	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	My取っ手割込み	My取っ手割込み	existing-unreviewed		0
MyTest	Myテスト	Myテスト	existing-unreviewed		0
M긴급로그Hex8	MEmergencyログhexadecimal8	MEmergencyログhexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencyログunsignedinteger32	MEmergencyログunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencyログ文字列	MEmergencyログ文字列	existing-unreviewed		0
M직렬로그초기화	M直列ログinit	M直列ログinit	existing-unreviewed		0
M출력	M印刷	M印刷	existing-unreviewed		0
M출력BytesXY	M印刷バイトxy	M印刷バイトxy	existing-unreviewed		0
M출력Hex	M印刷hexadecimal	M印刷hexadecimal	existing-unreviewed		0
M출력Uint16	M印刷unsignedinteger16	M印刷unsignedinteger16	existing-unreviewed		0
M출력Uint32	M印刷unsignedinteger32	M印刷unsignedinteger32	existing-unreviewed		0
M출력XY	M印刷xy	M印刷xy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nmi	Nmi	existing-unreviewed		0
New	N新規	N新規	existing-unreviewed		0
NewInterruptHandler	N新規割込みhandler	N新規割込みhandler	existing-unreviewed		0
Next	N次	N次	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Nノード	T連結要素	project-proposal	list_node	16
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	Oイーサネットフレームreceivewhen	Oイーサネットフレームreceivewhen	existing-unreviewed		0
OnGetDriver	O時getドライバー	O時getドライバー	existing-unreviewed		0
OnInternetProtocolReceived	Oインターネットprotocolreceivewhen	Oインターネットprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	O時鍵下	O時鍵下	existing-unreviewed		0
OnKeyUp	O時鍵上へ	O時鍵上へ	existing-unreviewed		0
OnMouseDown	O時マウス下	O時マウス下	existing-unreviewed		0
OnMouseMove	O時マウス移動	O時マウス移動	existing-unreviewed		0
OnMouseUp	O時マウス上へ	O時マウス上へ	existing-unreviewed		0
OnRawDataReceived	O時rawデータreceive	O時rawデータreceive	existing-unreviewed		0
OnTick	O時tick	O時tick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	P値1連結対応表	P値1連結対応表	existing-unreviewed		0
P2LinkMap	P値2連結対応表	P値2連結対応表	existing-unreviewed		0
P3LinkMap	P値3連結対応表	P値3連結対応表	existing-unreviewed		0
PAGE_COW	Pページcow	Pページcow	existing-unreviewed		0
PAGE_FRAME	Pページフレーム	Pページフレーム	existing-unreviewed		0
PAGE_PRESENT	Pページ現在	Pページ現在	existing-unreviewed		0
PAGE_USER	Pページ利用者	Pページ利用者	existing-unreviewed		0
PAGE_WRITABLE	Pページwritable	Pページwritable	existing-unreviewed		0
PAUSE_LOOP	P一時停止loop	P一時停止loop	existing-unreviewed		0
PICMasterCommandPort	Primarypicコマンドioポート	Primarypicコマンドioポート	existing-unreviewed		0
PICMasterDataPort	Primarypicデータioポート	Primarypicデータioポート	existing-unreviewed		0
PICSlaveCommandPort	Secondarypicコマンドioポート	Secondarypicコマンドioポート	existing-unreviewed		0
PICSlaveDataPort	Secondarypicデータioポート	Secondarypicデータioポート	existing-unreviewed		0
PRESENT	P現在	P現在	existing-unreviewed		0
PRIV_KERNEL	Priv中核	Priv中核	existing-unreviewed		0
PRIV_USER	Priv利用者	Priv利用者	existing-unreviewed		0
PROC_USER_HEAP_SIZE	Proc利用者heapサイズ	Proc利用者heapサイズ	existing-unreviewed		0
PageDirEntry	Pページディレクトリentry	Pページディレクトリentry	existing-unreviewed		0
PageDirectoryEntry	Pページディレクトリentry_2	Pページディレクトリentry_2	existing-unreviewed		0
PageFault	Pページ障害	Pページ障害	existing-unreviewed		0
PageFaultException	Pページ障害exception	Pページ障害exception	existing-unreviewed		0
PageRoundDown	Pページ数値の丸め込み下	Pページ数値の丸め込み下	existing-unreviewed		0
PageRoundUp	Pページ数値の丸め込み上へ	Pページ数値の丸め込み上へ	existing-unreviewed		0
PageTableEntry	Pページtableentry	Pページtableentry	existing-unreviewed		0
Paging	Pページ管理	Pページ管理	existing-unreviewed		0
ParentPid	Parentpid	Parentpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	P区分id	P区分id	existing-unreviewed		0
PhyMemTest	Phymemテスト	Phymemテスト	existing-unreviewed		0
PhysicalMemoryManager	P物理メモリ管理者	P物理メモリ管理者	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Pポート	Pポート	existing-unreviewed		0
PortBase	Pポートbase	Pポートbase	existing-unreviewed		0
PortInByte	Pポート受信バイト	Pポート受信バイト	existing-unreviewed		0
PortInDword	Pポート受信dword	Pポート受信dword	existing-unreviewed		0
PortInWord	Pポート受信語	Pポート受信語	existing-unreviewed		0
PortOutByte	Pポート送信バイト	Pポート送信バイト	existing-unreviewed		0
PortOutDword	Pポート送信dword	Pポート送信dword	existing-unreviewed		0
PortOutWord	Pポート送信語	Pポート送信語	existing-unreviewed		0
PortReadByte	Pポート読込みバイト	Pポート読込みバイト	existing-unreviewed		0
PortReadDword	Pポート読込みdword	Pポート読込みdword	existing-unreviewed		0
PortReadWord	Pポート読込み語	Pポート読込み語	existing-unreviewed		0
PortWriteByte	Pポート書込みバイト	Pポート書込みバイト	existing-unreviewed		0
PortWriteDword	Pポート書込みdword	Pポート書込みdword	existing-unreviewed		0
PortWriteWord	Pポート書込み語	Pポート書込み語	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primary区分	Primary区分	existing-unreviewed		0
Print	P印刷	P印刷	existing-unreviewed		0
PrintBytes	P印刷バイト	P印刷バイト	existing-unreviewed		0
PrintStr	P印刷str	P印刷str	existing-unreviewed		0
PrintTLS	P印刷tls	P印刷tls	existing-unreviewed		0
PrintTest	P印刷テスト	P印刷テスト	existing-unreviewed		0
Process	Pプロセス	Pプロセス	existing-unreviewed		0
ProcessHelper	Pプロセスhelper	Pプロセスhelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	Pプロセス保留キーボード事象一覧	Pプロセス保留キーボード事象一覧	existing-unreviewed		0
ProcessPendingMouseEvents	Pプロセス保留マウス事象一覧	Pプロセス保留マウス事象一覧	existing-unreviewed		0
PushAt	Pushat	M指定位置に挿入	project-proposal	insert_at	1
PushBack	Push戻る	M末尾に追加	project-proposal	append	12
PushFront	Pushフロント	M先頭に追加	project-proposal	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	Putpixelrgb	Putpixelrgb	existing-unreviewed		0
QUEUE_START_ADDR	Q待ち行列開始address	Q待ち行列開始address	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	R読込み	R読込み	existing-unreviewed		0
Read28	R読込み28	R読込み28	existing-unreviewed		0
ReadFile	R読込みファイル	Mファイルを読む	project-proposal	file_read	7
ReadPartitions	R読込み区分	R読込み区分	existing-unreviewed		0
Ready	R準備OK	R準備OK	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	R再読み込みcr3	R再読み込みcr3	existing-unreviewed		0
Remove	R削除	R削除	existing-unreviewed		0
RemoveAt	R削除at	R削除at	existing-unreviewed		0
RemoveThread	R削除スレッド	R削除スレッド	existing-unreviewed		0
RemoveThreadAt	R削除スレッドat	R削除スレッドat	existing-unreviewed		0
RequestMacAddress	Requestmacaddress	Requestmacaddress	existing-unreviewed		0
Reset	Rリセット	Rリセット	existing-unreviewed		0
Resolve	R解決	R解決	existing-unreviewed		0
ResolveCopyOnWriteFault	R解決複製時書込み障害	R解決複製時書込み障害	existing-unreviewed		0
SCHEDULER_FREQUENCY	Sスケジューラ頻度	Sスケジューラ頻度	existing-unreviewed		0
SEG_BIG_MODE	Segbigモード	Segbigモード	existing-unreviewed		0
SEG_EXEC	Seg実行	Seg実行	existing-unreviewed		0
SEG_GRAN_4K_PAGE	Seggran4kページ	Seggran4kページ	existing-unreviewed		0
SEG_GRAN_BYTE	Seggranバイト	Seggranバイト	existing-unreviewed		0
SEG_KERNEL_CODE	Seg中核code	Seg中核code	existing-unreviewed		0
SEG_KERNEL_DATA	Seg中核データ	Seg中核データ	existing-unreviewed		0
SEG_KERNEL_GS	Seg中核gs	Seg中核gs	existing-unreviewed		0
SEG_NOEXEC	Segnoexec	Segnoexec	existing-unreviewed		0
SEG_NORMAL	Seg普通	Seg普通	existing-unreviewed		0
SEG_NORW	Segnorw	Segnorw	existing-unreviewed		0
SEG_R	Segr	Segr	existing-unreviewed		0
SEG_SYSTEM	Segシステム	Segシステム	existing-unreviewed		0
SEG_TASK_STATE	Segタスク状態	Segタスク状態	existing-unreviewed		0
