original	localized	language
KB	Kb	ja
KCS_INDEX	Kcs目次	ja
KCS_SELECTOR	Kcsselector	ja
KDS_INDEX	Kds目次	ja
KDS_SELECTOR	Kdsselector	ja
KERNEL_HEAP_START	K中核heap開始	ja
KERNEL_VIRT_ADDR	K中核virtaddress	ja
KGS_INDEX	Kgs目次	ja
KGS_SELECTOR	Kgsselector	ja
K핵심	KKernelEntry	ja
LIDT	Lidt	ja
Last	L最後	ja
Len	Len	ja
Limit	L制限	ja
Link	L連結	ja
LinkMap	L連結対応表	ja
LinkedList	Linked一覧	ja
Listen	Listen	ja
LoadElf	L読込みelf	ja
MAC	Mac	ja
MAC0	Mac0	ja
MAC1	Mac1	ja
MAC2	Mac2	ja
MAC3	Mac3	ja
MAC4	Mac4	ja
MAC5	Mac5	ja
MACAddress0Port	Macaddress0ポート	ja
MACAddress2Port	Macaddress2ポート	ja
MACAddress4Port	Macaddress4ポート	ja
MACCache	Maccache	ja
MAX_QUEUE_SIZE	M最大待ち行列サイズ	ja
MB	Mミリバール	ja
MBR	Mbr	ja
MHex출력	MHexadecimal印刷	ja
MHex출력XY	MHexadecimal印刷xy	ja
MUint16출력	MUnsignedinteger16印刷	ja
MUint16출력XY	MUnsignedinteger16印刷xy	ja
MUint32출력	MUnsignedinteger32印刷	ja
MUint32출력XY	MUnsignedinteger32印刷xy	ja
MUint64출력	MUnsignedinteger64印刷	ja
MUint64출력XY	MUnsignedinteger64印刷xy	ja
Machine	Machine	ja
MachineCheck	Machinecheck	ja
MakeRangePrivateWritable	Makerangeプライベートwritable	ja
Malloc	M記憶領域を確保	ja
MemCmp	Memcmp	ja
MemCpy	Mem複製	ja
MemMove	Mem移動	ja
MemSet	Memあり	ja
MemoryOper	Mメモリoper	ja
Mode	Mモード	ja
ModelToScreen	M局所座標を設定	ja
Mtime	Mtime	ja
MtimeNsec	Mtimensec	ja
MyHandleInterrupt	My取っ手割込み	ja
MyTest	Myテスト	ja
M긴급로그Hex8	MEmergencyログhexadecimal8	ja
M긴급로그Uint32	MEmergencyログunsignedinteger32	ja
M긴급로그문자열	MEmergencyログ文字列	ja
M직렬로그초기화	M直列ログinit	ja
M출력	M印刷	ja
M출력BytesXY	M印刷バイトxy	ja
M출력Hex	M印刷hexadecimal	ja
M출력Uint16	M印刷unsignedinteger16	ja
M출력Uint32	M印刷unsignedinteger32	ja
M출력XY	M印刷xy	ja
M테스트	M테스트	ja
NMI	Nmi	ja
New	N新規	ja
NewInterruptHandler	N新規割込みhandler	ja
Next	N次	ja
Nlink	Nlink	ja
Node	T連結要素	ja
Nodename	Nodename	ja
OnEtherFrameReceived	Oイーサネットフレームreceivewhen	ja
OnGetDriver	O時getドライバー	ja
OnInternetProtocolReceived	Oインターネットprotocolreceivewhen	ja
OnKeyDown	O時鍵下	ja
OnKeyUp	O時鍵上へ	ja
OnMouseDown	O時マウス下	ja
OnMouseMove	O時マウス移動	ja
OnMouseUp	O時マウス上へ	ja
OnRawDataReceived	O時rawデータreceive	ja
OnTick	O時tick	ja
Overflow	Overflow	ja
P1LinkMap	P値1連結対応表	ja
P2LinkMap	P値2連結対応表	ja
P3LinkMap	P値3連結対応表	ja
PAGE_COW	Pページcow	ja
PAGE_FRAME	Pページフレーム	ja
PAGE_PRESENT	Pページ現在	ja
PAGE_USER	Pページ利用者	ja
PAGE_WRITABLE	Pページwritable	ja
PAUSE_LOOP	P一時停止loop	ja
PICMasterCommandPort	Primarypicコマンドioポート	ja
PICMasterDataPort	Primarypicデータioポート	ja
PICSlaveCommandPort	Secondarypicコマンドioポート	ja
PICSlaveDataPort	Secondarypicデータioポート	ja
PRESENT	P現在	ja
PRIV_KERNEL	Priv中核	ja
PRIV_USER	Priv利用者	ja
PROC_USER_HEAP_SIZE	Proc利用者heapサイズ	ja
PageDirEntry	Pページディレクトリentry	ja
PageDirectoryEntry	Pページディレクトリentry_2	ja
PageFault	Pページ障害	ja
PageFaultException	Pページ障害exception	ja
PageRoundDown	Pページ数値の丸め込み下	ja
PageRoundUp	Pページ数値の丸め込み上へ	ja
PageTableEntry	Pページtableentry	ja
Paging	Pページ管理	ja
ParentPid	Parentpid	ja
Parse	Parse	ja
Partition_id	P区分id	ja
PhyMemTest	Phymemテスト	ja
PhysicalMemoryManager	P物理メモリ管理者	ja
Pid	Pid	ja
Port	Pポート	ja
PortBase	Pポートbase	ja
PortInByte	Pポート受信バイト	ja
PortInDword	Pポート受信dword	ja
PortInWord	Pポート受信語	ja
PortOutByte	Pポート送信バイト	ja
PortOutDword	Pポート送信dword	ja
PortOutWord	Pポート送信語	ja
PortReadByte	Pポート読込みバイト	ja
PortReadDword	Pポート読込みdword	ja
PortReadWord	Pポート読込み語	ja
PortWriteByte	Pポート書込みバイト	ja
PortWriteDword	Pポート書込みdword	ja
PortWriteWord	Pポート書込み語	ja
Prev	Previous	ja
PrevTSS	Previoustss	ja
PrimaryPartition	Primary区分	ja
Print	P印刷	ja
PrintBytes	P印刷バイト	ja
PrintStr	P印刷str	ja
PrintTLS	P印刷tls	ja
PrintTest	P印刷テスト	ja
Process	Pプロセス	ja
ProcessHelper	Pプロセスhelper	ja
ProcessPendingKeyboardEvents	Pプロセス保留キーボード事象一覧	ja
ProcessPendingMouseEvents	Pプロセス保留マウス事象一覧	ja
PushAt	M指定位置に挿入	ja
PushBack	M末尾に追加	ja
PushFront	M先頭に追加	ja
PutPixel	Putpixel	ja
PutPixelRGB	Putpixelrgb	ja
QUEUE_START_ADDR	Q待ち行列開始address	ja
Rdev	Rdev	ja
Read	R読込み	ja
Read28	R読込み28	ja
ReadFile	Mファイルを読む	ja
ReadPartitions	R読込み区分	ja
Ready	R準備OK	ja
Receive	Receive	ja
Ref	Reference	ja
Release	Release	ja
ReloadCR3	R再読み込みcr3	ja
Remove	R削除	ja
RemoveAt	R削除at	ja
RemoveThread	R削除スレッド	ja
RemoveThreadAt	R削除スレッドat	ja
RequestMacAddress	Requestmacaddress	ja
Reset	Rリセット	ja
Resolve	R解決	ja
ResolveCopyOnWriteFault	R解決複製時書込み障害	ja
SCHEDULER_FREQUENCY	Sスケジューラ頻度	ja
SEG_BIG_MODE	Segbigモード	ja
SEG_EXEC	Seg実行	ja
SEG_GRAN_4K_PAGE	Seggran4kページ	ja
SEG_GRAN_BYTE	Seggranバイト	ja
SEG_KERNEL_CODE	Seg中核code	ja
SEG_KERNEL_DATA	Seg中核データ	ja
SEG_KERNEL_GS	Seg中核gs	ja
SEG_NOEXEC	Segnoexec	ja
SEG_NORMAL	Seg普通	ja
SEG_NORW	Segnorw	ja
SEG_R	Segr	ja
SEG_SYSTEM	Segシステム	ja
SEG_TASK_STATE	Segタスク状態	ja
SEG_USER_CODE	Seg利用者code	ja
SEG_USER_DATA	Seg利用者データ	ja
SEG_USER_GS	Seg利用者gs	ja
SEG_W	Segw	ja
SIMDFloatingPointException	Simdフローティングpointexception	ja
SIZE	Sサイズ	ja
SYS_ACCESS	Sysアクセス	ja
SYS_BRK	Sysbrk	ja
SYS_CHDIR	Syschdir	ja
SYS_CLOSE	Sys閉じる	ja
SYS_CREAT	Syscreat	ja
SYS_DUP	Sysdup	ja
SYS_DUP2	Sysdup2	ja
SYS_EXECVE	Sysexecve	ja
SYS_EXIT	Sys終了	ja
SYS_FCNTL	Sysfcntl	ja
SYS_FORK	Sysfork	ja
SYS_FSTAT	Sysfstat	ja
SYS_FSYNC	Sysfsync	ja
SYS_GETCWD	Sysgetcwd	ja
SYS_GETEGID	Sysgetegid	ja
SYS_GETEUID	Sysgeteuid	ja
SYS_GETGID	Sysgetgid	ja
SYS_GETPID	Sysgetpid	ja
SYS_GETPPID	Sysgetppid	ja
SYS_GETUID	Sysgetuid	ja
SYS_LSEEK	Syslseek	ja
SYS_LSTAT	Syslstat	ja
SYS_OPEN	Sys開く	ja
SYS_READ	Sys読込み	ja
SYS_RT_EXIT	Sysrt終了	ja
SYS_SOCKETCALL	Syssocketcall	ja
SYS_STAT	Sysstat	ja
SYS_SYNC	Syssync	ja
SYS_UNAME	Sysuname	ja
SYS_WAITPID	Syswaitpid	ja
SYS_WRITE	Sys書込み	ja
Schedule	Schedule	ja
Scheduler	Sスケジューラ	ja
SchedulerData	Sスケジューラデータ	ja
SegmentNotPresent	Segmentインストールされていません現在	ja
SelectDrivers	S選択ドライバー	ja
Send	S送信	ja
SendEchoRequest	Echorequest送信	ja
SendFrame	Sフレーム送信	ja
SerialInit	S直列init	ja
SerialWriteByte	S直列書込みバイト	ja
SetBackend	Sありbackend	ja
SetBit	Sありbit	ja
SetBlockInPageDir	Sありブロック受信ページディレクトリ	ja
SetBuffer	Sありbuffer	ja
SetByteAtAddr	Sありバイトataddress	ja
SetByteInPageDir	Sありバイト受信ページディレクトリ	ja
SetCR3	Sありcr3	ja
SetColor	Sあり色	ja
SetDescriptor	Sありdescriptor	ja
SetHandleInterruptFuction	Sあり取っ手割込みfuction	ja
SetHandler	Sありhandler	ja
SetIPAddress	Sありipaddress	ja
SetInterruptDescriptorTableEntry	S割込みdescriptortableentryあり	ja
SetInterruptManager	Sあり割込み管理者	ja
SetInterruptNumber	Sあり割込みnumber	ja
SetMode	Sありモード	ja
SetNodeAt	Sありノードat	ja
SetStack	Sありstack	ja
SetTlsSegment	Sありtlssegment	ja
SetUint32AtAddr	Sありunsignedinteger32ataddress	ja
SetUint32InPageDir	Sありunsignedinteger32受信ページディレクトリ	ja
SetUint8AtAddr	Sありunsignedinteger8ataddress	ja
SharedMemoryRegion	Sharedメモリregion	ja
Size	Sサイズ_2	ja
Spawn	Spawn	ja
Ss	Ss	ja
Stack	Stack	ja
StackSegmentFault	Stacksegment障害	ja
Start_lba	S開始lba	ja
Started	S起動日時	ja
StdinPutByte	Stdinputバイト	ja
StopCurrentThread	S停止現在の日時スレッド	ja
Stopped	S停止	ja
SubnetMask	Subnetマスク	ja
SupportMode	Sサポートモード	ja
Sys_brk	Sysbrk_2	ja
Sys_close	Sys閉じる_2	ja
Sys_exit	Sys終了_2	ja
Sys_getpid	Sysgetpid_2	ja
Sys_mousemove	Sysmousemove	ja
Sys_open	Sys開く_2	ja
Sys_printStr	Sys印刷str	ja
Sys_printUint32	Sys印刷unsignedinteger32	ja
Sys_printf	Sysprintf	ja
Sys_read	Sys読込み_2	ja
Syscall	Syscall	ja
Sysname	Sysname	ja
TARPEtherFrameHandler	Arpイーサネットフレームhandler	ja
TARPMessage	Arpメッセージ	ja
TARPMessageBuffer	Arpメッセージbuffer	ja
TARPProvider	Arpprovider	ja
TAdvancedTechnologyAttachment	T詳細使用技術attachment	ja
TArray	T配列	ja
TBaseAddressRegister	TBaseaddressレジスタ	ja
TBiosParameterBlock32	Tファイル体系設定値32	ja
TBufferDescriptor	TBufferdescriptor	ja
TCOWFrameManager	Tcowフレーム管理者	ja
TCPUState	Tcpu状態	ja
TDefaultKeyboardEventHandler	Tデフォルトキーボード事象handler	ja
TDefaultMouseEventHandler	Tデフォルトマウス事象handler	ja
TDefaultPCIControllerHandler	Tデフォルトpci制御器handler	ja
TDefaultTimerEventHandler	Tデフォルトタイマー事象handler	ja
TDirectoryEntryFat32	Tディレクトリentryfat32	ja
TDriverManager	Tドライバー管理者	ja
TEtherFrameHandler	Tイーサネットフレームhandler	ja
TEtherFrameHeader	T共有媒体網伝送枠先頭部	ja
TEtherFrameHeaderBuffer	Tイーサネットフレームヘッダbuffer	ja
TEtherFrameProvider	T共有媒体網伝送枠提供器	ja
TEtherFrameRawDataHandler	Tイーサネットフレームrawデータhandler	ja
TGateDescriptor	Tゲートdescriptor	ja
THREAD_STACK_SIZE	Tスレッドstackサイズ	ja
TICMPHandler	Icmphandler	ja
TIPEtherFrameHandler	Ipイーサネットフレームhandler	ja
TInitializationBlock	TInitializationブロック	ja
TInternetControlMessageProtocol	T相互接続網制御電文規約	ja
TInternetControlMessageProtocolMessage	Tインターネット制御メッセージprotocolメッセージ	ja
TInternetControlMessageProtocolMessageBuffer	Tインターネット制御メッセージprotocolメッセージbuffer	ja
TInternetProtocolHandler	Tインターネットprotocolhandler	ja
TInternetProtocolProvider	T相互接続網規約提供器	ja
TInternetProtocolV4Message	Tインターネットprotocolv4メッセージ	ja
TInternetProtocolV4MessageBuffer	Tインターネットprotocolv4メッセージbuffer	ja
TInterruptDescriptorTablePointer	T割込みdescriptortableポインタ	ja
TInterruptHandler	T割込みhandler	ja
TInterruptManager	T割込み管理者	ja
TKeyboardDriver	Tキーボードドライバー	ja
TLS_START	Tls開始	ja
TMSDOSPartitionTable	Tmsdos区分table	ja
TMasterBootRecord	T主起動記録	ja
TMemoryChunk	Tメモリchunk	ja
TMemoryManager	Tメモリ管理者	ja
TMouseDriver	Tマウスドライバー	ja
TMyKeyboardEventHandler	TMyキーボード事象handler	ja
TMyMouseEventHandler	TMyマウス事象handler	ja
TMyPCIControllerHandler	TMypci制御器handler	ja
TPartitionTableEntry	T区分tableentry	ja
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnect制御器	ja
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectデバイスdescriptor	ja
TPort	Tポート	ja
TPort16Bit	Tポート16bit	ja
TPort32Bit	Tポート32bit	ja
TPort8Bit	Tポート8bit	ja
TRawDataHandler	TRawデータhandler	ja
TSSEntry	Tssentry	ja
TSyscall	TSyscall	ja
TTask	Tタスク	ja
TThread	Tスレッド	ja
TThreadHelper	Tスレッドhelper	ja
TTimerDriver	Tタイマードライバー	ja
TUserDatagramProtocolHandler	T利用者datagramprotocolhandler	ja
TUserDatagramProtocolHeader	T利用者資料電文先頭部	ja
TUserDatagramProtocolHeaderBuffer	T利用者datagramprotocolヘッダbuffer	ja
TUserDatagramProtocolProvider	T利用者datagramprotocolprovider	ja
TUserDatagramProtocolSocket	T利用者資料電文通信端点	ja
TVideoGraphicsArray	Tビデオグラフィック配列	ja
TWidget	T画面要素	ja
TWidgetMouseEventHandler	T画面要素マウス事象handler	ja
Tamd_am79c973	Tamdam79c973	ja
Test	Tテスト	ja
TestBit	Tテストbit	ja
TestPrint	Tテスト印刷	ja
Thread	Tスレッド_2	ja
ThreadList	Tスレッド一覧	ja
ThreadState	Tスレッド状態	ja
Threads	Threads	ja
TlsSegments	Tlssegments	ja
TotalBlocks	T合計ブロック	ja
Type	T型	ja
TypeTest	T型テスト	ja
T공용서술자테이블	TShareddescriptortable	ja
T공용서술자테이블_자료	TShareddescriptortableデータ	ja
T작업관리자	Tタスク管理者	ja
T조각설명자	TSegmentdescriptor	ja
T콘솔	Tコンソール	ja
T함수1	T関数1	ja
UDESC_32SEG	Udesc32seg	ja
UDESC_CONTENTS	Udesc目次	ja
UDESC_LIMIT_IN_PAGES	Udesc制限受信pages	ja
UDESC_RX_ONLY	Udescrx専用	ja
UDESC_SEG_NOT_PRESENT	Udescsegインストールされていません現在	ja
UDESC_USABLE	Udescusable	ja
USER_STACK	U利用者stack	ja
USER_STACK_SIZE	U利用者stackサイズ	ja
USER_STACK_TOP	U利用者stack上	ja
Uid	Uid	ja
Uint16ToArray	Unsignedinteger16to配列	ja
Uint16ToArray_BE	Unsignedinteger16to配列be	ja
Uint16_R	Unsignedinteger16r	ja
Uint32ToArray	Unsignedinteger32to配列	ja
Uint32_R	Unsignedinteger32r	ja
Uint48ToArray	Unsignedinteger48to配列	ja
Uint48ToArray_BE	Unsignedinteger48to配列be	ja
Uint48_R	Unsignedinteger48r	ja
Uint64ToArray	Unsignedinteger64to配列	ja
Uint64_R	Unsignedinteger64r	ja
UnhandleInterrupt	Unhandle割込み	ja
UnsetBit	M割当ビットを反転	ja
UsedBlocks	U使用中ブロック	ja
UserDesc	U利用者descriptor	ja
UserStack	U利用者stack_2	ja
UserStackSize	U利用者stackサイズ_2	ja
Vendor_id	V製造元id	ja
Version	Vバージョン	ja
VirtTest	Virtテスト	ja
Write	W書込み	ja
Write28	W書込み28	ja
WriteRegisters	W書込みレジスタ	ja
X	X	ja
Y	Y	ja
Zero	Z数値の0	ja
ZeroBlockInPageDir	Z数値の0ブロック受信ページディレクトリ	ja
a	a	ja
aTime	a時間	ja
access	アクセス	ja
accessMode	アクセスモード	ja
ack	ack	ja
activeKeyboardDriver	有効キーボードドライバー	ja
activeMouseDriver	有効マウスドライバー	ja
addr	address	ja
addrPtr	addressポインタ	ja
address	address_2	ja
addressError	addressエラー	ja
afInet	afinet	ja
allocFD	allocatefd	ja
allocOpenFile	allocate開くファイル	ja
allocProcess	allocateプロセス	ja
allocateSocket	allocateソケット	ja
allocated	allocated	ja
amd_am79c973	amdam79c973	ja
args	引数	ja
argument	argument	ja
argumentPointers	argumentpointers	ja
arguments	引数_2	ja
arp	arp	ja
arpBuffer	arpbuffer	ja
arpMesgSize	arpmesgサイズ	ja
arpProvider	arpprovider	ja
arp콘솔	arpコンソール	ja
array	配列	ja
ata	ata	ja
ata0s	ata0s	ja
attempts	attempts	ja
attr	属性	ja
attributeControllerIndexPort	属性制御器目次ポート	ja
attributeControllerReadPort	属性制御器読込みポート	ja
attributeControllerResetPort	属性制御器リセットポート	ja
attributeControllerWritePort	属性制御器書込みポート	ja
attributes	属性_2	ja
aux	aux	ja
avail	使用可能	ja
b	b	ja
backend	backend	ja
backupFpRegs	backupfpregs	ja
backupSector	backupsector	ja
bar	バー	ja
barNum	バーnumber	ja
bar_value	バー値	ja
base	base	ja
baseCode	basecode	ja
baseHigh	base高い	ja
baseLow	base低い	ja
baseMid	basemid	ja
base_addr_high	baseaddress高い	ja
base_addr_low	baseaddress低い	ja
bh	bh	ja
bindEphemeral	バインドephemeral	ja
bindError	バインドエラー	ja
bios	bios	ja
bit	bit	ja
bitmap	割当ビット表	ja
bootSignature	bootsignature	ja
bootable	bootable	ja
bootloader	bootloader	ja
bound	bound	ja
bpb	ファイル体系設定値	ja
bpbBytes	bpbバイト	ja
bpbPtr	bpbポインタ	ja
buf	buffer	ja
buf1	buffer1	ja
buf2	buffer2	ja
buf3	buffer3	ja
buf4	buffer4	ja
buf6	buffer6	ja
buffer	buffer_2	ja
buffer1	buffer1_2	ja
buffer2	buffer2_2	ja
bufferAddr	bufferaddress	ja
bufferAddress	bufferaddress_2	ja
bufptr	bufferポインタ	ja
bus	bus	ja
busControlRegisterDataPort	bus制御レジスタデータポート	ja
button	ボタン	ja
buttons	ボタン_2	ja
bytesPerSector	バイトpersector	ja
c	c	ja
cDate	c日付	ja
cTime	c時間	ja
cTimeTenth	c時間tenth	ja
call	呼出し	ja
candidate	candidate	ja
cap	cap	ja
char	char	ja
checked	checked	ja
checksum	checksum	ja
child	child	ja
childPID	childpid	ja
childPageDir	childページディレクトリ	ja
chunk	chunk	ja
class_id	クラスid	ja
closeAllProcessFDs	閉じるすべてプロセスfds	ja
closeOnExec	閉じる時実行	ja
closeProcessFD	閉じるプロセスfd	ja
code	code	ja
code1Ptr	code1ポインタ	ja
code1ptr	code1ポインタ_2	ja
code2Ptr	code2ポインタ	ja
code3Ptr	code3ポインタ	ja
codeSegment	codesegment	ja
colorIndex	色目次	ja
colordepth	色depth	ja
command	コマンド	ja
commandPort	コマンドポート	ja
commandport	コマンドポート_2	ja
common	共通	ja
connected	connected	ja
console	コンソール	ja
controlPort	制御ポート	ja
copyExecVector	複製実行vector	ja
copyLength	複製長さ	ja
copyPageDir	複製ページディレクトリ	ja
copyPath	複製パス	ja
copySocketName	複製ソケット名前	ja
copyUtsField	複製utsfield	ja
count	カウント	ja
count2	カウント2	ja
cowFrameManager	cowフレーム管理者	ja
cpu	cpu	ja
cpustate	cpu状態	ja
cr0	cr0	ja
cr3	cr3	ja
cr4	cr4	ja
