english	localized	language
phoff	phoff	ru
phy	phy	ru
phyaddr	phyaddr	ru
phymem	phymem	ru
phys	phys	ru
physical	физический	ru
pic	pic	ru
pid	pid	ru
pit	pit	ru
pixel	pixel	ru
point	point	ru
pointer	Указатели	ru
pointers	pointers	ru
poll	poll	ru
port	порт	ru
portnumber	portnumber	ru
pos	Позиция	ru
position	Позиция	ru
posix	posix	ru
prefetch	prefetch	ru
prefetchable	prefetchable	ru
present	Присутствует	ru
prev	предыдущий	ru
primary	primary	ru
print	Печать	ru
printf	printf	ru
println	println	ru
printreg	printreg	ru
priv	priv	ru
private	Частная	ru
privilege	privilege	ru
proc	proc	ru
process	процесс	ru
processes	Процессы	ru
processing	processing	ru
program	программа	ru
programmable	programmable	ru
protocol	protocol	ru
provided	provided	ru
provider	provider	ru
ps	ps	ru
pt	pt	ru
pte	pte	ru
ptr	ptr	ru
push	push	ru
put	put	ru
pv	pv	ru
queue	очередь	ru
r	О	ru
range	Диапазон	ru
raw	raw	ru
rdev	rdev	ru
read	читать	ru
ready	Готово	ru
receive	receive	ru
received	Принято	ru
receiver	receiver	ru
receviced	receviced	ru
record	Запись	ru
rectangle	Прямоугольник	ru
recv	recv	ru
ref	ref	ru
refs	refs	ru
reg	reg	ru
region	region	ru
register	регистр	ru
registeroffset	registeroffset	ru
registers	registers	ru
regs	regs	ru
regtype	regtype	ru
rel	rel	ru
rela	rela	ru
release	release	ru
released	released	ru
reload	Обновить	ru
relocation	relocation	ru
remaining	remaining	ru
remote	Сеть	ru
remove	Удалить	ru
reply	reply	ru
request	request	ru
requested	requested	ru
reserved	Зарезервированная	ru
reset	Сброс	ru
resolve	разрешить	ru
restore	Восстановить	ru
result	РЕЗУЛЬТАТ	ru
ret	ret	ru
revision	revision	ru
rgb	rgb	ru
right	Справа	ru
root	Корень	ru
round	Округлить	ru
route	route	ru
rs	rs	ru
rt	rt	ru
run	Запустить	ru
runnable	runnable	ru
rx	rx	ru
s	с	ru
saved	Сохранено	ru
sc	sc	ru
scan	Сканировать	ru
scancode	scancode	ru
sche	sche	ru
schedule	schedule	ru
scheduler	планировщик	ru
screen	Экран	ru
secondary	secondary	ru
sect	sect	ru
section	раздел	ru
sector	sector	ru
sectors	sectors	ru
seek	seek	ru
seg	seg	ru
segment	segment	ru
segments	segments	ru
select	Выбрать	ru
selector	selector	ru
self	текущий	ru
send	Отправить	ru
sequencer	sequencer	ru
serial	последовательный	ru
set	указать	ru
setup	setup	ru
sh	sh	ru
shared	shared	ru
shentsize	shentsize	ru
shift	shift	ru
shndx	shndx	ru
shnum	shnum	ru
shoff	shoff	ru
shstrndx	shstrndx	ru
signature	signature	ru
simd	simd	ru
size	Размер	ru
sl	sl	ru
slave	slave	ru
sock	sock	ru
socket	сокет	ru
socketcall	socketcall	ru
sockets	sockets	ru
soft	soft	ru
software	Программы	ru
source	Источник	ru
space	Пробел	ru
spawn	spawn	ru
src	src	ru
srcptr	srcptr	ru
ss	ss	ru
st	st	ru
stack	stack	ru
stackbottom	stackbottom	ru
stacktop	stacktop	ru
start	Пуск	ru
started	Запущено	ru
starting	starting	ru
stat	stat	ru
state	Состояние	ru
status	Состояние	ru
stderr	stderr	ru
stdin	stdin	ru
stdout	stdout	ru
stop	Остановить	ru
stopped	Остановлен	ru
str	str	ru
string	Строка	ru
strtab	strtab	ru
subclass	subclass	ru
subnet	subnet	ru
support	Поддержка	ru
swap	Подкачка	ru
switch	switch	ru
sym	sym	ru
sync	sync	ru
sys	sys	ru
syscall	syscall	ru
sysname	sysname	ru
system	система	ru
systemcall	systemcall	ru
t	Т	ru
table	Таблица	ru
tag	Метка	ru
tail	tail	ru
tamd	tamd	ru
tarp	tarp	ru
task	задача	ru
tasking	управлениеЗадачами	ru
tasks	Задачи	ru
tcow	tcow	ru
tcpu	tcpu	ru
technology	Технология	ru
temp	temp	ru
temporary	temporary	ru
tenth	tenth	ru
terminated	terminated	ru
test	Проверить	ru
text	текст	ru
thr	thr	ru
thread	поток	ru
threads	threads	ru
tick	tick	ru
ticmp	ticmp	ru
time	Время	ru
timer	таймер	ru
tip	tip	ru
tls	tls	ru
tmp	tmp	ru
tmsdos	tmsdos	ru
to	к	ru
top	Сверху	ru
tos	tos	ru
total	Всего	ru
track	track	ru
trap	trap	ru
truncate	Целочисленнаячасть	ru
tss	tss	ru
type	тип	ru
t공용서술자테이블	t공용서술자테이블	ru
t작업관리자	t작업관리자	ru
t조각설명자	t조각설명자	ru
t콘솔	t콘솔	ru
t함수	t함수	ru
udesc	udesc	ru
udp	udp	ru
udp콘솔	udp콘솔	ru
uid	uid	ru
uint	uint	ru
uintptr	uintptr	ru
uname	uname	ru
unhandle	unhandle	ru
unhandled	unhandled	ru
unit	Юнит	ru
unset	Удалить	ru
unused	неиспользовано	ru
up	Вверх	ru
update	Обновить	ru
usable	usable	ru
use	Использовать	ru
used	Использовано	ru
user	пользователь	ru
userhandler	userhandler	ru
usermode	Пользовательскийрежим	ru
userproc	userproc	ru
util	утилита	ru
util콘솔	util콘솔	ru
uts	uts	ru
utsname	utsname	ru
v	В	ru
vaddr	vaddr	ru
val	val	ru
value	Значение	ru
values	Значений	ru
vector	vector	ru
vendor	Производитель	ru
ver	ver	ru
version	Версия	ru
vfs	vfs	ru
vga	vga	ru
video	Видео	ru
virt	virt	ru
virtlen	virtlen	ru
virtmem	virtmem	ru
virtual	виртуальный	ru
volume	Громкость	ru
w	З	ru
wait	Подождать	ru
waitpid	waitpid	ru
wdata	wdata	ru
when	when	ru
whence	whence	ru
widget	элемент	ru
width	Ширина	ru
word	слово	ru
writable	writable	ru
write	писать	ru
writer	writer	ru
x	x	ru
xy	xy	ru
y	Д	ru
zero	Ноль	ru
값	값	ru
공용서술자테이블	공용서술자테이블	ru
기준	기준	ru
기준주소	기준주소	ru
낮은	낮은	ru
넷카드콘솔	넷카드콘솔	ru
높은	높은	ru
단말기	단말기	ru
마우스콘솔	마우스콘솔	ru
매개값	매개값	ru
매우높은	매우높은	ru
멈추기	멈추기	ru
목적	목적	ru
유형	유형	ru
이더넷콘솔	이더넷콘솔	ru
인터럽트무시하기	인터럽트무시하기	ru
인터럽트예외처리기	인터럽트예외처리기	ru
인터럽트요청처리	인터럽트요청처리	ru
인터럽트처리기	인터럽트처리기	ru
임시	임시	ru
자료	자료	ru
자신	자신	ru
작업관리자	작업관리자	ru
작업콘솔	작업콘솔	ru
조각설명자	조각설명자	ru
출력	출력	ru
콘솔	콘솔	ru
크기	크기	ru
키보드콘솔	키보드콘솔	ru
표시들	표시들	ru
한도	한도	ru
