original	before	after	review_status	concept	changed_tokens
PageRoundUp	СтраницаОкруглитьВверх	СтраницаОкруглитьВверх	existing-unreviewed		0
PageTableEntry	СтраницаТаблицазапись	СтраницаТаблицазапись	existing-unreviewed		0
Paging	УправлениеСтраницами	УправлениеСтраницами	existing-unreviewed		0
ParentPid	Родительpid	Родительpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	РазделДискаИДЕНТИФИКАТОР	РазделДискаИДЕНТИФИКАТОР	existing-unreviewed		0
PhyMemTest	PhymemПроверить	PhymemПроверить	existing-unreviewed		0
PhysicalMemoryManager	Физическийпамятьдиспетчер	Физическийпамятьдиспетчер	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Порт	Порт	existing-unreviewed		0
PortBase	Портbase	Портbase	existing-unreviewed		0
PortInByte	ПортИсходящийбайт	ПортИсходящийбайт	existing-unreviewed		0
PortInDword	ПортИсходящийdword	ПортИсходящийdword	existing-unreviewed		0
PortInWord	ПортИсходящийслово	ПортИсходящийслово	existing-unreviewed		0
PortOutByte	ПортВходящийбайт	ПортВходящийбайт	existing-unreviewed		0
PortOutDword	ПортВходящийdword	ПортВходящийdword	existing-unreviewed		0
PortOutWord	ПортВходящийслово	ПортВходящийслово	existing-unreviewed		0
PortReadByte	Портчитатьбайт	Портчитатьбайт	existing-unreviewed		0
PortReadDword	Портчитатьdword	Портчитатьdword	existing-unreviewed		0
PortReadWord	Портчитатьслово	Портчитатьслово	existing-unreviewed		0
PortWriteByte	Портписатьбайт	Портписатьбайт	existing-unreviewed		0
PortWriteDword	Портписатьdword	Портписатьdword	existing-unreviewed		0
PortWriteWord	Портписатьслово	Портписатьслово	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	PrimaryразделДиска	PrimaryразделДиска	existing-unreviewed		0
Print	Печать	Печать	existing-unreviewed		0
PrintBytes	ПечатьБайт	ПечатьБайт	existing-unreviewed		0
PrintStr	Печатьstr	Печатьstr	existing-unreviewed		0
PrintTLS	Печатьtls	Печатьtls	existing-unreviewed		0
PrintTest	ПечатьПроверить	ПечатьПроверить	existing-unreviewed		0
Process	Процесс	Процесс	existing-unreviewed		0
ProcessHelper	Процессhelper	Процессhelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	Процессожидающийклавиатурасобытия	Процессожидающийклавиатурасобытия	existing-unreviewed		0
ProcessPendingMouseEvents	Процессожидающиймышьсобытия	Процессожидающиймышьсобытия	existing-unreviewed		0
PushAt	Pushat	Вставить_по_индексу	project-proposal	insert_at	1
PushBack	PushНазад	Добавить_в_конец_списка	project-proposal	append	12
PushFront	PushПередние	Добавить_в_начало_списка	project-proposal	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	Putpixelrgb	Putpixelrgb	existing-unreviewed		0
QUEUE_START_ADDR	ОчередьПускaddress	ОчередьПускaddress	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Читать	Читать	existing-unreviewed		0
Read28	Читать28	Читать28	existing-unreviewed		0
ReadFile	Читатьфайл	Прочитать_файл	project-proposal	file_read	7
ReadPartitions	ЧитатьразделДиска	ЧитатьразделДиска	existing-unreviewed		0
Ready	Готово	Готово	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Обновитьcr3	Обновитьcr3	existing-unreviewed		0
Remove	Удалить_2	Удалить_2	existing-unreviewed		0
RemoveAt	Удалитьat	Удалитьat	existing-unreviewed		0
RemoveThread	Удалитьпоток	Удалитьпоток	existing-unreviewed		0
RemoveThreadAt	Удалитьпотокat	Удалитьпотокat	existing-unreviewed		0
RequestMacAddress	Requestmacaddress	Requestmacaddress	existing-unreviewed		0
