english	localized	source	evidence_count
index	Kazalo	gettext	1
inet	inet	fallback-English	0
info	Podatki	gettext	1
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	inode	fallback-English	0
input	Vhod	gettext	3
install	Namesti	gettext	7
int	Število	gettext	5
interconnect	interconnect	fallback-English	0
interface	VMESNIK	gettext	5
internet	Splet	gettext	2
internetprotocol	internetprotocol	fallback-English	0
interrupt	Prekinitev	gettext	1
interrupts	interrupts	fallback-English	0
invalid	Neveljavno	gettext	1
io	VI	gettext	5
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	kernel	fallback-English	0
key	Ključ	gettext	1
keyboard	Tipkovnica	gettext	10
kgs	kgs	fallback-English	0
kind	Vrsta	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	Oznaka	gettext	8
last	Zadnji	gettext	1
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Levo	gettext	24
len	len	fallback-English	0
length	Dolžina	gettext	1
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	limit	fallback-English	0
line	Vrstica	gettext	20
link	Povezava	gettext	6
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	Seznam	gettext	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	Obremenjenost	gettext	4
loader	loader	fallback-English	0
local	krajevno	gettext	5
log	log	fallback-English	0
logical	logical	fallback-English	0
loop	loop	fallback-English	0
low	Nizko	gettext	11
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	m	fallback-English	0
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	glavni	curated-seed	0
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	manager	fallback-English	0
map	map	fallback-English	0
mask	Maska	gettext	5
master	Glavni	gettext	1
matches	matches	fallback-English	0
max	max	fallback-English	0
maximum	Največ	gettext	1
mb	mb	fallback-English	0
mbr	mbr	fallback-English	0
media	Mediji	gettext	5
mem	mem	fallback-English	0
memory	Pomnilnik	gettext	10
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Sporočilo	gettext	16
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	Najmanj	gettext	1
mode	NAČIN	gettext	5
model	model	fallback-English	0
mouse	Miška	gettext	9
mousemove	mousemove	fallback-English	0
move	Premakni	gettext	13
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	multi	fallback-English	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	S	gettext	1
name	Ime	gettext	50
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	Omrežje	gettext	36
new	Nova	gettext	10
next	Naslednje	gettext	10
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	node	fallback-English	0
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Brez	gettext	41
normal	Običajno	gettext	11
norw	norw	fallback-English	0
not	not	fallback-English	0
note	Opomba	gettext	6
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Številka	gettext	5
o	o	fallback-English	0
of	od	gettext	5
offset	offset	fallback-English	0
ok	Vredu	gettext	12
old	old	fallback-English	0
on	Vključeno	gettext	1
only	only	fallback-English	0
opcode	opcode	fallback-English	0
open	Odpri	gettext	49
oper	oper	fallback-English	0
operation	operation	fallback-English	0
options	Možnosti	gettext	21
order	order	fallback-English	0
org	org	fallback-English	0
other	Drugo	gettext	13
out	Izhodno	gettext	2
output	Izhod	gettext	6
overflow	overflow	fallback-English	0
p	p	fallback-English	0
packet	packet	fallback-English	0
packets	paketov	gettext	1
paddr	paddr	fallback-English	0
page	Stran	gettext	2
pages	pages	fallback-English	0
paging	paging	fallback-English	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Parametri	gettext	5
parent	nadrejenipredmet	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	partition	fallback-English	0
partitions	partitions	fallback-English	0
path	POT	gettext	7
pause	Premor	gettext	6
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	pending	fallback-English	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	physical	fallback-English	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Kazalnik	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	Vrata	gettext	6
portnumber	portnumber	fallback-English	0
pos	pos	fallback-English	0
position	Položaj	gettext	12
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Prisotnost	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	Natisni	gettext	10
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Zasebno	gettext	1
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	Opravilo	gettext	5
processes	Opravila	gettext	5
processing	processing	fallback-English	0
program	program	fallback-English	0
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	queue	fallback-English	0
r	P	gettext	1
range	Območje	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	Branje	gettext	12
ready	Pripravljen	gettext	1
receive	receive	fallback-English	0
received	Prejeto	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	Snemanje	gettext	1
rectangle	Pravokotnik	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	register	fallback-English	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Ponovnonaloži	gettext	19
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	Oddaljeno	gettext	15
remove	Odstrani	gettext	25
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	reserved	fallback-English	0
reset	Ponastavi	gettext	32
resolve	resolve	fallback-English	0
restore	Obnovi	gettext	10
result	REZULTAT	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	Desno	gettext	29
root	Vrh	gettext	5
round	Najbližjecelošteviloštevilax	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Zaženi	gettext	13
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	J	gettext	1
saved	saved	fallback-English	0
sc	sc	fallback-English	0
scan	Preišči	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	scheduler	fallback-English	0
screen	screen	fallback-English	0
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	section	fallback-English	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	segments	fallback-English	0
select	select	fallback-English	0
selector	selector	fallback-English	0
self	sam	gettext	5
send	Pošlji	gettext	1
sequencer	sequencer	fallback-English	0
serial	Zaporednaštevilka	gettext	1
set	množica	gettext	5
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Velikost	gettext	31
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	Vti	gettext	1
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	Programskaoprema	gettext	5
source	Vir	gettext	11
space	Presledek	gettext	5
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	Začni	gettext	6
started	Začeto	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Stanje	gettext	4
status	Stanje	gettext	17
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Zaustavi	gettext	30
stopped	Zaustavljeno	gettext	5
str	str	fallback-English	0
string	Niz	gettext	6
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	Podrobnosti	gettext	1
swap	Izmenjevalnirazdelek	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	Sistem	gettext	16
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	Preglednica	gettext	5
tag	Oznaka	gettext	6
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	Naloga	gettext	1
tasking	tasking	fallback-English	0
tasks	Naloge	gettext	1
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Tehnologija	gettext	2
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	Preizkus	gettext	1
text	Besedilo	gettext	26
thr	thr	fallback-English	0
thread	thread	fallback-English	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Čas	gettext	2
timer	Odštevalnikčasa	gettext	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	Vrh	gettext	7
tos	tos	fallback-English	0
total	Skupno	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Razdeli	gettext	1
tss	tss	fallback-English	0
type	Vrsta	gettext	37
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	unit	fallback-English	0
unset	Nedoločeno	gettext	1
unused	unused	fallback-English	0
up	Gor	gettext	13
update	Posodobi	gettext	18
usable	usable	fallback-English	0
use	Uporabi	gettext	1
used	Uporabljeno	gettext	5
user	Uporabnik	gettext	19
userhandler	userhandler	fallback-English	0
usermode	usermode	fallback-English	0
userproc	userproc	fallback-English	0
util	util	fallback-English	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Vrednost	gettext	17
values	values	fallback-English	0
vector	vector	fallback-English	0
vendor	Prodajalec	gettext	1
ver	ver	fallback-English	0
version	Različica	gettext	1
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	video	fallback-English	0
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	Navidezno	gettext	1
volume	Glasnost	gettext	2
w	Z	gettext	1
wait	Počakaj	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	Gradniki	gettext	1
width	Širina	gettext	6
word	beseda	gettext	6
writable	writable	fallback-English	0
write	Pisanje	gettext	12
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	d	gettext	1
zero	zero	fallback-English	0
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
