original	before	after	review_status	concept	changed_tokens
DisableInt	Dغیرفعالکردنint	Dغیرفعالکردنint	existing-unreviewed		0
Disconnect	Dقطع	Dقطع	existing-unreviewed		0
DivideByZero	Dividebyzero	Dividebyzero	existing-unreviewed		0
DoHandleInterrupt	Dohandleinterrupt	Dohandleinterrupt	existing-unreviewed		0
DoubleFault	Doublefault	Doublefault	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	Drivermanager	Drivermanager	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dپویا	Dپویا	existing-unreviewed		0
E2BIG	E2big	E2big	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32یادداشت	Elf32یادداشت	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfheader	Elfheader	existing-unreviewed		0
ElfProgramHeader	Elfبرنامهheader	Elfبرنامهheader	existing-unreviewed		0
ElfSectionHeader	Elfsectionheader	Elfsectionheader	existing-unreviewed		0
EnablePaging	Enablepaging	Enablepaging	existing-unreviewed		0
Enabled	Eفعالشده	Eفعالشده	existing-unreviewed		0
EntryNumber	Entrynumber	Entrynumber	existing-unreviewed		0
EqualBytes	Equalبایت	Equalبایت	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	Fpuoffset	Fpuoffset	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	Fپروندهنام	Fپروندهنام	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	Fillrectangle	Fillrectangle	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	Firstآزاد	Firstآزاد	existing-unreviewed		0
FirstFreeSize	Firstآزاداندازه	Firstآزاداندازه	existing-unreviewed		0
Flags	Flags	Flags	existing-unreviewed		0
FloatingPointException	Floatingpointexception	Floatingpointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	Flushtlsجدول	Flushtlsجدول	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Fآزاد	Fآزاد	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gگیگابایت	Gگیگابایت	existing-unreviewed		0
GDT_ENTRIES	Gdtentry	Gdtentry	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	Gdtaddressزیاد	Gdtaddressزیاد	existing-unreviewed		0
GdtAddressLow	Gdtaddressاندک	Gdtaddressاندک	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtentry_2	Gdtentry_2	existing-unreviewed		0
GdtSize	Gdtاندازه	Gdtاندازه	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	Getbitmaspاندازه	Getbitmaspاندازه	existing-unreviewed		0
GetBytesFromPtr	Getبایتfrompointer	Getبایتfrompointer	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	Getرنگنمایه	Getرنگنمایه	existing-unreviewed		0
GetDeviceDescriptor	Getدستگاهdescriptor	Getدستگاهdescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getentry	Getentry	existing-unreviewed		0
GetFileSize	Getپروندهاندازه	Getپروندهاندازه	existing-unreviewed		0
GetFocus	Getfocus	Getfocus	existing-unreviewed		0
GetFrameBufferSegment	Getچارچوبbuffersegment	Getچارچوبbuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	Getfuncpointerfrompointer	Getfuncpointerfrompointer	existing-unreviewed		0
GetFunctionName	Getتابعنام	Getتابعنام	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacfromcache	Getmacfromcache	existing-unreviewed		0
GetNextReadyThread	Getبعدیآمادهthread	Getبعدیآمادهthread	existing-unreviewed		0
GetNodeAt	Getnodeat	Getnodeat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32آرایهfrompointer	Getunsignedinteger32آرایهfrompointer	existing-unreviewed		0
GetUintptrArrayFromPtr	Getunsignedintegerpointerآرایهfrompointer	Getunsignedintegerpointerآرایهfrompointer	existing-unreviewed		0
GetValue	Getمقدار	Getمقدار	existing-unreviewed		0
GetValueInPageDir	Getمقدارداخلصفحهشاخه	Getمقدارداخلصفحهشاخه	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Handleexception	Handleexception	existing-unreviewed		0
HandleFatalInterruptFrame	Handlefatalinterruptچارچوب	Handlefatalinterruptچارچوب	existing-unreviewed		0
HandleInterrupt	Handleinterrupt	Handleinterrupt	existing-unreviewed		0
HandleInterrupt1	Handleinterrupt1	Handleinterrupt1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	Handleکاربرdatagramprotocolپیغام	Handleکاربرdatagramprotocolپیغام	existing-unreviewed		0
IDT_DESC_PRESENT	Idtdescriptorpresent	Idtdescriptorpresent	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idtinterruptgate	Idtinterruptgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	Iاترنتچارچوبhandler	Iاترنتچارچوبhandler	existing-unreviewed		0
IInternetProtocolHandler	Iاینترنتprotocolhandler	Iاینترنتprotocolhandler	existing-unreviewed		0
IInterruptHandler	IInterrupthandler	IInterrupthandler	existing-unreviewed		0
IKeyboardEventHandler	Iصفحهکلیدeventhandler	Iصفحهکلیدeventhandler	existing-unreviewed		0
IMouseEventHandler	Iموشیeventhandler	Iموشیeventhandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	Ipشبکهbyteorder	Ipشبکهbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	ITimereventhandler	ITimereventhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	Iکاربرdatagramprotocolhandler	Iکاربرdatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	Iکاربرdatagramprotocolsocket	Iکاربرdatagramprotocolsocket	existing-unreviewed		0
IWidget	Iابزارک	Iابزارک	pending-language-review	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Iنمایهof	Iنمایهof	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	Initialthreadکاربرjump	Initialthreadکاربرjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Iنصب	Iنصب	existing-unreviewed		0
Interrupt	Interrupt	Interrupt	existing-unreviewed		0
InterruptActive	Interruptفعال	Interruptفعال	existing-unreviewed		0
InterruptDeactive	Interruptdeactive	Interruptdeactive	existing-unreviewed		0
InterruptManager	Interruptmanager	Interruptmanager	existing-unreviewed		0
InterruptNumber	Interruptnumber	Interruptnumber	existing-unreviewed		0
InvalidOpcode	Iنامعتبرopcode	Iنامعتبرopcode	existing-unreviewed		0
InvalidTSS	Iنامعتبرtss	Iنامعتبرtss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	Ispresent	Ispresent	existing-unreviewed		0
IsUserSpace	Isکاربرفاصله	Isکاربرفاصله	existing-unreviewed		0
KB	Kکیلوبایت	Kکیلوبایت	existing-unreviewed		0
KCS_INDEX	Kcsنمایه	Kcsنمایه	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	Kdsنمایه	Kdsنمایه	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	Kernelheapstart	Kernelheapstart	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	Kgsنمایه	Kgsنمایه	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Lآخرین	Lآخرین	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Limit	Limit	existing-unreviewed		0
Link	Lپیوند	Lپیوند	existing-unreviewed		0
LinkMap	Lپیوندmap	Lپیوندmap	existing-unreviewed		0
LinkedList	Linkedlist	Linkedlist	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Lبارelf	Lبارelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0درگاه	Macaddress0درگاه	existing-unreviewed		0
MACAddress2Port	Macaddress2درگاه	Macaddress2درگاه	existing-unreviewed		0
MACAddress4Port	Macaddress4درگاه	Macaddress4درگاه	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	Maxqueueاندازه	Maxqueueاندازه	existing-unreviewed		0
MB	Mمگابایت	Mمگابایت	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalچاپ	MHexadecimalچاپ	existing-unreviewed		0
MHex출력XY	MHexadecimalچاپxy	MHexadecimalچاپxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16چاپ	MUnsignedinteger16چاپ	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16چاپxy	MUnsignedinteger16چاپxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32چاپ	MUnsignedinteger32چاپ	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32چاپxy	MUnsignedinteger32چاپxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64چاپ	MUnsignedinteger64چاپ	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64چاپxy	MUnsignedinteger64چاپxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	Makeمحدودهخصوصیwritable	Makeمحدودهخصوصیwritable	existing-unreviewed		0
Malloc	Malloc	Malloc	pending-language-review	allocate_memory	0
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	Memکپی	Memکپی	existing-unreviewed		0
MemMove	Memانتقال	Memانتقال	existing-unreviewed		0
MemSet	Memset	Memset	existing-unreviewed		0
MemoryOper	Mحافظهoper	Mحافظهoper	existing-unreviewed		0
Mode	Mحالت	Mحالت	existing-unreviewed		0
ModelToScreen	Modeltoscreen	Set_local_coordinates	pending-language-review	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	Myhandleinterrupt	Myhandleinterrupt	existing-unreviewed		0
MyTest	Mytest	Mytest	existing-unreviewed		0
M긴급로그Hex8	MEmergencyloghexadecimal8	MEmergencyloghexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencylogunsignedinteger32	MEmergencylogunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencylogرشته	MEmergencylogرشته	existing-unreviewed		0
M직렬로그초기화	MSerialloginit	MSerialloginit	existing-unreviewed		0
M출력	Mچاپ	Mچاپ	existing-unreviewed		0
M출력BytesXY	Mچاپبایتxy	Mچاپبایتxy	existing-unreviewed		0
M출력Hex	Mچاپhexadecimal	Mچاپhexadecimal	existing-unreviewed		0
M출력Uint16	Mچاپunsignedinteger16	Mچاپunsignedinteger16	existing-unreviewed		0
M출력Uint32	Mچاپunsignedinteger32	Mچاپunsignedinteger32	existing-unreviewed		0
M출력XY	Mچاپxy	Mچاپxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nmi	Nmi	existing-unreviewed		0
New	Nجدید	Nجدید	existing-unreviewed		0
NewInterruptHandler	Nجدیدinterrupthandler	Nجدیدinterrupthandler	existing-unreviewed		0
Next	Nبعدی	Nبعدی	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Node	Node	pending-language-review	list_node	0
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	Oاترنتچارچوبreceivewhen	Oاترنتچارچوبreceivewhen	existing-unreviewed		0
OnGetDriver	Oروشنgetdriver	Oروشنgetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Oاینترنتprotocolreceivewhen	Oاینترنتprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	Oروشنkeyپایین	Oروشنkeyپایین	existing-unreviewed		0
OnKeyUp	Oروشنkeyبالا	Oروشنkeyبالا	existing-unreviewed		0
OnMouseDown	Oروشنموشیپایین	Oروشنموشیپایین	existing-unreviewed		0
OnMouseMove	Oروشنموشیانتقال	Oروشنموشیانتقال	existing-unreviewed		0
OnMouseUp	Oروشنموشیبالا	Oروشنموشیبالا	existing-unreviewed		0
OnRawDataReceived	Oروشنrawdatareceive	Oروشنrawdatareceive	existing-unreviewed		0
OnTick	Oروشنtick	Oروشنtick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	Pمقدار1پیوندmap	Pمقدار1پیوندmap	existing-unreviewed		0
P2LinkMap	Pمقدار2پیوندmap	Pمقدار2پیوندmap	existing-unreviewed		0
P3LinkMap	Pمقدار3پیوندmap	Pمقدار3پیوندmap	existing-unreviewed		0
PAGE_COW	Pصفحهcow	Pصفحهcow	existing-unreviewed		0
PAGE_FRAME	Pصفحهچارچوب	Pصفحهچارچوب	existing-unreviewed		0
PAGE_PRESENT	Pصفحهpresent	Pصفحهpresent	existing-unreviewed		0
PAGE_USER	Pصفحهکاربر	Pصفحهکاربر	existing-unreviewed		0
PAGE_WRITABLE	Pصفحهwritable	Pصفحهwritable	existing-unreviewed		0
PAUSE_LOOP	Pمکثloop	Pمکثloop	existing-unreviewed		0
PICMasterCommandPort	Primarypicفرمانioدرگاه	Primarypicفرمانioدرگاه	existing-unreviewed		0
PICMasterDataPort	Primarypicdataioدرگاه	Primarypicdataioدرگاه	existing-unreviewed		0
PICSlaveCommandPort	Secondarypicفرمانioدرگاه	Secondarypicفرمانioدرگاه	existing-unreviewed		0
PICSlaveDataPort	Secondarypicdataioدرگاه	Secondarypicdataioدرگاه	existing-unreviewed		0
PRESENT	Present	Present	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	Privکاربر	Privکاربر	existing-unreviewed		0
PROC_USER_HEAP_SIZE	Procکاربرheapاندازه	Procکاربرheapاندازه	existing-unreviewed		0
PageDirEntry	Pصفحهشاخهentry	Pصفحهشاخهentry	existing-unreviewed		0
PageDirectoryEntry	Pصفحهشاخهentry_2	Pصفحهشاخهentry_2	existing-unreviewed		0
PageFault	Pصفحهfault	Pصفحهfault	existing-unreviewed		0
PageFaultException	Pصفحهfaultexception	Pصفحهfaultexception	existing-unreviewed		0
PageRoundDown	Pصفحهگردکردنپایین	Pصفحهگردکردنپایین	existing-unreviewed		0
PageRoundUp	Pصفحهگردکردنبالا	Pصفحهگردکردنبالا	existing-unreviewed		0
PageTableEntry	Pصفحهجدولentry	Pصفحهجدولentry	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Pوالدمشخصهبرنامه	Pوالدمشخصهبرنامه	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Partitionشناسه	Partitionشناسه	existing-unreviewed		0
PhyMemTest	Phymemtest	Phymemtest	existing-unreviewed		0
PhysicalMemoryManager	Physicalحافظهmanager	Physicalحافظهmanager	existing-unreviewed		0
Pid	Pمشخصهبرنامه	Pمشخصهبرنامه	existing-unreviewed		0
Port	Pدرگاه	Pدرگاه	existing-unreviewed		0
PortBase	Pدرگاهbase	Pدرگاهbase	existing-unreviewed		0
PortInByte	Pدرگاهداخلbyte	Pدرگاهداخلbyte	existing-unreviewed		0
PortInDword	Pدرگاهداخلdword	Pدرگاهداخلdword	existing-unreviewed		0
PortInWord	Pدرگاهداخلکلمه	Pدرگاهداخلکلمه	existing-unreviewed		0
PortOutByte	Pدرگاهخارجbyte	Pدرگاهخارجbyte	existing-unreviewed		0
PortOutDword	Pدرگاهخارجdword	Pدرگاهخارجdword	existing-unreviewed		0
PortOutWord	Pدرگاهخارجکلمه	Pدرگاهخارجکلمه	existing-unreviewed		0
PortReadByte	Pدرگاهخواندنbyte	Pدرگاهخواندنbyte	existing-unreviewed		0
PortReadDword	Pدرگاهخواندنdword	Pدرگاهخواندنdword	existing-unreviewed		0
PortReadWord	Pدرگاهخواندنکلمه	Pدرگاهخواندنکلمه	existing-unreviewed		0
PortWriteByte	Pدرگاهنوشتنbyte	Pدرگاهنوشتنbyte	existing-unreviewed		0
PortWriteDword	Pدرگاهنوشتنdword	Pدرگاهنوشتنdword	existing-unreviewed		0
PortWriteWord	Pدرگاهنوشتنکلمه	Pدرگاهنوشتنکلمه	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Pچاپ	Pچاپ	existing-unreviewed		0
PrintBytes	Pچاپبایت	Pچاپبایت	existing-unreviewed		0
PrintStr	Pچاپstr	Pچاپstr	existing-unreviewed		0
PrintTLS	Pچاپtls	Pچاپtls	existing-unreviewed		0
PrintTest	Pچاپtest	Pچاپtest	existing-unreviewed		0
Process	Process	Process	existing-unreviewed		0
ProcessHelper	Processhelper	Processhelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	Processpendingصفحهکلیدevents	Processpendingصفحهکلیدevents	existing-unreviewed		0
ProcessPendingMouseEvents	Processpendingموشیevents	Processpendingموشیevents	existing-unreviewed		0
PushAt	Pushat	Insert_at_index	pending-language-review	insert_at	1
PushBack	Pushعقب	Append_to_list	pending-language-review	append	12
PushFront	Pushجلو	Prepend_to_list	pending-language-review	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	Putpixelrgb	Putpixelrgb	existing-unreviewed		0
QUEUE_START_ADDR	Queuestartaddress	Queuestartaddress	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Rخواندن	Rخواندن	existing-unreviewed		0
Read28	Rخواندن28	Rخواندن28	existing-unreviewed		0
ReadFile	Rخواندنپرونده	Rخواندنپرونده	pending-language-review	file_read	0
ReadPartitions	Rخواندنpartition	Rخواندنpartition	existing-unreviewed		0
Ready	Rآماده	Rآماده	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Rبازخوانیcr3	Rبازخوانیcr3	existing-unreviewed		0
