english	localized	language
handlers	handlers	hr
hardware	Sklopovlje	hr
has	has	hr
hd	hd	hr
head	head	hr
header	header	hr
headertype	headertype	hr
heap	heap	hr
height	Visina	hr
helper	helper	hr
hex	Heks	hr
hex출력	hex출력	hr
hi	hi	hr
hidden	Skriveno	hr
high	Visoko	hr
hop	hop	hr
i	i	hr
icmp	icmp	hr
icmp콘솔	icmp콘솔	hr
id	Identifikacija	hr
ident	ident	hr
identify	identify	hr
idt	idt	hr
idx	idx	hr
ifchr	ifchr	hr
ifdir	ifdir	hr
ifmt	ifmt	hr
ifreg	ifreg	hr
ifsock	ifsock	hr
in	Povećaj	hr
increment	increment	hr
index	Kazalo	hr
inet	inet	hr
info	Informacije	hr
init	init	hr
initial	initial	hr
initialization	initialization	hr
initialize	initialize	hr
ino	ino	hr
inode	Indeksničvor	hr
input	Ulaz	hr
install	Instaliraj	hr
int	int	hr
interconnect	interconnect	hr
interface	SUČELJE	hr
internet	internet	hr
internetprotocol	internetprotocol	hr
interrupt	Prekid	hr
interrupts	interrupts	hr
invalid	Neispravno	hr
io	io	hr
iomap	iomap	hr
ip	ip	hr
ipci	ipci	hr
ipmessage	ipmessage	hr
ipv	ipv	hr
ip콘솔	ip콘솔	hr
iret	iret	hr
is	is	hr
ist	ist	hr
j	j	hr
jmp	jmp	hr
jump	jump	hr
k	k	hr
kb	kb	hr
kcs	kcs	hr
kds	kds	hr
kernel	kernel	hr
key	Ključ	hr
keyboard	Tipkovnica	hr
kgs	kgs	hr
kind	kind	hr
k핵심	k핵심	hr
l	l	hr
label	Natpis	hr
last	Zadnje	hr
lba	lba	hr
ldt	ldt	hr
left	Lijevo	hr
len	len	hr
length	Dužina	hr
lengths	lengths	hr
level	level	hr
lib	lib	hr
lidt	lidt	hr
lidtaddr	lidtaddr	hr
limit	Ograničenje	hr
line	line	hr
link	Poveznica	hr
linked	linked	hr
linker	linker	hr
list	Popis	hr
listen	listen	hr
listening	listening	hr
live	live	hr
load	Opterećenje	hr
loader	loader	hr
local	local	hr
log	Zapisuj	hr
logical	logical	hr
loop	loop	hr
low	NIsko	hr
lseek	lseek	hr
lstat	lstat	hr
m	m	hr
mac	mac	hr
machine	machine	hr
magicnumber	magicnumber	hr
main	glavni	hr
make	make	hr
malloc	malloc	hr
manager	manager	hr
map	map	hr
mask	Maska	hr
master	master	hr
matches	matches	hr
max	Maks	hr
maximum	Najviše	hr
mb	mbar	hr
mbr	mbr	hr
media	Nosačpodataka	hr
mem	mem	hr
memory	Memorija	hr
memorymananger	memorymananger	hr
memorytest	memorytest	hr
memsz	memsz	hr
mesg	mesg	hr
message	PORUKA	hr
mics	mics	hr
mid	mid	hr
minimum	Najniže	hr
mode	NAČIN	hr
model	model	hr
mouse	Miš	hr
mousemove	mousemove	hr
move	Premjesti	hr
msdospart	msdospart	hr
msg	msg	hr
mtime	mtime	hr
multi	multi	hr
multiboot	multiboot	hr
multitasking	multitasking	hr
my	my	hr
myfunction	myfunction	hr
m긴급로그	m긴급로그	hr
m긴급로그문자열	m긴급로그문자열	hr
m직렬로그초기화	m직렬로그초기화	hr
m출력	m출력	hr
m테스트	m테스트	hr
n	S	hr
name	Ime	hr
namesz	namesz	hr
net	net	hr
network	Mreža	hr
new	Novi	hr
next	Slijedeće	hr
nibble	nibble	hr
nlink	nlink	hr
nmi	nmi	hr
node	Čvor	hr
nodename	nodename	hr
noexec	noexec	hr
none	Nijedan	hr
normal	Normalno	hr
norw	norw	hr
not	not	hr
note	Bilješka	hr
nsec	nsec	hr
num	num	hr
number	BROJ	hr
o	o	hr
of	od	hr
offset	offset	hr
ok	Uredu	hr
old	old	hr
on	Uključeno	hr
only	only	hr
opcode	opcode	hr
open	Otvori	hr
oper	oper	hr
operation	operation	hr
options	Opcije	hr
order	order	hr
org	org	hr
other	Ostalo	hr
out	Smanji	hr
output	Izlaz	hr
overflow	overflow	hr
p	p	hr
packet	packet	hr
packets	paketi	hr
paddr	paddr	hr
page	Stranica	hr
pages	Stranice	hr
paging	paging	hr
param	param	hr
parameter	parameter	hr
params	params	hr
parent	roditelj	hr
parse	parse	hr
part	part	hr
partition	partition	hr
partitions	partitions	hr
path	PUTANJA	hr
pause	Pauza	hr
payload	payload	hr
pci	pci	hr
pde	pde	hr
pdelen	pdelen	hr
peer	peer	hr
pending	pending	hr
per	per	hr
peripheral	peripheral	hr
phentsize	phentsize	hr
phnum	phnum	hr
phoff	phoff	hr
phy	phy	hr
phyaddr	phyaddr	hr
phymem	phymem	hr
phys	phys	hr
physical	physical	hr
pic	pic	hr
pid	pid	hr
pit	pit	hr
pixel	pixel	hr
point	point	hr
pointer	Pokazivač	hr
pointers	pointers	hr
poll	poll	hr
port	port	hr
portnumber	portnumber	hr
pos	Poz	hr
position	Pozicija	hr
posix	posix	hr
prefetch	prefetch	hr
prefetchable	prefetchable	hr
present	Prisutno	hr
prev	prev	hr
primary	primary	hr
print	Ispis	hr
printf	printf	hr
println	println	hr
printreg	printreg	hr
priv	priv	hr
private	Privatno	hr
privilege	privilege	hr
proc	proc	hr
process	Proces	hr
processes	Procesi	hr
processing	processing	hr
program	program	hr
programmable	programmable	hr
protocol	protocol	hr
provided	provided	hr
provider	provider	hr
ps	ps	hr
pt	pt	hr
pte	pte	hr
ptr	ptr	hr
push	push	hr
put	put	hr
pv	pv	hr
queue	queue	hr
r	č	hr
range	Opseg	hr
raw	raw	hr
rdev	rdev	hr
read	Čitaj	hr
ready	Spreman	hr
receive	receive	hr
received	Primljeno	hr
receiver	receiver	hr
receviced	receviced	hr
record	Snimaj	hr
rectangle	rectangle	hr
recv	recv	hr
ref	ref	hr
refs	refs	hr
reg	reg	hr
region	region	hr
register	register	hr
registeroffset	registeroffset	hr
registers	registers	hr
regs	regs	hr
regtype	regtype	hr
rel	rel	hr
rela	rela	hr
release	release	hr
released	released	hr
reload	Ponovnoučitavanje	hr
relocation	relocation	hr
remaining	remaining	hr
remote	Udaljeno	hr
remove	Ukloni	hr
reply	reply	hr
request	request	hr
requested	requested	hr
reserved	Rezervirano	hr
reset	Vratiizvorno	hr
resolve	resolve	hr
restore	Obnovi	hr
result	REZULTAT	hr
ret	ret	hr
revision	revision	hr
rgb	rgb	hr
right	Desno	hr
root	Korijen	hr
round	round	hr
route	route	hr
rs	rs	hr
rt	rt	hr
run	Pokreni	hr
runnable	runnable	hr
rx	rx	hr
s	J	hr
saved	saved	hr
sc	sc	hr
scan	Pretraži	hr
scancode	scancode	hr
sche	sche	hr
schedule	schedule	hr
scheduler	scheduler	hr
screen	Zaslon	hr
secondary	secondary	hr
sect	sect	hr
section	section	hr
sector	sector	hr
sectors	sectors	hr
seek	seek	hr
seg	seg	hr
segment	segment	hr
segments	segments	hr
select	Odaberi	hr
selector	selector	hr
self	sam	hr
send	Pošalji	hr
sequencer	sequencer	hr
serial	Serijski	hr
set	Postavi	hr
setup	setup	hr
sh	sh	hr
shared	shared	hr
shentsize	shentsize	hr
shift	shift	hr
shndx	shndx	hr
shnum	shnum	hr
shoff	shoff	hr
shstrndx	shstrndx	hr
signature	signature	hr
simd	simd	hr
size	Veličina	hr
sl	sl	hr
slave	slave	hr
sock	sock	hr
socket	Utorsocket	hr
socketcall	socketcall	hr
sockets	sockets	hr
soft	soft	hr
software	Softver	hr
source	Izvor	hr
space	Razmaknica	hr
spawn	spawn	hr
src	src	hr
srcptr	srcptr	hr
ss	ss	hr
st	st	hr
stack	stack	hr
stackbottom	stackbottom	hr
stacktop	stacktop	hr
start	Pokreni	hr
started	Pokrenuto	hr
starting	starting	hr
stat	stat	hr
state	Stanje	hr
status	Stanje	hr
stderr	stderr	hr
stdin	stdin	hr
stdout	stdout	hr
stop	Zaustavi	hr
stopped	Zaustavljen	hr
str	str	hr
string	Znakovniniz	hr
strtab	strtab	hr
subclass	subclass	hr
subnet	subnet	hr
support	Podrška	hr
swap	swap	hr
switch	switch	hr
sym	sym	hr
sync	sync	hr
sys	sys	hr
syscall	syscall	hr
sysname	sysname	hr
system	Sustav	hr
systemcall	systemcall	hr
t	t	hr
table	Tablica	hr
tag	Oznaka	hr
tail	tail	hr
tamd	tamd	hr
tarp	tarp	hr
task	Zadatak	hr
tasking	tasking	hr
tasks	Zadaci	hr
tcow	tcow	hr
tcpu	tcpu	hr
technology	Tehnologija	hr
temp	temp	hr
temporary	temporary	hr
tenth	tenth	hr
terminated	terminated	hr
test	Provjeri	hr
text	Tekst	hr
thr	thr	hr
thread	thread	hr
threads	threads	hr
tick	tick	hr
ticmp	ticmp	hr
time	Vrijeme	hr
timer	timer	hr
tip	tip	hr
tls	tls	hr
tmp	tmp	hr
tmsdos	tmsdos	hr
to	to	hr
top	Vrh	hr
tos	tos	hr
total	Ukupno	hr
track	track	hr
trap	trap	hr
truncate	truncate	hr
tss	tss	hr
type	Vrsta	hr
t공용서술자테이블	t공용서술자테이블	hr
t작업관리자	t작업관리자	hr
t조각설명자	t조각설명자	hr
t콘솔	t콘솔	hr
t함수	t함수	hr
udesc	udesc	hr
udp	udp	hr
udp콘솔	udp콘솔	hr
uid	uid	hr
uint	uint	hr
uintptr	uintptr	hr
uname	uname	hr
unhandle	unhandle	hr
unhandled	unhandled	hr
unit	unit	hr
unset	Ukloni	hr
unused	nekorišteno	hr
up	Gore	hr
update	Ažuriraj	hr
usable	usable	hr
use	Koristi	hr
used	iskorišteno	hr
user	Korisnik	hr
userhandler	userhandler	hr
usermode	usermode	hr
userproc	userproc	hr
util	util	hr
util콘솔	util콘솔	hr
uts	uts	hr
utsname	utsname	hr
v	v	hr
vaddr	vaddr	hr
val	val	hr
value	Vrijednost	hr
values	Vrijednosti	hr
vector	vector	hr
vendor	Prodavač	hr
ver	ver	hr
version	Inačica	hr
vfs	vfs	hr
vga	vga	hr
video	video	hr
virt	virt	hr
virtlen	virtlen	hr
virtmem	virtmem	hr
virtual	Virtualno	hr
volume	Glasnoća	hr
w	p	hr
wait	Čekaj	hr
waitpid	waitpid	hr
wdata	wdata	hr
when	when	hr
whence	whence	hr
widget	widget	hr
width	Širina	hr
word	riječ	hr
writable	writable	hr
write	Zapiši	hr
writer	writer	hr
x	i	hr
xy	xy	hr
y	I	hr
zero	zero	hr
값	값	hr
공용서술자테이블	공용서술자테이블	hr
기준	기준	hr
기준주소	기준주소	hr
낮은	낮은	hr
넷카드콘솔	넷카드콘솔	hr
높은	높은	hr
단말기	단말기	hr
마우스콘솔	마우스콘솔	hr
매개값	매개값	hr
매우높은	매우높은	hr
멈추기	멈추기	hr
목적	목적	hr
유형	유형	hr
이더넷콘솔	이더넷콘솔	hr
인터럽트무시하기	인터럽트무시하기	hr
인터럽트예외처리기	인터럽트예외처리기	hr
인터럽트요청처리	인터럽트요청처리	hr
인터럽트처리기	인터럽트처리기	hr
임시	임시	hr
자료	자료	hr
자신	자신	hr
작업관리자	작업관리자	hr
작업콘솔	작업콘솔	hr
조각설명자	조각설명자	hr
출력	출력	hr
콘솔	콘솔	hr
크기	크기	hr
키보드콘솔	키보드콘솔	hr
표시들	표시들	hr
한도	한도	hr
