english	localized	language
helper	helper	ur
hex	hex	ur
hex출력	hex출력	ur
hi	hi	ur
hidden	خفیہ	ur
high	اونچا	ur
hop	hop	ur
i	i	ur
icmp	icmp	ur
icmp콘솔	icmp콘솔	ur
id	آئیڈی	ur
ident	ident	ur
identify	identify	ur
idt	idt	ur
idx	idx	ur
ifchr	ifchr	ur
ifdir	ifdir	ur
ifmt	ifmt	ur
ifreg	ifreg	ur
ifsock	ifsock	ur
in	اندر	ur
increment	increment	ur
index	index	ur
inet	inet	ur
info	info	ur
init	init	ur
initial	initial	ur
initialization	initialization	ur
initialize	initialize	ur
ino	ino	ur
inode	inode	ur
input	ماداخل	ur
install	نصبکریں	ur
int	int	ur
interconnect	interconnect	ur
interface	مواجہ	ur
internet	انٹرنیٹ	ur
internetprotocol	internetprotocol	ur
interrupt	مداخلت	ur
interrupts	interrupts	ur
invalid	invalid	ur
io	io	ur
iomap	iomap	ur
ip	ip	ur
ipci	ipci	ur
ipmessage	ipmessage	ur
ipv	ipv	ur
ip콘솔	ip콘솔	ur
iret	iret	ur
is	is	ur
ist	ist	ur
j	j	ur
jmp	jmp	ur
jump	jump	ur
k	k	ur
kb	kb	ur
kcs	kcs	ur
kds	kds	ur
kernel	kernel	ur
key	key	ur
keyboard	کیبورڈ	ur
kgs	kgs	ur
kind	kind	ur
k핵심	k핵심	ur
l	l	ur
label	لیبل	ur
last	last	ur
lba	lba	ur
ldt	ldt	ur
left	بائیں	ur
len	len	ur
length	طول	ur
lengths	lengths	ur
level	level	ur
lib	lib	ur
lidt	lidt	ur
lidtaddr	lidtaddr	ur
limit	حد	ur
line	line	ur
link	ربط	ur
linked	linked	ur
linker	linker	ur
list	فہرست	ur
listen	listen	ur
listening	listening	ur
live	live	ur
load	بوجھ	ur
loader	loader	ur
local	مقامی	ur
log	log	ur
logical	logical	ur
loop	loop	ur
low	کم	ur
lseek	lseek	ur
lstat	lstat	ur
m	م	ur
mac	mac	ur
machine	machine	ur
magicnumber	magicnumber	ur
main	بنیادی	ur
make	make	ur
malloc	malloc	ur
manager	manager	ur
map	map	ur
mask	mask	ur
master	master	ur
matches	matches	ur
max	زیادہ	ur
maximum	زیادہسےزیادہ	ur
mb	mb	ur
mbr	mbr	ur
media	میڈیا	ur
mem	mem	ur
memory	یادداشت	ur
memorymananger	memorymananger	ur
memorytest	memorytest	ur
memsz	memsz	ur
mesg	mesg	ur
message	پیغام	ur
mics	mics	ur
mid	mid	ur
minimum	کمسےکم	ur
mode	mode	ur
model	ماڈل	ur
mouse	ماؤس	ur
mousemove	mousemove	ur
move	منتقلکریں	ur
msdospart	msdospart	ur
msg	msg	ur
mtime	mtime	ur
multi	multi	ur
multiboot	multiboot	ur
multitasking	multitasking	ur
my	my	ur
myfunction	myfunction	ur
m긴급로그	m긴급로그	ur
m긴급로그문자열	m긴급로그문자열	ur
m직렬로그초기화	m직렬로그초기화	ur
m출력	m출력	ur
m테스트	m테스트	ur
n	n	ur
name	نام	ur
namesz	namesz	ur
net	net	ur
network	نیٹورک	ur
new	نیا	ur
next	اگلا	ur
nibble	nibble	ur
nlink	nlink	ur
nmi	nmi	ur
node	گرہ	ur
nodename	nodename	ur
noexec	noexec	ur
none	کچھنہیں	ur
normal	سادہ	ur
norw	norw	ur
not	not	ur
note	نوٹ	ur
nsec	nsec	ur
num	num	ur
number	number	ur
o	o	ur
of	برائے	ur
offset	offset	ur
ok	ok	ur
old	old	ur
on	چالو	ur
only	only	ur
opcode	opcode	ur
open	کھولیں	ur
oper	oper	ur
operation	operation	ur
options	اختیارات	ur
order	order	ur
org	org	ur
other	دیگر	ur
out	باہر	ur
output	ماخارج	ur
overflow	overflow	ur
p	p	ur
packet	packet	ur
packets	پیکٹس	ur
paddr	paddr	ur
page	صفحہ	ur
pages	pages	ur
paging	paging	ur
param	param	ur
parameter	parameter	ur
params	params	ur
parent	آبائی	ur
parse	parse	ur
part	part	ur
partition	partition	ur
partitions	partitions	ur
path	پاتھ	ur
pause	موقوف	ur
payload	payload	ur
pci	pci	ur
pde	pde	ur
pdelen	pdelen	ur
peer	peer	ur
pending	pending	ur
per	per	ur
peripheral	peripheral	ur
phentsize	phentsize	ur
phnum	phnum	ur
phoff	phoff	ur
phy	phy	ur
phyaddr	phyaddr	ur
phymem	phymem	ur
phys	phys	ur
physical	physical	ur
pic	pic	ur
pid	pid	ur
pit	pit	ur
pixel	pixel	ur
point	point	ur
pointer	پؤائنٹر	ur
pointers	pointers	ur
poll	poll	ur
port	پورٹ	ur
portnumber	portnumber	ur
pos	pos	ur
position	position	ur
posix	posix	ur
prefetch	prefetch	ur
prefetchable	prefetchable	ur
present	موجود	ur
prev	prev	ur
primary	primary	ur
print	چھاپیں	ur
printf	printf	ur
println	println	ur
printreg	printreg	ur
priv	priv	ur
private	private	ur
privilege	privilege	ur
proc	proc	ur
process	عملکاری	ur
processes	عملکاریاں	ur
processing	processing	ur
program	پروگرام	ur
programmable	programmable	ur
protocol	protocol	ur
provided	provided	ur
provider	provider	ur
ps	ps	ur
pt	pt	ur
pte	pte	ur
ptr	ptr	ur
push	push	ur
put	put	ur
pv	pv	ur
queue	queue	ur
r	r	ur
range	range	ur
raw	raw	ur
rdev	rdev	ur
read	پڑھیں	ur
ready	تیار	ur
receive	receive	ur
received	وصولکردہ	ur
receiver	receiver	ur
receviced	receviced	ur
record	record	ur
rectangle	rectangle	ur
recv	recv	ur
ref	ref	ur
refs	refs	ur
reg	reg	ur
region	region	ur
register	register	ur
registeroffset	registeroffset	ur
registers	registers	ur
regs	regs	ur
regtype	regtype	ur
rel	rel	ur
rela	rela	ur
release	release	ur
released	released	ur
reload	دوبارہلادیں	ur
relocation	relocation	ur
remaining	remaining	ur
remote	remote	ur
remove	حذفکریں	ur
reply	reply	ur
request	request	ur
requested	requested	ur
reserved	reserved	ur
reset	ازسرنوتعینکریں	ur
resolve	resolve	ur
restore	ریسٹور	ur
result	result	ur
ret	ret	ur
revision	revision	ur
rgb	rgb	ur
right	دائیں	ur
root	روٹ	ur
round	round	ur
route	route	ur
rs	rs	ur
rt	rt	ur
run	چلائیں	ur
runnable	runnable	ur
rx	rx	ur
s	س	ur
saved	saved	ur
sc	sc	ur
scan	سکینکریں	ur
scancode	scancode	ur
sche	sche	ur
schedule	schedule	ur
scheduler	scheduler	ur
screen	screen	ur
secondary	secondary	ur
sect	sect	ur
section	section	ur
sector	sector	ur
sectors	sectors	ur
seek	seek	ur
seg	seg	ur
segment	segment	ur
segments	segments	ur
select	منتخبکریں	ur
selector	selector	ur
self	self	ur
send	send	ur
sequencer	sequencer	ur
serial	serial	ur
set	سیٹ	ur
setup	setup	ur
sh	sh	ur
shared	shared	ur
shentsize	shentsize	ur
shift	shift	ur
shndx	shndx	ur
shnum	shnum	ur
shoff	shoff	ur
shstrndx	shstrndx	ur
signature	signature	ur
simd	simd	ur
size	حجم	ur
sl	sl	ur
slave	slave	ur
sock	sock	ur
socket	ساکٹ	ur
socketcall	socketcall	ur
sockets	sockets	ur
soft	soft	ur
software	سوفٹویئر	ur
source	مصدر	ur
space	space	ur
spawn	spawn	ur
src	src	ur
srcptr	srcptr	ur
ss	ss	ur
st	st	ur
stack	stack	ur
stackbottom	stackbottom	ur
stacktop	stacktop	ur
start	چلائیں	ur
started	شروعکردہ	ur
starting	starting	ur
stat	stat	ur
state	حالت	ur
status	حالت	ur
stderr	stderr	ur
stdin	stdin	ur
stdout	stdout	ur
stop	روکیں	ur
stopped	رکےہوئے	ur
str	str	ur
string	ڈورا	ur
strtab	strtab	ur
subclass	subclass	ur
subnet	subnet	ur
support	معاونت	ur
swap	سویپ	ur
switch	switch	ur
sym	sym	ur
sync	sync	ur
sys	sys	ur
syscall	syscall	ur
sysname	sysname	ur
system	نظام	ur
systemcall	systemcall	ur
t	t	ur
table	جدول	ur
tag	tag	ur
tail	tail	ur
tamd	tamd	ur
tarp	tarp	ur
task	task	ur
tasking	tasking	ur
tasks	tasks	ur
tcow	tcow	ur
tcpu	tcpu	ur
technology	ٹیکنالوجی	ur
temp	temp	ur
temporary	temporary	ur
tenth	tenth	ur
terminated	terminated	ur
test	ٹیسٹ	ur
text	متن	ur
thr	thr	ur
thread	thread	ur
threads	threads	ur
tick	tick	ur
ticmp	ticmp	ur
time	وقت	ur
timer	timer	ur
tip	tip	ur
tls	tls	ur
tmp	tmp	ur
tmsdos	tmsdos	ur
to	to	ur
top	اوپر	ur
tos	tos	ur
total	میزان	ur
track	track	ur
trap	trap	ur
truncate	truncate	ur
tss	tss	ur
type	نوعیت	ur
t공용서술자테이블	t공용서술자테이블	ur
t작업관리자	t작업관리자	ur
t조각설명자	t조각설명자	ur
t콘솔	t콘솔	ur
t함수	t함수	ur
udesc	udesc	ur
udp	udp	ur
udp콘솔	udp콘솔	ur
uid	uid	ur
uint	uint	ur
uintptr	uintptr	ur
uname	uname	ur
unhandle	unhandle	ur
unhandled	unhandled	ur
unit	unit	ur
unset	unset	ur
unused	unused	ur
up	اوپر	ur
update	تجدیدکریں	ur
usable	usable	ur
use	استعمال	ur
used	استعمالشدہ	ur
user	صارف	ur
userhandler	userhandler	ur
usermode	usermode	ur
userproc	userproc	ur
util	util	ur
util콘솔	util콘솔	ur
uts	uts	ur
utsname	utsname	ur
v	v	ur
vaddr	vaddr	ur
val	val	ur
value	قدر	ur
values	values	ur
vector	vector	ur
vendor	فروشندہ	ur
ver	ver	ur
version	ورژن	ur
vfs	vfs	ur
vga	vga	ur
video	ویڈیو	ur
virt	virt	ur
virtlen	virtlen	ur
virtmem	virtmem	ur
virtual	virtual	ur
volume	آواز	ur
w	w	ur
wait	wait	ur
waitpid	waitpid	ur
wdata	wdata	ur
when	when	ur
whence	whence	ur
widget	widget	ur
width	چوڑائی	ur
word	لفظ	ur
writable	writable	ur
write	لکھیں	ur
writer	writer	ur
x	x	ur
xy	xy	ur
y	y	ur
zero	zero	ur
값	값	ur
공용서술자테이블	공용서술자테이블	ur
기준	기준	ur
기준주소	기준주소	ur
낮은	낮은	ur
넷카드콘솔	넷카드콘솔	ur
높은	높은	ur
단말기	단말기	ur
마우스콘솔	마우스콘솔	ur
매개값	매개값	ur
매우높은	매우높은	ur
멈추기	멈추기	ur
목적	목적	ur
유형	유형	ur
이더넷콘솔	이더넷콘솔	ur
인터럽트무시하기	인터럽트무시하기	ur
인터럽트예외처리기	인터럽트예외처리기	ur
인터럽트요청처리	인터럽트요청처리	ur
인터럽트처리기	인터럽트처리기	ur
임시	임시	ur
자료	자료	ur
자신	자신	ur
작업관리자	작업관리자	ur
작업콘솔	작업콘솔	ur
조각설명자	조각설명자	ur
출력	출력	ur
콘솔	콘솔	ur
크기	크기	ur
키보드콘솔	키보드콘솔	ur
표시들	표시들	ur
한도	한도	ur
