original	localized	language
KCS_SELECTOR	Kcsselector	sw
KDS_INDEX	Kdsindex	sw
KDS_SELECTOR	Kdsselector	sw
KERNEL_HEAP_START	Kernelheapstart	sw
KERNEL_VIRT_ADDR	Kernelvirtaddress	sw
KGS_INDEX	Kgsindex	sw
KGS_SELECTOR	Kgsselector	sw
K핵심	KKernelEntry	sw
LIDT	Lidt	sw
Last	Last	sw
Len	Len	sw
Limit	Limit	sw
Link	Link	sw
LinkMap	Linkmap	sw
LinkedList	Linkedlist	sw
Listen	Listen	sw
LoadElf	Loadelf	sw
MAC	Mac	sw
MAC0	Mac0	sw
MAC1	Mac1	sw
MAC2	Mac2	sw
MAC3	Mac3	sw
MAC4	Mac4	sw
MAC5	Mac5	sw
MACAddress0Port	Macaddress0port	sw
MACAddress2Port	Macaddress2port	sw
MACAddress4Port	Macaddress4port	sw
MACCache	Maccache	sw
MAX_QUEUE_SIZE	Maxqueuesize	sw
MB	Mb	sw
MBR	Mbr	sw
MHex출력	MHexadecimalprint	sw
MHex출력XY	MHexadecimalprintxy	sw
MUint16출력	MUnsignedinteger16print	sw
MUint16출력XY	MUnsignedinteger16printxy	sw
MUint32출력	MUnsignedinteger32print	sw
MUint32출력XY	MUnsignedinteger32printxy	sw
MUint64출력	MUnsignedinteger64print	sw
MUint64출력XY	MUnsignedinteger64printxy	sw
Machine	Machine	sw
MachineCheck	Machinecheck	sw
MakeRangePrivateWritable	Makerangeprivatewritable	sw
Malloc	Malloc	sw
MemCmp	Memcmp	sw
MemCpy	Memcopy	sw
MemMove	Memmove	sw
MemSet	Memset	sw
MemoryOper	Memoryoper	sw
Mode	Mode	sw
ModelToScreen	Set_local_coordinates	sw
Mtime	Mtime	sw
MtimeNsec	Mtimensec	sw
MyHandleInterrupt	Myhandleinterrupt	sw
MyTest	Mytest	sw
M긴급로그Hex8	MEmergencyloghexadecimal8	sw
M긴급로그Uint32	MEmergencylogunsignedinteger32	sw
M긴급로그문자열	MEmergencylogstring	sw
M직렬로그초기화	MSerialloginit	sw
M출력	MPrint	sw
M출력BytesXY	MPrintbytesxy	sw
M출력Hex	MPrinthexadecimal	sw
M출력Uint16	MPrintunsignedinteger16	sw
M출력Uint32	MPrintunsignedinteger32	sw
M출력XY	MPrintxy	sw
M테스트	M테스트	sw
NMI	Nmi	sw
New	New	sw
NewInterruptHandler	Newinterrupthandler	sw
Next	Next	sw
Nlink	Nlink	sw
Node	Node	sw
Nodename	Nodename	sw
OnEtherFrameReceived	Ethernetframereceivewhen	sw
OnGetDriver	Ongetdriver	sw
OnInternetProtocolReceived	Internetprotocolreceivewhen	sw
OnKeyDown	Onkeydown	sw
OnKeyUp	Onkeyup	sw
OnMouseDown	Onmousedown	sw
OnMouseMove	Onmousemove	sw
OnMouseUp	Onmouseup	sw
OnRawDataReceived	Onrawdatareceive	sw
OnTick	Ontick	sw
Overflow	Overflow	sw
P1LinkMap	PValue1linkmap	sw
P2LinkMap	PValue2linkmap	sw
P3LinkMap	PValue3linkmap	sw
PAGE_COW	Pagecow	sw
PAGE_FRAME	Pageframe	sw
PAGE_PRESENT	Pagepresent	sw
PAGE_USER	Pageuser	sw
PAGE_WRITABLE	Pagewritable	sw
PAUSE_LOOP	Pauseloop	sw
PICMasterCommandPort	Primarypiccommandioport	sw
PICMasterDataPort	Primarypicdataioport	sw
PICSlaveCommandPort	Secondarypiccommandioport	sw
PICSlaveDataPort	Secondarypicdataioport	sw
PRESENT	Present	sw
PRIV_KERNEL	Privkernel	sw
PRIV_USER	Privuser	sw
PROC_USER_HEAP_SIZE	Procuserheapsize	sw
PageDirEntry	Pagedirectoryentry	sw
PageDirectoryEntry	Pagedirectoryentry_2	sw
PageFault	Pagefault	sw
PageFaultException	Pagefaultexception	sw
PageRoundDown	Pagerounddown	sw
PageRoundUp	Pageroundup	sw
PageTableEntry	Pagetableentry	sw
Paging	Paging	sw
ParentPid	Parentpid	sw
Parse	Parse	sw
Partition_id	Partitionid	sw
PhyMemTest	Phymemtest	sw
PhysicalMemoryManager	Physicalmemorymanager	sw
Pid	Pid	sw
Port	Port	sw
PortBase	Portbase	sw
PortInByte	Portinbyte	sw
PortInDword	Portindword	sw
PortInWord	Portinword	sw
PortOutByte	Portoutbyte	sw
PortOutDword	Portoutdword	sw
PortOutWord	Portoutword	sw
PortReadByte	Portkusomabyte	sw
PortReadDword	Portkusomadword	sw
PortReadWord	Portkusomaword	sw
PortWriteByte	Portkuandikabyte	sw
PortWriteDword	Portkuandikadword	sw
PortWriteWord	Portkuandikaword	sw
Prev	Previous	sw
PrevTSS	Previoustss	sw
PrimaryPartition	Primarypartition	sw
Print	Print	sw
PrintBytes	Printbytes	sw
PrintStr	Printstr	sw
PrintTLS	Printtls	sw
PrintTest	Printtest	sw
Process	Process	sw
ProcessHelper	Processhelper	sw
ProcessPendingKeyboardEvents	Processpendingkeyboardevents	sw
ProcessPendingMouseEvents	Processpendingmouseevents	sw
PushAt	Insert_at_index	sw
PushBack	Append_to_list	sw
PushFront	Prepend_to_list	sw
PutPixel	Putpixel	sw
PutPixelRGB	Putpixelrgb	sw
QUEUE_START_ADDR	Queuestartaddress	sw
Rdev	Rdev	sw
Read	Kusoma	sw
Read28	Kusoma28	sw
ReadFile	Kusomafile	sw
ReadPartitions	Kusomapartition	sw
Ready	Ready	sw
Receive	Receive	sw
Ref	Reference	sw
Release	Release	sw
ReloadCR3	Reloadcr3	sw
Remove	Remove	sw
RemoveAt	Removeat	sw
RemoveThread	Removethread	sw
RemoveThreadAt	Removethreadat	sw
RequestMacAddress	Requestmacaddress	sw
Reset	Reset	sw
Resolve	Resolve	sw
ResolveCopyOnWriteFault	Resolvecopyonkuandikafault	sw
SCHEDULER_FREQUENCY	Schedulerfrequency	sw
SEG_BIG_MODE	Segbigmode	sw
SEG_EXEC	Segexec	sw
SEG_GRAN_4K_PAGE	Seggran4kpage	sw
SEG_GRAN_BYTE	Seggranbyte	sw
SEG_KERNEL_CODE	Segkernelcode	sw
SEG_KERNEL_DATA	Segkerneldata	sw
SEG_KERNEL_GS	Segkernelgs	sw
SEG_NOEXEC	Segnoexec	sw
SEG_NORMAL	Segnormal	sw
SEG_NORW	Segnorw	sw
SEG_R	Segr	sw
SEG_SYSTEM	Segsystem	sw
SEG_TASK_STATE	Segtaskstate	sw
SEG_USER_CODE	Segusercode	sw
SEG_USER_DATA	Seguserdata	sw
SEG_USER_GS	Segusergs	sw
SEG_W	Segw	sw
SIMDFloatingPointException	Simdfloatingpointexception	sw
SIZE	Size	sw
SYS_ACCESS	Sysaccess	sw
SYS_BRK	Sysbrk	sw
SYS_CHDIR	Syschdir	sw
SYS_CLOSE	Sysclose	sw
SYS_CREAT	Syscreat	sw
SYS_DUP	Sysdup	sw
SYS_DUP2	Sysdup2	sw
SYS_EXECVE	Sysexecve	sw
SYS_EXIT	Sysexit	sw
SYS_FCNTL	Sysfcntl	sw
SYS_FORK	Sysfork	sw
SYS_FSTAT	Sysfstat	sw
SYS_FSYNC	Sysfsync	sw
SYS_GETCWD	Sysgetcwd	sw
SYS_GETEGID	Sysgetegid	sw
SYS_GETEUID	Sysgeteuid	sw
SYS_GETGID	Sysgetgid	sw
SYS_GETPID	Sysgetpid	sw
SYS_GETPPID	Sysgetppid	sw
SYS_GETUID	Sysgetuid	sw
SYS_LSEEK	Syslseek	sw
SYS_LSTAT	Syslstat	sw
SYS_OPEN	Sysopen	sw
SYS_READ	Syskusoma	sw
SYS_RT_EXIT	Sysrtexit	sw
SYS_SOCKETCALL	Syssocketcall	sw
SYS_STAT	Sysstat	sw
SYS_SYNC	Syssync	sw
SYS_UNAME	Sysuname	sw
SYS_WAITPID	Syswaitpid	sw
SYS_WRITE	Syskuandika	sw
Schedule	Schedule	sw
Scheduler	Scheduler	sw
SchedulerData	Schedulerdata	sw
SegmentNotPresent	Segmentnotpresent	sw
SelectDrivers	Selectdriver	sw
Send	Send	sw
SendEchoRequest	Echorequestsend	sw
SendFrame	Framesend	sw
SerialInit	Serialinit	sw
SerialWriteByte	Serialkuandikabyte	sw
SetBackend	Setbackend	sw
SetBit	Setbit	sw
SetBlockInPageDir	Setblockinpagedirectory	sw
SetBuffer	Setbuffer	sw
SetByteAtAddr	Setbyteataddress	sw
SetByteInPageDir	Setbyteinpagedirectory	sw
SetCR3	Setcr3	sw
SetColor	Setcolor	sw
SetDescriptor	Setdescriptor	sw
SetHandleInterruptFuction	Sethandleinterruptfuction	sw
SetHandler	Sethandler	sw
SetIPAddress	Setipaddress	sw
SetInterruptDescriptorTableEntry	Interruptdescriptortableentryset	sw
SetInterruptManager	Setinterruptmanager	sw
SetInterruptNumber	Setinterruptnumber	sw
SetMode	Setmode	sw
SetNodeAt	Setnodeat	sw
SetStack	Setstack	sw
SetTlsSegment	Settlssegment	sw
SetUint32AtAddr	Setunsignedinteger32ataddress	sw
SetUint32InPageDir	Setunsignedinteger32inpagedirectory	sw
SetUint8AtAddr	Setunsignedinteger8ataddress	sw
SharedMemoryRegion	Sharedmemoryregion	sw
Size	Size_2	sw
Spawn	Spawn	sw
Ss	Ss	sw
Stack	Stack	sw
StackSegmentFault	Stacksegmentfault	sw
Start_lba	Startlba	sw
Started	Started	sw
StdinPutByte	Stdinputbyte	sw
StopCurrentThread	Stopcurrentthread	sw
Stopped	Stopped	sw
SubnetMask	Subnetmask	sw
SupportMode	Supportmode	sw
Sys_brk	Sysbrk_2	sw
Sys_close	Sysclose_2	sw
Sys_exit	Sysexit_2	sw
Sys_getpid	Sysgetpid_2	sw
Sys_mousemove	Sysmousemove	sw
Sys_open	Sysopen_2	sw
Sys_printStr	Sysprintstr	sw
Sys_printUint32	Sysprintunsignedinteger32	sw
Sys_printf	Sysprintf	sw
Sys_read	Syskusoma_2	sw
Syscall	Syscall	sw
Sysname	Sysname	sw
TARPEtherFrameHandler	Arpethernetframehandler	sw
TARPMessage	Arpmessage	sw
TARPMessageBuffer	Arpmessagebuffer	sw
TARPProvider	Arpprovider	sw
TAdvancedTechnologyAttachment	TAdvancedtechnologyattachment	sw
TArray	TArray	sw
TBaseAddressRegister	TBaseaddressregister	sw
TBiosParameterBlock32	TBiosparameterblock32	sw
TBufferDescriptor	TBufferdescriptor	sw
TCOWFrameManager	Tcowframemanager	sw
TCPUState	Tcpustate	sw
TDefaultKeyboardEventHandler	TDefaultkeyboardeventhandler	sw
TDefaultMouseEventHandler	TDefaultmouseeventhandler	sw
TDefaultPCIControllerHandler	TDefaultpcicontrollerhandler	sw
TDefaultTimerEventHandler	TDefaulttimereventhandler	sw
TDirectoryEntryFat32	TDirectoryentryfat32	sw
TDriverManager	TDrivermanager	sw
TEtherFrameHandler	TEthernetframehandler	sw
TEtherFrameHeader	TEthernetframeheader	sw
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	sw
TEtherFrameProvider	TEthernetframeprovider	sw
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	sw
TGateDescriptor	TGatedescriptor	sw
THREAD_STACK_SIZE	Threadstacksize	sw
TICMPHandler	Icmphandler	sw
TIPEtherFrameHandler	Ipethernetframehandler	sw
TInitializationBlock	TInitializationblock	sw
TInternetControlMessageProtocol	TInternetcontrolmessageprotocol	sw
TInternetControlMessageProtocolMessage	TInternetcontrolmessageprotocolmessage	sw
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolmessageprotocolmessagebuffer	sw
TInternetProtocolHandler	TInternetprotocolhandler	sw
TInternetProtocolProvider	TInternetprotocolprovider	sw
TInternetProtocolV4Message	TInternetprotocolv4message	sw
TInternetProtocolV4MessageBuffer	TInternetprotocolv4messagebuffer	sw
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	sw
TInterruptHandler	TInterrupthandler	sw
TInterruptManager	TInterruptmanager	sw
TKeyboardDriver	TKeyboarddriver	sw
TLS_START	Tlsstart	sw
TMSDOSPartitionTable	Tmsdospartitiontable	sw
TMasterBootRecord	TMasterbootrecord	sw
TMemoryChunk	TMemorychunk	sw
TMemoryManager	TMemorymanager	sw
TMouseDriver	TMousedriver	sw
TMyKeyboardEventHandler	TMykeyboardeventhandler	sw
TMyMouseEventHandler	TMymouseeventhandler	sw
TMyPCIControllerHandler	TMypcicontrollerhandler	sw
TPartitionTableEntry	TPartitiontableentry	sw
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	sw
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectdevicedescriptor	sw
TPort	TPort	sw
TPort16Bit	TPort16bit	sw
TPort32Bit	TPort32bit	sw
TPort8Bit	TPort8bit	sw
TRawDataHandler	TRawdatahandler	sw
TSSEntry	Tssentry	sw
TSyscall	TSyscall	sw
TTask	TTask	sw
TThread	TThread	sw
TThreadHelper	TThreadhelper	sw
TTimerDriver	TTimerdriver	sw
TUserDatagramProtocolHandler	TUserdatagramprotocolhandler	sw
TUserDatagramProtocolHeader	TUserdatagramprotocolheader	sw
TUserDatagramProtocolHeaderBuffer	TUserdatagramprotocolheaderbuffer	sw
TUserDatagramProtocolProvider	TUserdatagramprotocolprovider	sw
TUserDatagramProtocolSocket	TUserdatagramprotocolsocket	sw
TVideoGraphicsArray	TVideographicsarray	sw
TWidget	TWidget	sw
TWidgetMouseEventHandler	TWidgetmouseeventhandler	sw
Tamd_am79c973	Tamdam79c973	sw
Test	Test	sw
TestBit	Testbit	sw
TestPrint	Testprint	sw
Thread	Thread	sw
ThreadList	Threadlist	sw
ThreadState	Threadstate	sw
Threads	Threads	sw
TlsSegments	Tlssegments	sw
TotalBlocks	Totalblock	sw
Type	TypeValue	sw
TypeTest	Typetest	sw
T공용서술자테이블	TShareddescriptortable	sw
T공용서술자테이블_자료	TShareddescriptortabledata	sw
T작업관리자	TTaskmanager	sw
T조각설명자	TSegmentdescriptor	sw
T콘솔	TConsole	sw
T함수1	TFunction1	sw
UDESC_32SEG	Udesc32seg	sw
UDESC_CONTENTS	Udesccontents	sw
UDESC_LIMIT_IN_PAGES	Udesclimitinpages	sw
UDESC_RX_ONLY	Udescrxonly	sw
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	sw
UDESC_USABLE	Udescusable	sw
USER_STACK	Userstack	sw
USER_STACK_SIZE	Userstacksize	sw
USER_STACK_TOP	Userstacktop	sw
Uid	Uid	sw
Uint16ToArray	Unsignedinteger16toarray	sw
Uint16ToArray_BE	Unsignedinteger16toarraybe	sw
Uint16_R	Unsignedinteger16r	sw
Uint32ToArray	Unsignedinteger32toarray	sw
Uint32_R	Unsignedinteger32r	sw
Uint48ToArray	Unsignedinteger48toarray	sw
Uint48ToArray_BE	Unsignedinteger48toarraybe	sw
Uint48_R	Unsignedinteger48r	sw
Uint64ToArray	Unsignedinteger64toarray	sw
Uint64_R	Unsignedinteger64r	sw
UnhandleInterrupt	Unhandleinterrupt	sw
UnsetBit	Toggle_allocation_bit	sw
UsedBlocks	Usedblock	sw
UserDesc	Userdescriptor	sw
UserStack	Userstack_2	sw
UserStackSize	Userstacksize_2	sw
Vendor_id	Vendorid	sw
Version	Version	sw
VirtTest	Virttest	sw
Write	Kuandika	sw
Write28	Kuandika28	sw
WriteRegisters	Kuandikaregister	sw
X	X	sw
Y	Y	sw
Zero	Zero	sw
ZeroBlockInPageDir	Zeroblockinpagedirectory	sw
a	a	sw
aTime	atime	sw
access	access	sw
accessMode	accessmode	sw
ack	ack	sw
activeKeyboardDriver	activekeyboarddriver	sw
activeMouseDriver	activemousedriver	sw
addr	address	sw
addrPtr	addresspointer	sw
address	address_2	sw
addressError	addresserror	sw
afInet	afinet	sw
allocFD	allocatefd	sw
allocOpenFile	allocateopenfile	sw
allocProcess	allocateprocess	sw
allocateSocket	allocatesocket	sw
allocated	allocated	sw
amd_am79c973	amdam79c973	sw
args	arguments	sw
argument	argument	sw
argumentPointers	argumentpointers	sw
arguments	arguments_2	sw
arp	arp	sw
arpBuffer	arpbuffer	sw
arpMesgSize	arpmesgsize	sw
arpProvider	arpprovider	sw
arp콘솔	arpconsole	sw
array	array	sw
ata	ata	sw
ata0s	ata0s	sw
attempts	attempts	sw
attr	attribute	sw
attributeControllerIndexPort	attributecontrollerindexport	sw
attributeControllerReadPort	attributecontrollerkusomaport	sw
attributeControllerResetPort	attributecontrollerresetport	sw
attributeControllerWritePort	attributecontrollerkuandikaport	sw
attributes	attributes	sw
aux	aux	sw
avail	available	sw
b	b	sw
backend	backend	sw
backupFpRegs	backupfpregs	sw
backupSector	backupsector	sw
bar	bar	sw
barNum	barnumber	sw
bar_value	barvalue	sw
base	base	sw
baseCode	basecode	sw
baseHigh	basehigh	sw
baseLow	baselow	sw
baseMid	basemid	sw
base_addr_high	baseaddresshigh	sw
base_addr_low	baseaddresslow	sw
bh	bh	sw
bindEphemeral	bindephemeral	sw
bindError	binderror	sw
bios	bios	sw
bit	bit	sw
bitmap	bitmap	sw
bootSignature	bootsignature	sw
bootable	bootable	sw
bootloader	bootloader	sw
bound	bound	sw
bpb	bpb	sw
bpbBytes	bpbbytes	sw
bpbPtr	bpbpointer	sw
buf	buffer	sw
buf1	buffer1	sw
buf2	buffer2	sw
buf3	buffer3	sw
buf4	buffer4	sw
buf6	buffer6	sw
buffer	buffer_2	sw
buffer1	buffer1_2	sw
buffer2	buffer2_2	sw
bufferAddr	bufferaddress	sw
bufferAddress	bufferaddress_2	sw
bufptr	bufferpointer	sw
bus	bus	sw
busControlRegisterDataPort	buscontrolregisterdataport	sw
button	button	sw
buttons	button_2	sw
bytesPerSector	bytespersector	sw
c	c	sw
cDate	cdate	sw
cTime	ctime	sw
cTimeTenth	ctimetenth	sw
call	call	sw
candidate	candidate	sw
cap	cap	sw
char	char	sw
checked	checked	sw
checksum	checksum	sw
child	child	sw
childPID	childpid	sw
childPageDir	childpagedirectory	sw
chunk	chunk	sw
class_id	classid	sw
closeAllProcessFDs	closeallprocessfds	sw
closeOnExec	closeonexec	sw
closeProcessFD	closeprocessfd	sw
code	code	sw
code1Ptr	code1pointer	sw
code1ptr	code1pointer_2	sw
code2Ptr	code2pointer	sw
code3Ptr	code3pointer	sw
codeSegment	codesegment	sw
colorIndex	colorindex	sw
colordepth	colordepth	sw
command	command	sw
commandPort	commandport	sw
commandport	commandport_2	sw
common	common	sw
connected	connected	sw
console	console	sw
controlPort	controlport	sw
copyExecVector	copyexecvector	sw
copyLength	copylength	sw
copyPageDir	copypagedirectory	sw
copyPath	copypath	sw
copySocketName	copysocketJina	sw
copyUtsField	copyutsfield	sw
count	count	sw
count2	count2	sw
cowFrameManager	cowframemanager	sw
cpu	cpu	sw
cpustate	cpustate	sw
cr0	cr0	sw
cr3	cr3	sw
cr4	cr4	sw
crtcDataPort	crtcdataport	sw
crtcIndexPort	crtcindexport	sw
cs	cs	sw
currentRecvBuffer	currentrecvbuffer	sw
currentSendBuffer	currentsendbuffer	sw
currentTask	currenttask	sw
currentThread	currentthread	sw
currentThreadIndex	currentthreadindex	sw
cursorHeight	cursorheight	sw
cursorStart	cursorstart	sw
d_tag	dtag	sw
d_val_ptr	dvalpointer	sw
data	data	sw
dataBuf	databuffer	sw
dataBytes	databytes	sw
dataPointer	datapointer	sw
dataPort	dataport	sw
dataStart	datastart	sw
databuffer	databuffer_2	sw
dataport	dataport_2	sw
defaultKeyboardEventHandler	defaultkeyboardeventhandler	sw
desc	descriptor	sw
description	description	sw
destination	destination	sw
destinationAddress	destinationaddress	sw
destinationLength	destinationlength	sw
dev	device	sw
device	device_2	sw
deviceDescriptor	devicedescriptor	sw
devicePort	deviceport	sw
diff	diff	sw
digits	digits	sw
dirent	dirent	sw
direntBytes	direntbytes	sw
direntPtr	direntpointer	sw
discardProcess	discardprocess	sw
dispatchInterrupt	dispatchinterrupt	sw
divisor	divisor	sw
domain	domain	sw
driveNumber	drivenumber	sw
