english	localized	language
inet	inet	pau
info	info	pau
init	init	pau
initial	initial	pau
initialization	initialization	pau
initialize	initialize	pau
ino	ino	pau
inode	inode	pau
input	input	pau
install	install	pau
int	int	pau
interconnect	interconnect	pau
interface	interface	pau
internet	internet	pau
internetprotocol	internetprotocol	pau
interrupt	interrupt	pau
interrupts	interrupts	pau
invalid	invalid	pau
io	io	pau
iomap	iomap	pau
ip	ip	pau
ipci	ipci	pau
ipmessage	ipmessage	pau
ipv	ipv	pau
ip콘솔	ip콘솔	pau
iret	iret	pau
is	is	pau
ist	ist	pau
j	j	pau
jmp	jmp	pau
jump	jump	pau
k	k	pau
kb	kb	pau
kcs	kcs	pau
kds	kds	pau
kernel	kernel	pau
key	key	pau
keyboard	keyboard	pau
kgs	kgs	pau
kind	kind	pau
k핵심	k핵심	pau
l	l	pau
label	label	pau
last	last	pau
lba	lba	pau
ldt	ldt	pau
left	left	pau
len	len	pau
length	length	pau
lengths	lengths	pau
level	level	pau
lib	lib	pau
lidt	lidt	pau
lidtaddr	lidtaddr	pau
limit	limit	pau
line	line	pau
link	link	pau
linked	linked	pau
linker	linker	pau
list	list	pau
listen	listen	pau
listening	listening	pau
live	live	pau
load	load	pau
loader	loader	pau
local	local	pau
log	log	pau
logical	logical	pau
loop	loop	pau
low	low	pau
lseek	lseek	pau
lstat	lstat	pau
m	m	pau
mac	mac	pau
machine	machine	pau
magicnumber	magicnumber	pau
main	main	pau
make	make	pau
malloc	malloc	pau
manager	manager	pau
map	map	pau
mask	mask	pau
master	master	pau
matches	matches	pau
max	max	pau
maximum	maximum	pau
mb	mb	pau
mbr	mbr	pau
media	media	pau
mem	mem	pau
memory	memory	pau
memorymananger	memorymananger	pau
memorytest	memorytest	pau
memsz	memsz	pau
mesg	mesg	pau
message	message	pau
mics	mics	pau
mid	mid	pau
minimum	minimum	pau
mode	mode	pau
model	model	pau
mouse	mouse	pau
mousemove	mousemove	pau
move	move	pau
msdospart	msdospart	pau
msg	msg	pau
mtime	mtime	pau
multi	multi	pau
multiboot	multiboot	pau
multitasking	multitasking	pau
my	my	pau
myfunction	myfunction	pau
m긴급로그	m긴급로그	pau
m긴급로그문자열	m긴급로그문자열	pau
m직렬로그초기화	m직렬로그초기화	pau
m출력	m출력	pau
m테스트	m테스트	pau
n	n	pau
name	name	pau
namesz	namesz	pau
net	net	pau
network	network	pau
new	new	pau
next	next	pau
nibble	nibble	pau
nlink	nlink	pau
nmi	nmi	pau
node	node	pau
nodename	nodename	pau
noexec	noexec	pau
none	none	pau
normal	normal	pau
norw	norw	pau
not	not	pau
note	note	pau
nsec	nsec	pau
num	num	pau
number	number	pau
o	o	pau
of	of	pau
offset	offset	pau
ok	ok	pau
old	old	pau
on	on	pau
only	only	pau
opcode	opcode	pau
open	open	pau
oper	oper	pau
operation	operation	pau
options	options	pau
order	order	pau
org	org	pau
other	other	pau
out	out	pau
output	output	pau
overflow	overflow	pau
p	p	pau
packet	packet	pau
packets	packets	pau
paddr	paddr	pau
page	page	pau
pages	pages	pau
paging	paging	pau
param	param	pau
parameter	parameter	pau
params	params	pau
parent	parent	pau
parse	parse	pau
part	part	pau
partition	partition	pau
partitions	partitions	pau
path	path	pau
pause	pause	pau
payload	payload	pau
pci	pci	pau
pde	pde	pau
pdelen	pdelen	pau
peer	peer	pau
pending	pending	pau
per	per	pau
peripheral	peripheral	pau
phentsize	phentsize	pau
phnum	phnum	pau
phoff	phoff	pau
phy	phy	pau
phyaddr	phyaddr	pau
phymem	phymem	pau
phys	phys	pau
physical	physical	pau
pic	pic	pau
pid	pid	pau
pit	pit	pau
pixel	pixel	pau
point	point	pau
pointer	pointer	pau
pointers	pointers	pau
poll	poll	pau
port	port	pau
portnumber	portnumber	pau
pos	pos	pau
position	position	pau
posix	posix	pau
prefetch	prefetch	pau
prefetchable	prefetchable	pau
present	present	pau
prev	prev	pau
primary	primary	pau
print	print	pau
printf	printf	pau
println	println	pau
printreg	printreg	pau
priv	priv	pau
private	private	pau
privilege	privilege	pau
proc	proc	pau
process	process	pau
processes	processes	pau
processing	processing	pau
program	program	pau
programmable	programmable	pau
protocol	protocol	pau
provided	provided	pau
provider	provider	pau
ps	ps	pau
pt	pt	pau
pte	pte	pau
ptr	ptr	pau
push	push	pau
put	put	pau
pv	pv	pau
queue	queue	pau
r	r	pau
range	range	pau
raw	raw	pau
rdev	rdev	pau
read	parhna	pau
ready	ready	pau
receive	receive	pau
received	received	pau
receiver	receiver	pau
receviced	receviced	pau
record	record	pau
rectangle	rectangle	pau
recv	recv	pau
ref	ref	pau
refs	refs	pau
reg	reg	pau
region	region	pau
register	register	pau
registeroffset	registeroffset	pau
registers	registers	pau
regs	regs	pau
regtype	regtype	pau
rel	rel	pau
rela	rela	pau
release	release	pau
released	released	pau
reload	reload	pau
relocation	relocation	pau
remaining	remaining	pau
remote	remote	pau
remove	remove	pau
reply	reply	pau
request	request	pau
requested	requested	pau
reserved	reserved	pau
reset	reset	pau
resolve	resolve	pau
restore	restore	pau
result	result	pau
ret	ret	pau
revision	revision	pau
rgb	rgb	pau
right	right	pau
root	root	pau
round	round	pau
route	route	pau
rs	rs	pau
rt	rt	pau
run	run	pau
runnable	runnable	pau
rx	rx	pau
s	s	pau
saved	saved	pau
sc	sc	pau
scan	scan	pau
scancode	scancode	pau
sche	sche	pau
schedule	schedule	pau
scheduler	scheduler	pau
screen	screen	pau
secondary	secondary	pau
sect	sect	pau
section	section	pau
sector	sector	pau
sectors	sectors	pau
seek	seek	pau
seg	seg	pau
segment	segment	pau
segments	segments	pau
select	select	pau
selector	selector	pau
self	self	pau
send	send	pau
sequencer	sequencer	pau
serial	serial	pau
set	set	pau
setup	setup	pau
sh	sh	pau
shared	shared	pau
shentsize	shentsize	pau
shift	shift	pau
shndx	shndx	pau
shnum	shnum	pau
shoff	shoff	pau
shstrndx	shstrndx	pau
signature	signature	pau
simd	simd	pau
size	size	pau
sl	sl	pau
slave	slave	pau
sock	sock	pau
socket	socket	pau
socketcall	socketcall	pau
sockets	sockets	pau
soft	soft	pau
software	software	pau
source	source	pau
space	space	pau
spawn	spawn	pau
src	src	pau
srcptr	srcptr	pau
ss	ss	pau
st	st	pau
stack	stack	pau
stackbottom	stackbottom	pau
stacktop	stacktop	pau
start	start	pau
started	started	pau
starting	starting	pau
stat	stat	pau
state	state	pau
status	status	pau
stderr	stderr	pau
stdin	stdin	pau
stdout	stdout	pau
stop	stop	pau
stopped	stopped	pau
str	str	pau
string	string	pau
strtab	strtab	pau
subclass	subclass	pau
subnet	subnet	pau
support	support	pau
swap	swap	pau
switch	switch	pau
sym	sym	pau
sync	sync	pau
sys	sys	pau
syscall	syscall	pau
sysname	sysname	pau
system	system	pau
systemcall	systemcall	pau
t	t	pau
table	table	pau
tag	tag	pau
tail	tail	pau
tamd	tamd	pau
tarp	tarp	pau
task	task	pau
tasking	tasking	pau
tasks	tasks	pau
tcow	tcow	pau
tcpu	tcpu	pau
technology	technology	pau
temp	temp	pau
temporary	temporary	pau
tenth	tenth	pau
terminated	terminated	pau
test	test	pau
text	text	pau
thr	thr	pau
thread	thread	pau
threads	threads	pau
tick	tick	pau
ticmp	ticmp	pau
time	time	pau
timer	timer	pau
tip	tip	pau
tls	tls	pau
tmp	tmp	pau
tmsdos	tmsdos	pau
to	to	pau
top	top	pau
tos	tos	pau
total	total	pau
track	track	pau
trap	trap	pau
truncate	truncate	pau
tss	tss	pau
type	type	pau
t공용서술자테이블	t공용서술자테이블	pau
t작업관리자	t작업관리자	pau
t조각설명자	t조각설명자	pau
t콘솔	t콘솔	pau
t함수	t함수	pau
udesc	udesc	pau
udp	udp	pau
udp콘솔	udp콘솔	pau
uid	uid	pau
uint	uint	pau
uintptr	uintptr	pau
uname	uname	pau
unhandle	unhandle	pau
unhandled	unhandled	pau
unit	unit	pau
unset	unset	pau
unused	unused	pau
up	up	pau
update	update	pau
usable	usable	pau
use	use	pau
used	used	pau
user	user	pau
userhandler	userhandler	pau
usermode	usermode	pau
userproc	userproc	pau
util	util	pau
util콘솔	util콘솔	pau
uts	uts	pau
utsname	utsname	pau
v	v	pau
vaddr	vaddr	pau
val	val	pau
value	value	pau
values	values	pau
vector	vector	pau
vendor	vendor	pau
ver	ver	pau
version	version	pau
vfs	vfs	pau
vga	vga	pau
video	video	pau
virt	virt	pau
virtlen	virtlen	pau
virtmem	virtmem	pau
virtual	virtual	pau
volume	volume	pau
w	w	pau
wait	wait	pau
waitpid	waitpid	pau
wdata	wdata	pau
when	when	pau
whence	whence	pau
widget	widget	pau
width	width	pau
word	word	pau
writable	writable	pau
write	likhna	pau
writer	writer	pau
x	x	pau
xy	xy	pau
y	y	pau
zero	zero	pau
값	값	pau
공용서술자테이블	공용서술자테이블	pau
기준	기준	pau
기준주소	기준주소	pau
낮은	낮은	pau
넷카드콘솔	넷카드콘솔	pau
높은	높은	pau
단말기	단말기	pau
마우스콘솔	마우스콘솔	pau
매개값	매개값	pau
매우높은	매우높은	pau
멈추기	멈추기	pau
목적	목적	pau
유형	유형	pau
이더넷콘솔	이더넷콘솔	pau
인터럽트무시하기	인터럽트무시하기	pau
인터럽트예외처리기	인터럽트예외처리기	pau
인터럽트요청처리	인터럽트요청처리	pau
인터럽트처리기	인터럽트처리기	pau
임시	임시	pau
자료	자료	pau
자신	자신	pau
작업관리자	작업관리자	pau
작업콘솔	작업콘솔	pau
조각설명자	조각설명자	pau
출력	출력	pau
콘솔	콘솔	pau
크기	크기	pau
키보드콘솔	키보드콘솔	pau
표시들	표시들	pau
한도	한도	pau
